crop,market,week_start,modal_price_weighted
tomato,Jhunjhunu APMC,2024-08-19,1945.4545454545453
tomato,Gangoh APMC,2024-08-19,3806.5217391304345
tomato,Doraha APMC,2024-08-19,3005.640560165976
tomato,Sonamura APMC,2024-08-19,6300.0
tomato,Udhampur (F&V),2024-08-19,3354.8387096774195
tomato,Perinthalmanna Market,2024-08-19,2200.0
tomato,Sirhind APMC,2024-08-19,2866.0098522167486
tomato,Garbeta(Medinipur) APMC,2024-08-19,3186.3813229571983
tomato,Jafarganj APMC,2024-08-19,3175.675675675676
tomato,Bhagta Bhai Ka APMC,2024-08-19,3820.000000000001
tomato,Partaval APMC,2024-08-19,2929.3589743589746
tomato,Dibiapur APMC,2024-08-19,1764.2222222222222
tomato,Chevella APMC,2024-08-19,658.5365853658536
tomato,Sangrur APMC,2024-08-19,2850.0
tomato,Tiruppur (South) (Uzhavar Sandhai ),2024-08-19,1800.0
tomato,Sankarankoil(Uzhavar Sandhai ),2024-08-19,2436.98296836983
tomato,Sirkali(Uzhavar Sandhai ),2024-08-19,2500.0
tomato,Adimali Market,2024-08-19,5333.333333333332
tomato,Samana APMC,2024-08-19,2499.9999999999995
tomato,Shahzadpur APMC,2024-08-19,1928.287841191067
tomato,Garh Shankar APMC,2024-08-19,3259.1549295774644
tomato,Doharighat APMC,2024-08-19,4244.0625
tomato,Panisagar APMC,2024-08-19,5144.444444444444
tomato,Udumalpet APMC,2024-08-19,1832.5481798715205
tomato,Bareilly APMC,2024-08-19,3099.701492537313
tomato,Junnar(Narayangaon) APMC,2024-08-19,1500.0
tomato,Kalaburagi APMC,2024-08-19,1054.6875
tomato,Indore(F&V) APMC,2024-08-19,
tomato,Bhinga APMC,2024-08-19,2918.105590062112
tomato,Dhand APMC,2024-08-19,3197.1428571428573
tomato,Pattambi Market,2024-08-19,1800.0
tomato,Hindol APMC,2024-08-19,3349.382716049383
tomato,Sujangarh APMC,2024-08-19,3600.357142857143
tomato,Saraskana APMC,2024-08-19,3964.788732394366
tomato,Sainthia APMC,2024-08-19,3315.261044176707
tomato,Thirupathur APMC,2024-08-19,2294.4693572496262
tomato,Kallachi Market,2024-08-19,1733.3333333333337
tomato,Gingee(Uzhavar Sandhai ),2024-08-19,2500.0
tomato,Kallakurichi(Uzhavar Sandhai ),2024-08-19,2500.0
tomato,Coochbehar APMC,2024-08-19,5742.696629213483
tomato,Phagwara APMC,2024-08-19,1919.4154302670624
tomato,Salon APMC,2024-08-19,2957.936507936508
tomato,Bharthna APMC,2024-08-19,2629.1
tomato,Gobichettipalayam(Uzhavar Sandhai ),2024-08-19,2500.0000000000005
tomato,Hasthampatti(Uzhavar Sandhai ),2024-08-19,2488.7738853503183
tomato,Dhanaura APMC,2024-08-19,1107.142857142857
tomato,Sitarganj APMC,2024-08-19,3500.0
tomato,Hassan APMC,2024-08-19,900.0
tomato,Chittorgarh APMC,2024-08-19,3116.2983425414363
tomato,Kalmeshwar APMC,2024-08-19,1907.5247524752472
tomato,Hasanpur APMC,2024-08-19,7509.473684210527
tomato,Sivagangai (Uzhavar Sandhai ),2024-08-19,2631.8644067796604
tomato,Sargipali APMC,2024-08-19,3442.857142857143
tomato,Bharuasumerpur APMC,2024-08-19,2639.464285714286
tomato,Shahabad APMC,2024-08-19,2463.8009049773755
tomato,Tuticorin(Uzhavar Sandhai ),2024-08-19,2641.065830721004
tomato,Baraut APMC,2024-08-19,2756.5789473684213
tomato,Giddarbaha APMC,2024-08-19,3800.000000000001
tomato,Tiruvarur(Uzhavar Sandhai ),2024-08-19,2772.477064220184
tomato,Parlakhemundi APMC,2024-08-19,2400.0
tomato,Ibrahimputnam APMC,2024-08-19,1185.7142857142858
tomato,Thrissur Market,2024-08-19,2150.0
tomato,Bijaynagar APMC,2024-08-19,1830.5357142857144
tomato,Ghatal APMC,2024-08-19,4106.818181818181
tomato,Balurghat APMC,2024-08-19,4800.0
tomato,Sunam APMC,2024-08-19,2246.875
tomato,Bilga APMC,2024-08-19,2525.0
tomato,Kalikiri APMC,2024-08-19,1954.705105633803
tomato,Sarankul APMC,2024-08-19,2500.0
tomato,Diamond Harbour(South 24-pgs) APMC,2024-08-19,3653.869047619048
tomato,Dhuri APMC,2024-08-19,2661.538461538461
tomato,Dharapuram(Uzhavar Sandhai ),2024-08-19,1506.4347826086955
tomato,Sitapur APMC,2024-08-19,3066.9327731092435
tomato,Achalda APMC,2024-08-19,2608.8888888888887
tomato,Bargarh(Barapalli) APMC,2024-08-19,3653.063410454156
tomato,Chutmalpur APMC,2024-08-19,1892.1739130434785
tomato,Bhanjanagar APMC,2024-08-19,2896.8253968253966
tomato,Ghiraur APMC,2024-08-19,2570.8284023668634
tomato,Kalipur APMC,2024-08-19,3531.746031746032
tomato,Shahganj APMC,2024-08-19,2976.7889908256884
tomato,Sriganganagar (F&V) APMC,2024-08-19,4220.338983050848
tomato,Panipat APMC,2024-08-19,2387.0520231213877
tomato,Dharmapuri(Uzhavar Sandhai ),2024-08-19,2174.1277817659725
tomato,Hosur(Uzhavar Sandhai ),2024-08-19,2027.4875621890544
tomato,Hinjilicut APMC,2024-08-19,3360.082304526749
tomato,Ghaziabad APMC,2024-08-19,2794.0476190476197
tomato,Jagadhri APMC,2024-08-19,1911.7174959871588
tomato,Banda APMC,2024-08-19,2583.858695652174
tomato,Gangarampur(Dakshin Dinajpur) APMC,2024-08-19,4105.555555555556
tomato,Sikar APMC,2024-08-19,2499.9999999999995
tomato,Fatehpur APMC,2024-08-19,2867.210144927536
tomato,Jalaun APMC,2024-08-19,2775.5244755244757
tomato,Jasra APMC,2024-08-19,2673.488372093024
tomato,Sooramangalam(Uzhavar Sandhai ),2024-08-19,2472.328931572629
tomato,Fatehpur Sikri APMC,2024-08-19,2611.0504201680674
tomato,Jasvantnagar APMC,2024-08-19,2605.944881889764
tomato,Bilsi APMC,2024-08-19,3390.690783807064
tomato,Panruti(Uzhavar Sandhai ),2024-08-19,2800.0
tomato,Etah APMC,2024-08-19,2621.6666666666665
tomato,Abu Road APMC,2024-08-19,2326.9604336341627
tomato,Ernakulam Market,2024-08-19,3216.6666666666665
tomato,Bathinda APMC,2024-08-19,2733.7004405286343
tomato,Sandila APMC,2024-08-19,3039.496402877698
tomato,Barara APMC,2024-08-19,2489.411764705882
tomato,Jalandhar City(Jalandhar) APMC,2024-08-19,1300.0
tomato,Elampillai(Uzhavar Sandhai ),2024-08-19,2501.495016611296
tomato,Basti APMC,2024-08-19,2899.0778097982707
tomato,Shimoga APMC,2024-08-19,652.542372881356
tomato,Fazilka APMC,2024-08-19,3000.0
tomato,Barabanki APMC,2024-08-19,3146.5846153846155
tomato,Perundurai(Uzhavar Sandhai ),2024-08-19,2573.0337078651687
tomato,Bhopal(F&V) APMC,2024-08-19,
tomato,Sikarpur APMC,2024-08-19,2338.709677419354
tomato,Jalalabad APMC,2024-08-19,3780.170940170941
tomato,Chhibramau APMC,2024-08-19,2659.83606557377
tomato,Jaunpur APMC,2024-08-19,2988.075730735164
tomato,Bhusaval APMC,2024-08-19,1245.993031358885
tomato,Choubepur APMC,2024-08-19,2597.9591836734694
tomato,Tindivanam APMC,2024-08-19,2115.625
tomato,Chorichora APMC,2024-08-19,3784.782608695653
tomato,Jameenrayapettai(Uzhavar Sandhai ),2024-08-19,2787.3303167420813
tomato,Jalore APMC,2024-08-19,2633.12101910828
tomato,Sikanderabad APMC,2024-08-19,1953.6206896551723
tomato,Farukh Nagar APMC,2024-08-19,3011.363636363636
tomato,Udhagamandalam(Uzhavar Sandhai ),2024-08-19,1912.7783155856728
tomato,Samsabad APMC,2024-08-19,1696.5517241379312
tomato,Bayana APMC,2024-08-19,
tomato,Farukhabad APMC,2024-08-19,2648.214285714286
tomato,kalanwali APMC,2024-08-19,2500.0
tomato,Jaspur(UC) APMC,2024-08-19,1968.315789473684
tomato,Udala APMC,2024-08-19,3686.9565217391305
tomato,Samrala APMC,2024-08-19,2799.9999999999995
tomato,Sultanpur APMC,2024-08-19,3079.1414141414143
tomato,Shrirampur APMC,2024-08-19,2878.676470588236
tomato,Sonepat APMC,2024-08-19,2946.938775510204
tomato,Ettumanoor Market,2024-08-19,3274.074074074074
tomato,Jalgaon APMC,2024-08-19,1823.5294117647056
tomato,Baran APMC,2024-08-19,1356.1403508771932
tomato,Panposh APMC,2024-08-19,2980.0
tomato,Sulur(Uzhavar Sandhai ),2024-08-19,2000.0
tomato,Phillaur(Apra Mandi) APMC,2024-08-19,4000.0
tomato,Jaleswar APMC,2024-08-19,4276.119402985075
tomato,Etawah APMC,2024-08-19,2575.387205387205
tomato,Falakata APMC,2024-08-19,3719.0476190476193
tomato,Phaltan APMC,2024-08-19,1387.5342465753424
tomato,FerozpurZirkha(Nagina) APMC,2024-08-19,3199.9999999999995
tomato,Jayas APMC,2024-08-19,3184.255319148936
tomato,Bhadara APMC,2024-08-19,3412.0344827586205
tomato,Panvel APMC,2024-08-19,2375.6390977443607
tomato,Ganaur APMC,2024-08-19,3179.661016949152
tomato,Singampunari(Uzhavar Sandhai ),2024-08-19,2500.0
tomato,Sampath Nagar(Uzhavar Sandhai ),2024-08-19,2203.742203742204
tomato,Singanallur(Uzhavar Sandhai ),2024-08-19,2000.0
tomato,Jagraon APMC,2024-08-19,2833.333333333333
tomato,Sangareddy APMC,2024-08-19,1421.5909090909092
tomato,Bangarmau APMC,2024-08-19,2995.2631578947367
tomato,Sheoraphuly APMC,2024-08-19,3495.625
tomato,Tirupatthur(Uzhavar Sandhai ),2024-08-19,2829.787234042553
tomato,Perumbavoor Market,2024-08-19,3500.0
tomato,Chickkaballapura APMC,2024-08-19,1086.969696969697
tomato,Gandarvakottai(Uzhavar Sandhai ),2024-08-19,2631.127450980392
tomato,Churu APMC,2024-08-19,3016.6666666666665
tomato,Patan APMC,2024-08-19,1525.0
tomato,Jagnair APMC,2024-08-19,2429.1666666666665
tomato,Chidambaram(Uzhavar Sandhai ),2024-08-19,2833.333333333333
tomato,Sambhal APMC,2024-08-19,2683.2142857142853
tomato,Cheyyar(Uzhavar Sandhai ),2024-08-19,2943.5736677115983
tomato,Jhijhank APMC,2024-08-19,
tomato,Shamli APMC,2024-08-19,3088.43537414966
tomato,Chokkikulam(Uzhavar Sandhai ),2024-08-19,2500.854700854701
tomato,Bhadrak APMC,2024-08-19,3155.0913838120105
tomato,Tiruppur (North) (Uzhavar Sandhai ),2024-08-19,2090.807799442897
tomato,Udaipur (F&V) APMC,2024-08-19,1940.464613722312
tomato,Dudhi APMC,2024-08-19,3700.0
tomato,Sampla APMC,2024-08-19,4709.677419354839
tomato,Jahangirabad APMC,2024-08-19,2781.333333333333
tomato,Jhansi APMC,2024-08-19,2395.478723404255
tomato,Egra/contai APMC,2024-08-19,3157.303370786517
tomato,Jalagandapuram(Uzhavar Sandhai ),2024-08-19,2443.0314707771354
tomato,Chhindwara(F&V) APMC,2024-08-19,
tomato,Firozabad APMC,2024-08-19,2568.478260869565
tomato,Bangarpet APMC,2024-08-19,2308.333333333333
tomato,Tilhar APMC,2024-08-19,2945.2777777777783
tomato,Jeyankondam (Uzhavar Sandhai ),2024-08-19,3050.0
tomato,Jakhal APMC,2024-08-19,3341.666666666667
tomato,Betnoti APMC,2024-08-19,2500.0
tomato,Tiphra APMC,2024-08-19,2158.0882352941176
tomato,Barasat APMC,2024-08-19,4140.0
tomato,Edapadi (Uzhavar Sandhai ),2024-08-19,2471.184834123223
tomato,Gadaura APMC,2024-08-19,2969.230769230769
tomato,Firozepur City APMC,2024-08-19,3290.0
tomato,Shikohabad APMC,2024-08-19,
tomato,Chhachrauli APMC,2024-08-19,4815.384615384615
tomato,Jhajjar APMC,2024-08-19,3828.0575539568345
tomato,Paruthipattu(Uzhavar Sandhai ),2024-08-19,3211.8644067796604
tomato,Durgapur APMC,2024-08-19,2792.087912087912
tomato,Chuliaposi APMC,2024-08-19,3826.315789473684
tomato,Chomu FV APMC,2024-08-19,3361.744966442953
tomato,Durg APMC,2024-08-19,1872.832624321549
tomato,Tiruchengode APMC,2024-08-19,2489.6774193548385
tomato,Jaipur (F&V) APMC,2024-08-19,2903.4780578898226
tomato,Zira APMC,2024-08-19,3567.4107142857138
tomato,Siliguri APMC,2024-08-19,3563.934426229508
tomato,Sangamner APMC,2024-08-19,1124.4186046511627
tomato,Chinnalapatti(Uzhavar Sandhai ),2024-08-19,2658.6734693877547
tomato,Kairana APMC,2024-08-19,2320.0
tomato,Siyana APMC,2024-08-19,2572.923076923077
tomato,Paramakudi(Uzhavar Sandhai ),2024-08-19,3201.1952191235064
tomato,Devakottai (Uzhavar Sandhai ),2024-08-19,2857.5539568345325
tomato,Kamakhyanagar APMC,2024-08-19,4083.333333333333
tomato,Kangayam(Uzhavar Sandhai ),2024-08-19,2179.5195954487986
tomato,Sahidngar APMC,2024-08-19,3500.0
tomato,Coonoor(Uzhavar Sandhai ),2024-08-19,2227.610008628128
tomato,Barpathari APMC,2024-08-19,6000.0
tomato,Gopa APMC,2024-08-19,5166.666666666667
tomato,Hardoi APMC,2024-08-19,3042.821969696969
tomato,Dasuya APMC,2024-08-19,5400.0
tomato,Thrippunithura Market,2024-08-19,4120.0
tomato,Paramathivelur(Uzhavar Sandhai ),2024-08-19,2716.376306620209
tomato,Kambam(Uzhavar Sandhai ),2024-08-19,1870.954356846473
tomato,Chengannur Market,2024-08-19,4000.0
tomato,Gundlupet APMC,2024-08-19,879.0973871733967
tomato,Bijnaur APMC,2024-08-19,2831.075268817204
tomato,Ballia APMC,2024-08-19,3049.364161849711
tomato,Agra APMC,2024-08-19,2552.222222222222
tomato,Sunguvarchatram(Uzhavar Sandhai ),2024-08-19,3500.0
tomato,Shadnagar APMC,2024-08-19,868.6868686868687
tomato,Kanjangadu Market,2024-08-19,1600.0
tomato,Devaram(Uzhavar Sandhai ),2024-08-19,1781.5476190476188
tomato,Siwan APMC,2024-08-19,2704.878048780488
tomato,Gonda APMC,2024-08-19,2982.954545454545
tomato,Damnagar APMC,2024-08-19,3410.0
tomato,Gurdaspur APMC,2024-08-19,2323.6111111111118
tomato,Sathiyamagalam(Uzhavar Sandhai ),2024-08-19,2279.0186125211508
tomato,Udupi APMC,2024-08-19,1534.4827586206898
tomato,Pattamundai APMC,2024-08-19,6714.285714285715
tomato,Sathur(Uzhavar Sandhai ),2024-08-19,2999.9999999999995
tomato,Pandua APMC,2024-08-19,3589.8305084745766
tomato,Parappanangadi Market,2024-08-19,
tomato,Haridwar Union APMC,2024-08-19,2613.8297872340427
tomato,Patti APMC,2024-08-19,3075.0
tomato,Tulsipur APMC,2024-08-19,4064.102564102565
tomato,Barwala(Hisar) APMC,2024-08-19,2946.7105263157896
tomato,Sohela APMC,2024-08-19,3019.5804195804194
tomato,Harda(F&V) APMC,2024-08-19,
tomato,Sehjanwa APMC,2024-08-19,2000.0
tomato,Balrampur APMC,2024-08-19,2958.333333333333
tomato,Gudimalkapur APMC,2024-08-19,825.1452386966406
tomato,Hapur APMC,2024-08-19,2648.1481481481483
tomato,Barwala APMC,2024-08-19,2250.0
tomato,Srivilliputhur(Uzhavar Sandhai ),2024-08-19,2500.0
tomato,Haldwani APMC,2024-08-19,1475.0210260723295
tomato,APMC Shahdara,2024-08-19,2149.021010087876
tomato,Kancheepuram(Uzhavar Sandhai ),2024-08-19,2348.7179487179487
tomato,Kamthi APMC,2024-08-19,2689.9224806201555
tomato,Sohna APMC,2024-08-19,3173.80073800738
tomato,HanumangarhTown APMC,2024-08-19,3140.0
tomato,Bariwala APMC,2024-08-19,2440.0
tomato,Dehradoon APMC,2024-08-19,977.530487804878
tomato,Gudiyatham(Uzhavar Sandhai ),2024-08-19,2188.5313531353136
tomato,Pilibhit APMC,2024-08-19,3037.319587628866
tomato,Thirumangalam(Uzhavar Sandhai ),2024-08-19,2481.321473951716
tomato,Bhawanigarh APMC,2024-08-19,3368.75
tomato,Parimpore Srinagar (F&V),2024-08-19,3862.3333333333335
tomato,Guduvancheri(Uzhavar Sandhai ),2024-08-19,2648.6486486486488
tomato,Chirgaon APMC,2024-08-19,2803.936170212766
tomato,Srinivasapur APMC,2024-08-19,969.7877551020408
tomato,Gorakhpur APMC,2024-08-19,2886.7816091954023
tomato,Bharuch APMC,2024-08-19,2736.286919831224
tomato,Achnera APMC,2024-08-19,2571.428571428572
tomato,Cuddalore(Uzhavar Sandhai ),2024-08-19,2414.315352697096
tomato,Baripada APMC,2024-08-19,3812.977099236641
tomato,Davangere APMC,2024-08-19,631.25
tomato,Gudalur(Uzhavar Sandhai ),2024-08-19,1828.7323943661968
tomato,Dera Bassi APMC,2024-08-19,3123.076923076924
tomato,Kandiyaperi(Uzhavar Sandhai ),2024-08-19,2823.5294117647063
tomato,Deesa(Deesa Veg Yard) APMC,2024-08-19,3439.144736842105
tomato,Satara APMC,2024-08-19,1719.86301369863
tomato,Denkanikottai(Uzhavar Sandhai ),2024-08-19,2054.0054005400543
tomato,Chintamani APMC,2024-08-19,1297.5052018310446
tomato,Shadabad APMC,2024-08-19,2450.0
tomato,Sahiyapur APMC,2024-08-19,2830.61170212766
tomato,Sasthamkotta Market,2024-08-19,3120.0
tomato,Barnala APMC,2024-08-19,2511.745350500716
tomato,Bhawanipatna APMC,2024-08-19,3355.942028985507
tomato,Baripaal APMC,2024-08-19,2100.0
tomato,Sealdah Koley Market APMC,2024-08-19,3910.344827586207
tomato,Ballabhgarh APMC,2024-08-19,2514.124293785311
tomato,Golagokarnath APMC,2024-08-19,3047.1428571428573
tomato,Periyar Nagar(Uzhavar Sandhai ),2024-08-19,2171.527777777778
tomato,Thodupuzha Market,2024-08-19,3200.0
tomato,Dewas(F&V) APMC,2024-08-19,
tomato,Bhilwara APMC,2024-08-19,3175.2717391304345
tomato,Kalna APMC,2024-08-19,4223.076923076923
tomato,Bassi APMC,2024-08-19,4147.058823529412
tomato,Tundla APMC,2024-08-19,2712.8
tomato,Tusura APMC,2024-08-19,
tomato,Sundarapuram(Uzhavar Sandhai ),2024-08-19,1800.0
tomato,Gurusarai APMC,2024-08-19,2784.8275862068967
tomato,Sahnewal APMC,2024-08-19,3833.3333333333326
tomato,Dahod(Veg. Market) APMC,2024-08-19,2434.107770402187
tomato,Habra APMC,2024-08-19,2113.4453781512607
tomato,Kannauj APMC,2024-08-19,2630.714285714286
tomato,Gohana APMC,2024-08-19,3500.0
tomato,APMC Keshopur,2024-08-19,3263.2383690538422
tomato,Haathras APMC,2024-08-19,2574.2105263157896
tomato,Godbhaga APMC,2024-08-19,3500.0
tomato,Sivakasi(Uzhavar Sandhai ),2024-08-19,2500.0
tomato,Chinnamanur(Uzhavar Sandhai ),2024-08-19,1780.9439002671415
tomato,Goluwala APMC,2024-08-19,3157.1428571428573
tomato,"Kalol(Veg,Market,Kalol) APMC",2024-08-19,2890.625
tomato,Kanjirappally Market,2024-08-19,4800.0
tomato,Harur(Uzhavar Sandhai ),2024-08-19,2545.161290322581
tomato,Gurgaon APMC,2024-08-19,2180.78403920196
tomato,Devariya APMC,2024-08-19,2898.2258064516127
tomato,Thirurrangadi Market,2024-08-19,1080.0
tomato,Tiruchengode APMC,2024-08-26,2088.4615384615386
tomato,Jaipur (F&V) APMC,2024-08-26,2235.744368578904
tomato,Ranipettai(Uzhavar Sandhai ),2024-08-26,2377.708978328173
tomato,Palayamkottai(Uzhavar Sandhai ),2024-08-26,2000.0
tomato,Habra APMC,2024-08-26,2284.2696629213483
tomato,Guduvancheri(Uzhavar Sandhai ),2024-08-26,2405.797101449275
tomato,Bayana APMC,2024-08-26,
tomato,Amroha APMC,2024-08-26,2678.6746987951806
tomato,Kodungalloor Market,2024-08-26,2598.4126984126983
tomato,Ranaghat APMC,2024-08-26,3399.0521327014217
tomato,Kota (F&V) APMC,2024-08-26,2238.8627308946034
tomato,Mohamadabad APMC,2024-08-26,2586.9911504424776
tomato,Aranthangi(Uzhavar Sandhai ),2024-08-26,3001.385041551246
tomato,Burdwan APMC,2024-08-26,3212.345679012346
tomato,Channapatna APMC,2024-08-26,
tomato,Farukhabad APMC,2024-08-26,2585.0
tomato,Rayagada APMC,2024-08-26,3355.769230769231
tomato,Madhuranthagam(Uzhavar Sandhai ),2024-08-26,3240.6015037593984
tomato,Satara APMC,2024-08-26,1172.777777777778
tomato,Firozepur City APMC,2024-08-26,2286.4864864864862
tomato,Palakkad Market,2024-08-26,1893.75
tomato,Sehjanwa APMC,2024-08-26,2100.0
tomato,Sangamner APMC,2024-08-26,935.7655502392344
tomato,Mohanur(Uzhavar Sandhai ),2024-08-26,2312.1311475409834
tomato,Shikohabad APMC,2024-08-26,
tomato,Kosikalan APMC,2024-08-26,2525.454545454545
tomato,Kollam Market,2024-08-26,1980.6451612903224
tomato,Valangaiman APMC,2024-08-26,2456.5217391304345
tomato,Achnera APMC,2024-08-26,2449.508196721312
tomato,Warangal APMC,2024-08-26,1507.3170731707316
tomato,Paruthipattu(Uzhavar Sandhai ),2024-08-26,2769.8412698412703
tomato,Udala APMC,2024-08-26,3586.2745098039222
tomato,Attabira APMC,2024-08-26,2800.0
tomato,Rajapalayam(Uzhavar Sandhai ),2024-08-26,2275.142314990512
tomato,Malerkotla APMC,2024-08-26,1888.888888888889
tomato,Bilsi APMC,2024-08-26,3361.9371231696814
tomato,SMY Bhuntar,2024-08-26,1623.7769080234834
tomato,Chomu FV APMC,2024-08-26,2131.4121037463974
tomato,Jahangirabad APMC,2024-08-26,2553.75
tomato,AJattihalli(Uzhavar Sandhai ),2024-08-26,1689.687924016282
tomato,Samsabad APMC,2024-08-26,1669.2307692307693
tomato,Palacode(Uzhavar Sandhai ),2024-08-26,1921.771217712177
tomato,Kiratpur APMC,2024-08-26,3640.909090909091
tomato,Jalaun APMC,2024-08-26,2090.6832298136646
tomato,Anaiyur(Uzhavar Sandhai ),2024-08-26,1839.7590361445784
tomato,Jagraon APMC,2024-08-26,3000.0
tomato,Haldwani APMC,2024-08-26,1532.7666151468316
tomato,Malout APMC,2024-08-26,2123.226544622425
tomato,Fatehpur APMC,2024-08-26,2804.6774193548385
tomato,Milak APMC,2024-08-26,2700.642458100559
tomato,Rudrapur APMC,2024-08-26,1957.201646090535
tomato,Kolhapur APMC,2024-08-26,1141.8560606060605
tomato,Mahabubnagar(Rythu Bazar) APMC,2024-08-26,2083.629191321499
tomato,Sangareddy APMC,2024-08-26,900.0
tomato,Gudiyatham(Uzhavar Sandhai ),2024-08-26,2205.2545155993434
tomato,Champadanga APMC,2024-08-26,3355.4140127388537
tomato,Jalore APMC,2024-08-26,3858.974358974359
tomato,Tirupatthur(Uzhavar Sandhai ),2024-08-26,2212.133891213389
tomato,Faridkot APMC,2024-08-26,2708.7656529516994
tomato,Kotadwara APMC,2024-08-26,2561.904761904762
tomato,Bariwala APMC,2024-08-26,2488.8888888888887
tomato,Koraput APMC,2024-08-26,4266.666666666667
tomato,Haathras APMC,2024-08-26,2505.090909090909
tomato,Chinnamanur(Uzhavar Sandhai ),2024-08-26,1330.7495741056218
tomato,Sultanpur APMC,2024-08-26,2906.0
tomato,Chickkaballapura APMC,2024-08-26,1070.0
tomato,Mirzapur APMC,2024-08-26,2743.4375
tomato,Ahmedabad APMC,2024-08-26,2408.8253133845533
tomato,Gadaura APMC,2024-08-26,2836.842105263158
tomato,Chintamani APMC,2024-08-26,1204.9405446873802
tomato,Palitana APMC,2024-08-26,4540.322580645162
tomato,Farukh Nagar APMC,2024-08-26,1662.9370629370628
tomato,Sheoraphuly APMC,2024-08-26,3394.7916666666665
tomato,Perambakkam(Uzhavar Sandhai ),2024-08-26,2500.0000000000005
tomato,Panvel APMC,2024-08-26,2135.5919583023083
tomato,Barwala APMC,2024-08-26,1627.906976744186
tomato,Vadgaonpeth APMC,2024-08-26,1332.4675324675325
tomato,Muktsar APMC,2024-08-26,2615.3846153846152
tomato,Madhavapuram Market,2024-08-26,2627.586206896552
tomato,Ganaur APMC,2024-08-26,3438.5714285714284
tomato,Rajpura APMC,2024-08-26,1820.289855072464
tomato,Mahoba APMC,2024-08-26,2593.793103448276
tomato,Sathur(Uzhavar Sandhai ),2024-08-26,2633.333333333333
tomato,Gurusarai APMC,2024-08-26,2591.6216216216217
tomato,Rawatsar APMC,2024-08-26,3410.0
tomato,Thirurrangadi Market,2024-08-26,1036.3636363636365
tomato,Basti APMC,2024-08-26,2602.987804878049
tomato,Mukerian(Talwara) APMC,2024-08-26,3474.812030075188
tomato,Sathiyamagalam(Uzhavar Sandhai ),2024-08-26,2000.0
tomato,Konch APMC,2024-08-26,2523.6363636363635
tomato,Vedasanthur(Uzhavar Sandhai ),2024-08-26,2072.7272727272725
tomato,Shimoga APMC,2024-08-26,591.2820512820513
tomato,Panruti(Uzhavar Sandhai ),2024-08-26,2409.090909090909
tomato,Morbi APMC,2024-08-26,2600.0
tomato,Porbandar APMC,2024-08-26,4310.344827586207
tomato,Sealdah Koley Market APMC,2024-08-26,3800.0
tomato,Baran APMC,2024-08-26,1500.0
tomato,Talwandi Sabo APMC,2024-08-26,2780.6451612903224
tomato,Jalalabad APMC,2024-08-26,2916.574202496533
tomato,Thanabhavan APMC,2024-08-26,3476.190476190476
tomato,Gurdaspur APMC,2024-08-26,1896.296296296296
tomato,Barpathari APMC,2024-08-26,5875.0
tomato,Arani(Uzhavar Sandhai ),2024-08-26,2402.5
tomato,Morena APMC,2024-08-26,2181.818181818182
tomato,Rasda APMC,2024-08-26,2778.32
tomato,Tamarainagar(Uzhavar Sandhai ),2024-08-26,2104.5161290322576
tomato,Vai APMC,2024-08-26,1657.142857142857
tomato,Attingal Market,2024-08-26,2499.9999999999995
