crop,state,market,first_week,last_week,n_weeks,coverage_category
tomato,Telangana,Adilabad (Rythu Bazar),2026-05-18,2026-07-27,11,Thin (<1yr)
tomato,Telangana,Adilabad(Rythu Bazar) APMC,2022-02-07,2024-12-02,94,Short (1-2yr)
tomato,Telangana,Asifabad APMC,2019-07-29,2019-08-12,2,Thin (<1yr)
tomato,Telangana,Bowenpally APMC,2016-12-26,2026-07-20,467,Full (7yr+)
tomato,Telangana,Chennur APMC,2021-09-20,2025-08-25,11,Thin (<1yr)
tomato,Telangana,Chevella APMC,2016-12-26,2026-07-20,366,Good (4.5-7yr)
tomato,Telangana,Erragadda(Rythu Bazar) APMC,2021-09-20,2024-12-23,146,Moderate (2-4.5yr)
tomato,Telangana,"Excise Colony,RBZ",2026-05-18,2026-07-20,10,Thin (<1yr)
tomato,Telangana,Gaddiannaram APMC,2026-03-23,2026-05-11,8,Thin (<1yr)
tomato,Telangana,Gajwel APMC,2022-02-28,2024-03-18,16,Thin (<1yr)
tomato,Telangana,Gudimalkapur APMC,2016-12-26,2026-07-20,468,Full (7yr+)
tomato,Telangana,Hanmarkonda Rythu Bazar APMC,2021-09-13,2024-11-18,144,Moderate (2-4.5yr)
tomato,Telangana,Ibrahimpatnam APMC,2024-12-30,2026-07-20,44,Thin (<1yr)
tomato,Telangana,Ibrahimputnam APMC,2016-12-26,2024-12-16,365,Good (4.5-7yr)
tomato,Telangana,Jainath APMC,2021-09-06,2025-10-13,92,Short (1-2yr)
tomato,Telangana,Kalwakurthy APMC,2016-12-26,2026-07-27,297,Good (4.5-7yr)
tomato,Telangana,Karimnagar APMC,2022-08-01,2026-07-20,87,Short (1-2yr)
tomato,Telangana,Karimnagar Rythu Bazar APMC,2021-09-13,2025-05-12,132,Moderate (2-4.5yr)
tomato,Telangana,Khammam APMC,2017-01-02,2025-11-03,210,Moderate (2-4.5yr)
tomato,Telangana,Kukatpally Rythu Bazar APMC,2021-09-13,2025-11-03,215,Moderate (2-4.5yr)
tomato,Telangana,"Kukatpally,RBZ",2026-01-05,2026-07-27,30,Thin (<1yr)
tomato,Telangana,"Kukatpally,RBZ APMC",2021-08-16,2021-09-13,5,Thin (<1yr)
tomato,Telangana,L B Nagar APMC,2016-12-26,2026-07-20,368,Good (4.5-7yr)
tomato,Telangana,Luxettipet APMC,2021-09-20,2023-10-09,32,Thin (<1yr)
tomato,Telangana,Madnoor APMC,2022-06-27,2022-08-22,5,Thin (<1yr)
tomato,Telangana,Mahabubnagar(Rythu Bazar),2024-12-30,2026-07-27,66,Short (1-2yr)
tomato,Telangana,Mahabubnagar(Rythu Bazar) APMC,2021-09-13,2024-12-30,138,Moderate (2-4.5yr)
tomato,Telangana,Mahboob Manison APMC,2022-08-01,2026-07-20,201,Moderate (2-4.5yr)
tomato,Telangana,Mancherial APMC,2021-09-20,2026-04-20,105,Short (1-2yr)
tomato,Telangana,Mehndipatnam(Rythu Bazar) APMC,2021-09-20,2024-12-30,166,Moderate (2-4.5yr)
tomato,Telangana,Miryalguda(Rythu Bazar),2026-05-18,2026-07-27,11,Thin (<1yr)
tomato,Telangana,Miryalguda(Rythu Bazar) APMC,2021-09-27,2024-06-10,130,Moderate (2-4.5yr)
tomato,Telangana,"Pavilion Ground,Khammam,RBZ",2025-01-06,2026-07-20,54,Thin (<1yr)
tomato,Telangana,"Pavilion Ground,Khammam,RBZ APMC",2024-04-01,2024-11-04,15,Thin (<1yr)
tomato,Telangana,RYTHU BAZAR ERRAGADDA,2025-01-06,2026-07-27,19,Thin (<1yr)
tomato,Telangana,RYTHU BAZAR FALAKNUMA,2026-07-20,2026-07-20,1,Thin (<1yr)
tomato,Telangana,RYTHU BAZAR MEHDIPATNAM,2024-12-30,2026-07-27,46,Thin (<1yr)
tomato,Telangana,"Ramakrisnapuram,RBZ APMC",2022-10-10,2024-07-01,85,Short (1-2yr)
tomato,Telangana,Sadasivpet Sangareddy APMC,2017-01-02,2018-10-22,93,Short (1-2yr)
tomato,Telangana,Sangareddy APMC,2019-02-11,2026-07-20,281,Good (4.5-7yr)
tomato,Telangana,"Saroornagar,RBZ",2026-07-20,2026-07-27,2,Thin (<1yr)
tomato,Telangana,Sathupalli Rythu Bazar APMC,2021-09-27,2022-01-03,2,Thin (<1yr)
tomato,Telangana,"Sattupalli (Ramalayam),RBZ",2025-01-06,2026-07-20,53,Thin (<1yr)
tomato,Telangana,"Sattupalli (ramalayam),RBZ APMC",2024-04-01,2024-11-04,15,Thin (<1yr)
tomato,Telangana,Shadnagar APMC,2017-01-02,2026-07-20,464,Full (7yr+)
tomato,Telangana,Shankarapally APMC,2017-01-02,2026-06-29,227,Moderate (2-4.5yr)
tomato,Telangana,Siddipet(Rythu Bazar),2026-04-27,2026-07-20,13,Thin (<1yr)
tomato,Telangana,"Vanasthalipuram,RBZ",2026-07-20,2026-07-27,2,Thin (<1yr)
tomato,Telangana,Vantamamidi APMC,2016-12-26,2026-06-15,217,Moderate (2-4.5yr)
tomato,Telangana,Venkateswarnagar APMC,2022-02-28,2026-07-20,212,Moderate (2-4.5yr)
tomato,Telangana,Vikarabad APMC,2022-02-28,2023-05-22,54,Thin (<1yr)
tomato,Telangana,Warangal APMC,2021-10-18,2026-07-27,200,Moderate (2-4.5yr)
tomato,Telangana,"Weekly Market Area,RBZ APMC",2026-05-18,2026-07-20,10,Thin (<1yr)
tomato,Tripura,Bachaibari APMC,2026-03-23,2026-03-30,2,Thin (<1yr)
tomato,Tripura,Barpathari APMC,2018-09-24,2026-07-20,388,Good (4.5-7yr)
tomato,Tripura,Biokhora,2019-11-11,2026-07-20,179,Moderate (2-4.5yr)
tomato,Tripura,Bishalgarh APMC,2017-01-02,2026-07-20,458,Full (7yr+)
tomato,Tripura,Bishramganj,2017-10-02,2026-07-20,217,Moderate (2-4.5yr)
tomato,Tripura,Boxonagar,2018-01-01,2026-07-27,340,Good (4.5-7yr)
tomato,Tripura,Champaknagar APMC,2017-01-02,2026-07-20,434,Good (4.5-7yr)
tomato,Tripura,Dasda APMC,2017-01-02,2026-05-25,213,Moderate (2-4.5yr)
tomato,Tripura,Garjee APMC,2017-01-02,2026-07-13,452,Full (7yr+)
tomato,Tripura,Gondatwisa APMC,2020-01-13,2026-07-20,226,Moderate (2-4.5yr)
tomato,Tripura,Halahali,2020-01-06,2026-07-20,70,Short (1-2yr)
tomato,Tripura,Jampuijala APMC,2017-01-23,2024-06-10,94,Short (1-2yr)
tomato,Tripura,Kadamtala,2019-08-26,2026-07-20,325,Good (4.5-7yr)
tomato,Tripura,Kalsi APMC,2017-02-06,2026-06-22,96,Short (1-2yr)
tomato,Tripura,Kalyanpur APMC,2016-12-26,2026-06-15,291,Good (4.5-7yr)
tomato,Tripura,Kamalghat,2018-01-01,2026-04-13,193,Moderate (2-4.5yr)
tomato,Tripura,Kanchanpur,2020-04-27,2026-07-20,118,Short (1-2yr)
tomato,Tripura,Kulai APMC,2017-01-02,2026-07-20,205,Moderate (2-4.5yr)
tomato,Tripura,Machmara,2020-04-27,2026-07-20,51,Thin (<1yr)
tomato,Tripura,Manubazar,2017-10-30,2026-07-20,100,Short (1-2yr)
tomato,Tripura,Masli,2018-04-09,2026-04-20,183,Moderate (2-4.5yr)
tomato,Tripura,Melaghar APMC,2017-01-09,2026-04-20,182,Moderate (2-4.5yr)
tomato,Tripura,Mohanpur APMC,2017-01-02,2026-04-13,251,Moderate (2-4.5yr)
tomato,Tripura,Nutanbazar APMC,2017-01-02,2026-07-20,283,Good (4.5-7yr)
tomato,Tripura,Pabiacherra APMC,2017-01-23,2026-07-20,310,Good (4.5-7yr)
tomato,Tripura,Panichowki,2017-11-13,2026-07-20,120,Short (1-2yr)
tomato,Tripura,Panisagar APMC,2016-12-26,2026-06-08,466,Full (7yr+)
tomato,Tripura,Santir Bazar APMC,2017-03-06,2026-07-20,224,Moderate (2-4.5yr)
tomato,Tripura,Silachhari APMC,2018-01-22,2026-07-20,138,Moderate (2-4.5yr)
tomato,Tripura,Sonamura APMC,2017-02-13,2026-07-20,388,Good (4.5-7yr)
tomato,Tripura,Teliamura APMC,2017-01-02,2026-07-20,458,Full (7yr+)
tomato,Uttar Pradesh,Achalda APMC,2017-01-16,2026-02-02,368,Good (4.5-7yr)
tomato,Uttar Pradesh,Achnera APMC,2017-06-12,2026-07-20,419,Good (4.5-7yr)
tomato,Uttar Pradesh,Agra APMC,2017-01-02,2026-07-27,487,Full (7yr+)
tomato,Uttar Pradesh,Ahirora APMC,2017-11-13,2026-06-29,324,Good (4.5-7yr)
tomato,Uttar Pradesh,Ait APMC,2017-02-20,2017-05-15,6,Thin (<1yr)
tomato,Uttar Pradesh,Ajuha APMC,2017-01-30,2026-06-29,447,Full (7yr+)
tomato,Uttar Pradesh,Akbarpur APMC,2016-12-26,2026-07-06,473,Full (7yr+)
tomato,Uttar Pradesh,Aliganj APMC,2018-02-26,2026-04-06,93,Short (1-2yr)
tomato,Uttar Pradesh,Aligarh APMC,2017-01-02,2026-07-20,490,Full (7yr+)
tomato,Uttar Pradesh,Amroha APMC,2017-01-30,2026-07-27,436,Full (7yr+)
tomato,Uttar Pradesh,Anandnagar APMC,2018-09-17,2026-06-29,375,Good (4.5-7yr)
tomato,Uttar Pradesh,Anoop Shahar APMC,2017-01-30,2026-06-15,372,Good (4.5-7yr)
tomato,Uttar Pradesh,Anwala APMC,2017-06-19,2026-07-20,467,Full (7yr+)
tomato,Uttar Pradesh,Atarra APMC,2018-09-10,2026-07-20,368,Good (4.5-7yr)
tomato,Uttar Pradesh,Atrauli APMC,2017-01-23,2026-06-22,266,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Auraiya APMC,2017-01-02,2026-07-20,498,Full (7yr+)
tomato,Uttar Pradesh,Awagarh APMC,2017-05-29,2026-07-27,430,Good (4.5-7yr)
tomato,Uttar Pradesh,Ayodhya APMC,2024-12-30,2026-07-20,78,Short (1-2yr)
tomato,Uttar Pradesh,Azamgarh APMC,2017-01-02,2026-07-20,489,Full (7yr+)
tomato,Uttar Pradesh,Baberu APMC,2017-09-18,2023-12-11,273,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Bachranwa APMC,2017-06-12,2026-02-16,89,Short (1-2yr)
tomato,Uttar Pradesh,Badayoun APMC,2017-01-02,2026-07-20,487,Full (7yr+)
tomato,Uttar Pradesh,Badda APMC,2017-07-03,2020-11-23,103,Short (1-2yr)
tomato,Uttar Pradesh,Bagpat APMC,2017-07-17,2026-02-09,281,Good (4.5-7yr)
tomato,Uttar Pradesh,Baheri APMC,2017-06-26,2026-07-20,79,Short (1-2yr)
tomato,Uttar Pradesh,Bahraich APMC,2017-01-02,2026-07-20,490,Full (7yr+)
tomato,Uttar Pradesh,Ballia APMC,2017-09-11,2026-06-29,415,Good (4.5-7yr)
tomato,Uttar Pradesh,Balrampur APMC,2018-10-29,2026-07-27,358,Good (4.5-7yr)
tomato,Uttar Pradesh,Banda APMC,2017-01-02,2026-05-04,480,Full (7yr+)
tomato,Uttar Pradesh,Bangarmau APMC,2017-01-02,2026-06-29,454,Full (7yr+)
tomato,Uttar Pradesh,Bansi APMC,2026-06-15,2026-07-20,4,Thin (<1yr)
tomato,Uttar Pradesh,Banthara APMC,2026-02-23,2026-07-06,11,Thin (<1yr)
tomato,Uttar Pradesh,Barabanki APMC,2017-01-02,2026-07-20,494,Full (7yr+)
tomato,Uttar Pradesh,Baraut APMC,2017-01-30,2026-07-20,437,Full (7yr+)
tomato,Uttar Pradesh,Bareilly APMC,2016-12-26,2026-07-27,492,Full (7yr+)
tomato,Uttar Pradesh,Barhaj APMC,2018-01-01,2024-01-01,273,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Baripaal APMC,2017-06-05,2026-07-20,416,Good (4.5-7yr)
tomato,Uttar Pradesh,Basti APMC,2017-09-18,2026-07-20,448,Full (7yr+)
tomato,Uttar Pradesh,Bewar APMC,2017-01-23,2026-06-08,152,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Bharthna APMC,2017-01-02,2026-06-22,480,Full (7yr+)
tomato,Uttar Pradesh,Bharuasumerpur APMC,2019-03-11,2026-02-16,361,Good (4.5-7yr)
tomato,Uttar Pradesh,Bharwari APMC,2019-12-23,2025-06-16,187,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Bhehjoi APMC,2026-05-11,2026-05-18,2,Thin (<1yr)
tomato,Uttar Pradesh,Bhinga APMC,2024-05-27,2026-05-25,85,Short (1-2yr)
tomato,Uttar Pradesh,Bijnaur APMC,2017-01-02,2026-06-29,438,Full (7yr+)
tomato,Uttar Pradesh,Bilaspur APMC,2017-07-03,2022-08-08,80,Short (1-2yr)
tomato,Uttar Pradesh,Billsadda APMC,2018-03-12,2020-06-08,117,Short (1-2yr)
tomato,Uttar Pradesh,Bilsi APMC,2018-01-08,2026-02-23,391,Good (4.5-7yr)
tomato,Uttar Pradesh,Bindki APMC,2017-01-30,2026-06-08,466,Full (7yr+)
tomato,Uttar Pradesh,Bishalpur APMC,2017-11-20,2026-06-29,416,Good (4.5-7yr)
tomato,Uttar Pradesh,Bisoli APMC,2018-11-26,2026-06-08,56,Thin (<1yr)
tomato,Uttar Pradesh,Buland Shahr APMC,2017-01-02,2026-07-27,491,Full (7yr+)
tomato,Uttar Pradesh,Chaandpur APMC,2017-09-04,2026-07-20,407,Good (4.5-7yr)
tomato,Uttar Pradesh,Chandausi APMC,2018-08-20,2026-07-20,407,Good (4.5-7yr)
tomato,Uttar Pradesh,Chandoli APMC,2017-07-03,2026-07-20,448,Full (7yr+)
tomato,Uttar Pradesh,Charkhari APMC,2025-09-22,2025-10-27,2,Thin (<1yr)
tomato,Uttar Pradesh,Charra APMC,2017-01-23,2026-07-13,451,Full (7yr+)
tomato,Uttar Pradesh,Chhibramau APMC,2017-01-02,2026-01-12,395,Good (4.5-7yr)
tomato,Uttar Pradesh,Chirgaon APMC,2018-01-15,2025-12-01,337,Good (4.5-7yr)
tomato,Uttar Pradesh,Chitwadagaon APMC,2020-04-20,2026-04-06,263,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Chorichora APMC,2017-07-03,2026-04-13,398,Good (4.5-7yr)
tomato,Uttar Pradesh,Choubepur APMC,2017-01-02,2026-06-29,472,Full (7yr+)
tomato,Uttar Pradesh,Chutmalpur APMC,2017-01-30,2026-07-20,438,Full (7yr+)
tomato,Uttar Pradesh,Colonelganj APMC,2025-01-06,2026-06-15,12,Thin (<1yr)
tomato,Uttar Pradesh,Dadri APMC,2016-12-26,2026-07-20,482,Full (7yr+)
tomato,Uttar Pradesh,Dankaur APMC,2019-06-17,2026-07-20,258,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Deoband APMC,2017-01-30,2025-10-20,308,Good (4.5-7yr)
tomato,Uttar Pradesh,Devariya APMC,2017-01-02,2026-07-13,462,Full (7yr+)
tomato,Uttar Pradesh,Dhampur APMC,2026-02-23,2026-07-20,16,Thin (<1yr)
tomato,Uttar Pradesh,Dhanaura APMC,2018-07-23,2026-07-13,408,Good (4.5-7yr)
tomato,Uttar Pradesh,Dibiapur APMC,2017-01-09,2026-05-25,403,Good (4.5-7yr)
tomato,Uttar Pradesh,Divai APMC,2017-01-02,2025-09-29,326,Good (4.5-7yr)
tomato,Uttar Pradesh,Doharighat APMC,2020-10-26,2026-06-22,224,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Dudhi APMC,2017-06-26,2026-07-20,442,Full (7yr+)
tomato,Uttar Pradesh,Etah APMC,2016-12-26,2026-07-20,485,Full (7yr+)
tomato,Uttar Pradesh,Etawah APMC,2017-01-02,2026-07-20,486,Full (7yr+)
tomato,Uttar Pradesh,Faizabad APMC,2016-12-26,2024-12-30,415,Good (4.5-7yr)
tomato,Uttar Pradesh,Farukhabad APMC,2017-08-28,2026-06-08,442,Full (7yr+)
tomato,Uttar Pradesh,Fatehabad APMC,2017-02-27,2026-06-29,388,Good (4.5-7yr)
tomato,Uttar Pradesh,Fatehpur APMC,2017-01-02,2026-07-20,485,Full (7yr+)
tomato,Uttar Pradesh,Fatehpur Sikri APMC,2017-06-26,2026-07-27,385,Good (4.5-7yr)
tomato,Uttar Pradesh,Firozabad APMC,2016-12-26,2026-07-20,483,Full (7yr+)
tomato,Uttar Pradesh,Gadaura APMC,2017-09-25,2025-11-03,359,Good (4.5-7yr)
tomato,Uttar Pradesh,Gangoh APMC,2017-06-12,2026-07-20,432,Good (4.5-7yr)
tomato,Uttar Pradesh,Ganj Dundwara APMC,2026-02-23,2026-07-20,6,Thin (<1yr)
tomato,Uttar Pradesh,Gazipur APMC,2017-01-02,2026-01-12,467,Full (7yr+)
tomato,Uttar Pradesh,Ghaziabad APMC,2017-01-02,2026-07-20,483,Full (7yr+)
tomato,Uttar Pradesh,Ghiraur APMC,2017-01-30,2026-01-05,443,Full (7yr+)
tomato,Uttar Pradesh,Golagokarnath APMC,2016-12-26,2026-07-20,416,Good (4.5-7yr)
tomato,Uttar Pradesh,Gonda APMC,2017-01-02,2026-07-27,478,Full (7yr+)
tomato,Uttar Pradesh,Gopiganj APMC,2018-09-17,2026-01-12,266,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Gorakhpur APMC,2016-12-26,2026-07-20,479,Full (7yr+)
tomato,Uttar Pradesh,Gulavati APMC,2017-01-02,2026-07-20,262,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Gurusarai APMC,2023-04-10,2026-01-12,145,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Haathras APMC,2017-01-02,2026-07-20,493,Full (7yr+)
tomato,Uttar Pradesh,Hamirpur APMC,2017-06-12,2022-08-22,123,Short (1-2yr)
tomato,Uttar Pradesh,Hapur APMC,2017-01-02,2026-07-13,481,Full (7yr+)
tomato,Uttar Pradesh,Hardoi APMC,2017-01-02,2026-07-27,471,Full (7yr+)
tomato,Uttar Pradesh,Hargaon (Laharpur) APMC,2026-03-09,2026-07-06,4,Thin (<1yr)
tomato,Uttar Pradesh,Hasanpur APMC,2017-01-30,2026-07-13,353,Good (4.5-7yr)
tomato,Uttar Pradesh,Jafarganj APMC,2018-07-30,2026-02-23,365,Good (4.5-7yr)
tomato,Uttar Pradesh,Jagnair APMC,2019-06-03,2026-07-20,337,Good (4.5-7yr)
tomato,Uttar Pradesh,Jahanabad APMC,2018-12-10,2026-05-11,105,Short (1-2yr)
tomato,Uttar Pradesh,Jahangirabad APMC,2016-12-26,2026-07-20,467,Full (7yr+)
tomato,Uttar Pradesh,Jalalabad APMC,2017-06-05,2026-06-01,247,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Jalaun APMC,2016-12-26,2026-07-20,494,Full (7yr+)
tomato,Uttar Pradesh,Jamanian APMC,2017-06-26,2026-06-29,73,Short (1-2yr)
tomato,Uttar Pradesh,Jangipura APMC,2017-09-18,2026-07-20,295,Good (4.5-7yr)
tomato,Uttar Pradesh,Jasra APMC,2017-01-23,2026-06-22,442,Full (7yr+)
tomato,Uttar Pradesh,Jasvantnagar APMC,2017-01-02,2026-07-20,439,Full (7yr+)
tomato,Uttar Pradesh,Jaunpur APMC,2017-01-02,2026-07-27,496,Full (7yr+)
tomato,Uttar Pradesh,Jayas APMC,2016-12-26,2026-04-06,411,Good (4.5-7yr)
tomato,Uttar Pradesh,Jewar APMC,2026-02-23,2026-07-13,9,Thin (<1yr)
tomato,Uttar Pradesh,Jhansi APMC,2017-01-02,2026-07-20,471,Full (7yr+)
tomato,Uttar Pradesh,Jhijhank APMC,2018-07-16,2025-10-27,313,Good (4.5-7yr)
tomato,Uttar Pradesh,Kairana APMC,2017-07-03,2026-07-27,360,Good (4.5-7yr)
tomato,Uttar Pradesh,Kalpi APMC,2026-06-22,2026-06-29,2,Thin (<1yr)
tomato,Uttar Pradesh,Kamlaganj APMC,2020-03-30,2026-06-15,220,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Kannauj APMC,2016-12-26,2026-07-13,480,Full (7yr+)
tomato,Uttar Pradesh,Kanpur(Grain) APMC,2017-01-02,2026-07-20,488,Full (7yr+)
tomato,Uttar Pradesh,Karnailganj APMC,2017-06-19,2024-12-23,171,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Karvi APMC,2018-06-18,2026-07-06,413,Good (4.5-7yr)
tomato,Uttar Pradesh,Kasganj APMC,2016-12-26,2026-07-13,478,Full (7yr+)
tomato,Uttar Pradesh,Kayamganj APMC,2017-01-16,2026-06-15,481,Full (7yr+)
tomato,Uttar Pradesh,Khaga APMC,2017-09-11,2026-01-12,271,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Khair APMC,2017-01-02,2026-07-20,474,Full (7yr+)
tomato,Uttar Pradesh,Khairagarh APMC,2016-12-26,2026-07-20,413,Good (4.5-7yr)
tomato,Uttar Pradesh,Khalilabad APMC,2017-09-11,2026-07-20,438,Full (7yr+)
tomato,Uttar Pradesh,Khandhla APMC,2017-06-26,2026-07-20,402,Good (4.5-7yr)
tomato,Uttar Pradesh,Khatauli APMC,2016-12-26,2026-07-20,355,Good (4.5-7yr)
tomato,Uttar Pradesh,Khekda APMC,2017-03-27,2026-07-20,448,Full (7yr+)
tomato,Uttar Pradesh,Khurja APMC,2017-05-29,2026-06-29,451,Full (7yr+)
tomato,Uttar Pradesh,Kiratpur APMC,2017-06-12,2026-07-20,408,Good (4.5-7yr)
tomato,Uttar Pradesh,Kishunpur APMC,2021-08-02,2024-04-08,2,Thin (<1yr)
tomato,Uttar Pradesh,Konch APMC,2016-12-26,2026-07-20,455,Full (7yr+)
tomato,Uttar Pradesh,Kopaganj APMC,2017-02-20,2026-07-20,452,Full (7yr+)
tomato,Uttar Pradesh,Kosikalan APMC,2017-05-29,2026-07-20,472,Full (7yr+)
tomato,Uttar Pradesh,Kurara APMC,2018-08-27,2018-08-27,1,Thin (<1yr)
tomato,Uttar Pradesh,Kushinagar APMC,2026-02-23,2026-07-06,7,Thin (<1yr)
tomato,Uttar Pradesh,Lakhimpur APMC,2017-01-02,2026-07-27,491,Full (7yr+)
tomato,Uttar Pradesh,Lalganj APMC,2017-01-30,2026-07-20,330,Good (4.5-7yr)
tomato,Uttar Pradesh,Lalitpur APMC,2017-01-02,2026-06-01,450,Full (7yr+)
tomato,Uttar Pradesh,Lediyari APMC,2025-04-21,2026-04-20,3,Thin (<1yr)
tomato,Uttar Pradesh,Lucknow APMC,2016-12-26,2026-07-13,488,Full (7yr+)
tomato,Uttar Pradesh,Madhoganj APMC,2016-12-26,2026-06-22,466,Full (7yr+)
tomato,Uttar Pradesh,Maharajganj APMC,2017-08-28,2021-05-03,121,Short (1-2yr)
tomato,Uttar Pradesh,Mahoba APMC,2017-08-07,2026-01-26,440,Full (7yr+)
tomato,Uttar Pradesh,Maholi APMC,2026-03-16,2026-06-22,5,Thin (<1yr)
tomato,Uttar Pradesh,Maigalganj APMC,2017-04-24,2026-06-29,296,Good (4.5-7yr)
tomato,Uttar Pradesh,Mainpuri APMC,2017-01-02,2026-01-05,469,Full (7yr+)
tomato,Uttar Pradesh,Manjhanpur APMC,2024-05-27,2026-01-26,88,Short (1-2yr)
tomato,Uttar Pradesh,Mathura APMC,2017-01-09,2026-07-27,492,Full (7yr+)
tomato,Uttar Pradesh,Maudaha APMC,2018-07-16,2026-06-01,332,Good (4.5-7yr)
tomato,Uttar Pradesh,Mauranipur APMC,2018-12-10,2026-01-19,372,Good (4.5-7yr)
tomato,Uttar Pradesh,Mawana APMC,2017-01-02,2026-07-20,324,Good (4.5-7yr)
tomato,Uttar Pradesh,Meeranpur Katra APMC,2026-04-20,2026-07-20,5,Thin (<1yr)
tomato,Uttar Pradesh,Meerut APMC,2017-01-02,2026-07-13,469,Full (7yr+)
tomato,Uttar Pradesh,Mehmoodabad APMC,2017-02-06,2026-06-01,391,Good (4.5-7yr)
tomato,Uttar Pradesh,Mihipurwa APMC,2026-02-16,2026-03-16,5,Thin (<1yr)
tomato,Uttar Pradesh,Milak APMC,2019-09-16,2026-06-08,323,Good (4.5-7yr)
tomato,Uttar Pradesh,Mirzapur APMC,2017-01-02,2026-07-13,476,Full (7yr+)
tomato,Uttar Pradesh,Mishrit APMC,2026-02-16,2026-05-11,12,Thin (<1yr)
tomato,Uttar Pradesh,Mohamadabad APMC,2023-07-03,2026-05-25,132,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Mohammdi APMC,2017-04-24,2026-05-18,294,Good (4.5-7yr)
tomato,Uttar Pradesh,Moth APMC,2018-01-15,2025-12-01,406,Good (4.5-7yr)
tomato,Uttar Pradesh,Mugrabaadshahpur APMC,2017-07-03,2026-06-22,412,Good (4.5-7yr)
tomato,Uttar Pradesh,Muradabad APMC,2017-01-02,2026-07-20,487,Full (7yr+)
tomato,Uttar Pradesh,Muradnagar APMC,2017-07-24,2026-07-13,327,Good (4.5-7yr)
tomato,Uttar Pradesh,Muskara APMC,2017-06-19,2026-01-12,392,Good (4.5-7yr)
tomato,Uttar Pradesh,Muzzafarnagar APMC,2016-12-26,2026-07-20,469,Full (7yr+)
tomato,Uttar Pradesh,Naanpara APMC,2017-06-26,2026-04-13,431,Good (4.5-7yr)
tomato,Uttar Pradesh,Nagina APMC,2017-06-12,2026-06-29,339,Good (4.5-7yr)
tomato,Uttar Pradesh,Najibabad APMC,2017-06-19,2026-07-20,382,Good (4.5-7yr)
tomato,Uttar Pradesh,Nakur APMC,2026-02-23,2026-06-29,5,Thin (<1yr)
tomato,Uttar Pradesh,Nanuta APMC,2026-03-09,2026-07-20,13,Thin (<1yr)
tomato,Uttar Pradesh,Naugarh APMC,2017-02-20,2026-06-15,368,Good (4.5-7yr)
tomato,Uttar Pradesh,Nautnava APMC,2018-09-17,2026-06-29,348,Good (4.5-7yr)
tomato,Uttar Pradesh,Nawabganj APMC,2017-01-23,2026-07-20,403,Good (4.5-7yr)
tomato,Uttar Pradesh,Noida APMC,2017-06-05,2026-07-20,436,Full (7yr+)
tomato,Uttar Pradesh,Orai APMC,2016-12-26,2026-07-27,475,Full (7yr+)
tomato,Uttar Pradesh,Paliakala APMC,2017-07-03,2026-07-20,373,Good (4.5-7yr)
tomato,Uttar Pradesh,Panchpedwa APMC,2018-10-01,2026-04-20,151,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Parikshitgarh APMC,2017-07-10,2026-07-20,95,Short (1-2yr)
tomato,Uttar Pradesh,Partaval APMC,2017-01-02,2026-01-12,464,Full (7yr+)
tomato,Uttar Pradesh,Payagpur APMC,2017-01-23,2026-06-15,190,Moderate (2-4.5yr)
tomato,Uttar Pradesh,Pilibhit APMC,2016-12-26,2026-06-29,480,Full (7yr+)
tomato,Uttar Pradesh,Powayan APMC,2024-12-30,2026-07-20,62,Short (1-2yr)
tomato,Uttar Pradesh,Pratapgarh APMC,2016-12-26,2026-06-08,491,Full (7yr+)
tomato,Uttar Pradesh,Prayagraj APMC,2017-01-02,2026-07-20,468,Full (7yr+)
tomato,Uttar Pradesh,Pukharayan APMC,2017-01-02,2026-07-20,490,Full (7yr+)
tomato,Uttar Pradesh,Puranpur APMC,2017-02-06,2026-07-13,477,Full (7yr+)
tomato,Uttar Pradesh,Purwa APMC,2017-06-26,2025-07-28,298,Good (4.5-7yr)
tomato,Uttar Pradesh,Puwaha APMC,2017-06-05,2024-12-30,391,Good (4.5-7yr)
tomato,Uttar Pradesh,Raath APMC,2016-12-26,2023-10-16,353,Good (4.5-7yr)
tomato,Uttar Pradesh,Raibareilly APMC,2017-01-02,2026-07-20,492,Full (7yr+)
tomato,Uttar Pradesh,Rampur APMC,2016-12-26,2026-07-13,402,Good (4.5-7yr)
tomato,Uttar Pradesh,Rampurmaniharan APMC,2017-05-22,2026-07-20,430,Good (4.5-7yr)
