state,district,week_start,cdi,drought_category
West Bengal,North 24 Parganas,2021-07-19,1.2622,Normal
West Bengal,Purba Bardhaman,2021-07-19,-0.33124,Normal
West Bengal,Coochbehar,2021-07-19,-0.65856,Abnormal (D0)
West Bengal,Hooghly,2021-07-19,0.54548,Normal
Chattisgarh,Durg,2021-07-19,0.14591,Normal
Chattisgarh,Raigarh,2021-07-19,-0.2969,Normal
Gujarat,Surendranagar,2021-07-19,-0.2489,Normal
Haryana,Panipat,2021-07-19,-0.31567,Normal
Haryana,Sonipat,2021-07-19,0.059364,Normal
Haryana,Rohtak,2021-07-19,1.0204,Normal
Haryana,Rewari,2021-07-19,1.5222,Normal
Haryana,Gurgaon,2021-07-19,-0.49879,Normal
Himachal Pradesh,Una,2021-07-19,-0.4559,Normal
Himachal Pradesh,Chamba,2021-07-19,-0.65211,Abnormal (D0)
Himachal Pradesh,Bilaspur,2021-07-19,-0.69265,Abnormal (D0)
Himachal Pradesh,Mandi,2021-07-19,0.26093,Normal
Himachal Pradesh,Hamirpur,2021-07-19,-0.32777,Normal
Himachal Pradesh,Shimla,2021-07-19,-0.56094,Abnormal (D0)
Jammu and Kashmir,Jammu,2021-07-19,0.567,Normal
Karnataka,Bengaluru Rural,2021-07-19,2.3953,Normal
Karnataka,Chikkaballapur,2021-07-19,2.3953,Normal
Karnataka,Chamarajanagar,2021-07-19,0.78184,Normal
Karnataka,Mandya,2021-07-19,1.4695,Normal
Keralam,Kozhikode(Calicut),2021-07-19,-0.031574,Normal
Madhya Pradesh,Morena,2021-07-19,-0.85073,Moderate (D1)
Odisha,Koraput,2021-07-19,-0.42641,Normal
Odisha,Nuapada,2021-07-19,-0.54038,Abnormal (D0)
Punjab,Gurdaspur,2021-07-19,-0.84318,Moderate (D1)
Punjab,Bhatinda,2021-07-19,-0.26976,Normal
Punjab,Faridkot,2021-07-19,-0.5981,Abnormal (D0)
Punjab,Ferozpur,2021-07-19,-0.34747,Normal
Punjab,Kapurthala,2021-07-19,-0.66373,Abnormal (D0)
Punjab,Mansa,2021-07-19,-1.1271,Moderate (D1)
Punjab,Ropar (Rupnagar),2021-07-19,-0.45538,Normal
Rajasthan,Churu,2021-07-19,0.15693,Normal
Rajasthan,Jalore,2021-07-19,-0.29479,Normal
Rajasthan,Jhunjhunu,2021-07-19,0.24836,Normal
Rajasthan,Sikar,2021-07-19,-0.70296,Abnormal (D0)
Rajasthan,Sirohi,2021-07-19,-0.3711,Normal
Uttar Pradesh,Bulandshahar,2021-07-19,-0.17518,Normal
Uttar Pradesh,Baghpat,2021-07-19,-0.35293,Normal
Uttar Pradesh,Shamli,2021-07-19,-0.21513,Normal
Uttar Pradesh,Muzaffarnagar,2021-07-19,-0.054602,Normal
Uttar Pradesh,Etah,2021-07-19,-0.86634,Moderate (D1)
Uttar Pradesh,Mathura,2021-07-19,0.12463,Normal
Uttar Pradesh,Rampur,2021-07-19,-0.4339,Normal
Uttar Pradesh,Badaun,2021-07-19,-0.29354,Normal
Uttar Pradesh,Raebarelli,2021-07-19,0.0036647,Normal
Uttar Pradesh,Gonda,2021-07-19,1.3785,Normal
Uttar Pradesh,Amethi,2021-07-19,-0.6792,Abnormal (D0)
Uttar Pradesh,Pratapgarh,2021-07-19,0.20069,Normal
Uttar Pradesh,Deoria,2021-07-19,1.7592,Normal
Uttar Pradesh,Basti,2021-07-19,1.0457,Normal
Uttar Pradesh,Azamgarh,2021-07-19,-0.014598,Normal
Uttar Pradesh,Mirzapur,2021-07-19,0.095331,Normal
Uttar Pradesh,Jhansi,2021-07-19,-0.94589,Moderate (D1)
West Bengal,Medinipur(W),2021-07-19,1.1613,Normal
West Bengal,Birbhum,2021-07-19,0.36689,Normal
West Bengal,Jalpaiguri,2021-07-19,-0.03907,Normal
West Bengal,Alipurduar,2021-07-19,-0.32662,Normal
Tripura,North Tripura,2021-07-19,-1.1708,Moderate (D1)
Karnataka,Bengaluru South,2021-07-19,1.3472,Normal
Karnataka,Chikkamagaluru,2021-07-19,0.42285,Normal
Karnataka,Kalaburagi,2021-07-19,2.8112,Normal
Karnataka,Hassan,2021-07-19,0.93513,Normal
Karnataka,Shivamogga,2021-07-19,1.0327,Normal
Punjab,Mohali,2021-07-19,-1.2186,Moderate (D1)
Uttar Pradesh,Fatehpur,2021-07-19,-0.37723,Normal
Uttar Pradesh,Auraiya,2021-07-19,-0.87087,Moderate (D1)
Uttar Pradesh,Mahoba,2021-07-19,-1.0476,Moderate (D1)
West Bengal,Howrah,2021-07-19,1.0435,Normal
Uttar Pradesh,Firozabad,2021-07-19,-0.6588,Abnormal (D0)
Karnataka,Udupi,2021-07-19,-0.027721,Normal
Telangana,Ranga Reddy,2021-07-19,2.2543,Normal
Andhra Pradesh,Kurnool,2021-07-19,1.283,Normal
Andhra Pradesh,Annamayya,2021-07-19,2.5419,Normal
Telangana,Nalgonda,2021-07-19,1.2726,Normal
Tamil Nadu,Coimbatore,2021-07-19,0.95198,Normal
Uttarakhand,Haridwar,2021-07-19,0.96678,Normal
Uttarakhand,Garhwal (Pauri),2021-07-19,1.5667,Normal
Keralam,Idukki,2021-07-19,0.26898,Normal
Haryana,Ambala,2021-07-19,-1.2103,Moderate (D1)
Haryana,Faridabad,2021-07-19,-0.84347,Moderate (D1)
Haryana,Mahendragarh-Narnaul,2021-07-19,1.2714,Normal
Odisha,Nayagarh,2021-07-19,-0.12352,Normal
Odisha,Sundergarh,2021-07-19,0.12532,Normal
Punjab,Fatehgarh,2021-07-19,-0.44974,Normal
Rajasthan,Ajmer,2021-07-19,-0.51221,Abnormal (D0)
Uttar Pradesh,Bijnor,2021-07-19,0.61258,Normal
Uttar Pradesh,Kasganj,2021-07-19,-0.80235,Moderate (D1)
Uttar Pradesh,Amroha,2021-07-19,-0.30952,Normal
Uttar Pradesh,Kanpur Dehat,2021-07-19,-0.13567,Normal
Uttar Pradesh,Unnao,2021-07-19,-1.1076,Moderate (D1)
Gujarat,Vadodara(Baroda),2021-07-19,-0.41679,Normal
Andhra Pradesh,Chittor,2021-07-19,3.362,Normal
Telangana,Hanumakonda,2021-07-19,2.4312,Normal
Telangana,Karimnagar,2021-07-19,1.227,Normal
Telangana,Medak,2021-07-19,1.8153,Normal
Odisha,Jharsuguda,2021-07-19,-0.32784,Normal
Gujarat,Navsari,2021-07-19,0.48074,Normal
Maharashtra,Sangli,2021-07-19,1.4563,Normal
Maharashtra,Satara,2021-07-19,0.67647,Normal
Rajasthan,Beawar,2021-07-19,-0.29999,Normal
Rajasthan,Bharatpur,2021-07-19,-0.46569,Normal
Rajasthan,Hanumangarh,2021-07-19,-0.48107,Normal
Rajasthan,Ganganagar,2021-07-19,-0.60896,Abnormal (D0)
Rajasthan,Chittorgarh,2021-07-19,-0.31654,Normal
Rajasthan,Rajsamand,2021-07-19,-0.43947,Normal
Punjab,Hoshiarpur,2021-07-19,-1.6782,Extreme (D3)
Punjab,Jalandhar,2021-07-19,-1.4812,Severe (D2)
Tamil Nadu,Vellore,2021-07-19,2.2425,Normal
Odisha,Puri,2021-07-19,0.80584,Normal
Odisha,Gajapati,2021-07-19,-0.30347,Normal
Odisha,Ganjam,2021-07-19,-0.43632,Normal
Odisha,Boudh,2021-07-19,-0.78116,Abnormal (D0)
Odisha,Balasore,2021-07-19,0.26517,Normal
Odisha,Dhenkanal,2021-07-19,-0.38502,Normal
Odisha,Keonjhar,2021-07-19,0.62843,Normal
Odisha,Khurda,2021-07-19,2.4073,Normal
Odisha,Sonepur,2021-07-19,-0.89357,Moderate (D1)
Gujarat,Porbandar,2021-07-19,-0.26828,Normal
Gujarat,Bhavnagar,2021-07-19,0.71045,Normal
Punjab,Amritsar,2021-07-19,-0.44974,Normal
Gujarat,Amreli,2021-07-19,0.1212,Normal
Maharashtra,Raigad,2021-07-19,0.82252,Normal
Maharashtra,Ratnagiri,2021-07-19,1.5709,Normal
Tripura,West District,2021-07-19,-1.4127,Severe (D2)
Tripura,Gomati,2021-07-19,-0.61947,Abnormal (D0)
Uttar Pradesh,Maharajganj,2021-07-19,-0.14731,Normal
Uttar Pradesh,Jalaun (Orai),2021-07-19,-0.59392,Abnormal (D0)
Uttar Pradesh,Sonbhadra,2021-07-19,0.09299,Normal
Uttar Pradesh,Aligarh,2021-07-19,-0.89673,Moderate (D1)
Uttar Pradesh,Balrampur,2021-07-19,1.462,Normal
Uttar Pradesh,Chandauli,2021-07-19,0.32079,Normal
Uttar Pradesh,Banda,2021-07-19,0.65269,Normal
Uttar Pradesh,Siddharth Nagar,2021-07-19,1.9361,Normal
Uttar Pradesh,Gautam Budh Nagar,2021-07-19,-0.90331,Moderate (D1)
Uttar Pradesh,Hathras,2021-07-19,1.1525,Normal
Uttar Pradesh,Hamirpur,2021-07-19,-0.34156,Normal
Haryana,Panchkula,2021-07-19,-1.0128,Moderate (D1)
Haryana,Yamuna Nagar,2021-07-19,0.094405,Normal
Haryana,Mewat,2021-07-19,0.80651,Normal
Haryana,Hissar,2021-07-19,-0.2284,Normal
Haryana,Kaithal,2021-07-19,-0.2284,Normal
Haryana,Karnal,2021-07-19,0.80114,Normal
Maharashtra,Nandurbar,2021-07-19,-0.00088432,Normal
Uttar Pradesh,Chitrakut,2021-07-19,0.84535,Normal
Keralam,Alappuzha,2021-07-19,0.81088,Normal
Keralam,Thiruvananthapuram,2021-07-19,0.025775,Normal
Keralam,Kasargod,2021-07-19,-0.16266,Normal
Maharashtra,Chandrapur,2021-07-19,-0.41596,Normal
Jammu and Kashmir,Kathua,2021-07-19,1.0952,Normal
Uttar Pradesh,Ayodhya,2021-07-19,2.0562,Normal
Uttar Pradesh,Sant Kabir Nagar,2021-07-19,2.0913,Normal
Tamil Nadu,Thiruvarur,2021-07-19,-0.019755,Normal
West Bengal,Medinipur(E),2021-07-19,1.1613,Normal
Rajasthan,Kota,2021-07-19,-1.302,Severe (D2)
Punjab,Nawanshahr,2021-07-19,-0.27843,Normal
West Bengal,Darjeeling,2021-07-19,0.25079,Normal
Gujarat,Rajkot,2021-07-19,-0.26844,Normal
Gujarat,Dahod,2021-07-19,-0.59513,Abnormal (D0)
Gujarat,Gandhinagar,2021-07-19,-0.29656,Normal
Gujarat,Sabarkantha,2021-07-19,-0.25106,Normal
Gujarat,Anand,2021-07-19,-0.1838,Normal
Rajasthan,Udaipur,2021-07-19,-0.01572,Normal
Gujarat,Mehsana,2021-07-19,-0.52517,Abnormal (D0)
West Bengal,Kolkata,2021-07-19,1.0435,Normal
West Bengal,Bankura,2021-07-19,0.87553,Normal
West Bengal,Paschim Bardhaman,2021-07-19,1.0855,Normal
West Bengal,Puruliya,2021-07-19,1.3604,Normal
Tamil Nadu,Namakkal,2021-07-19,3.6552,Normal
Madhya Pradesh,Harda,2021-07-19,-0.24765,Normal
Madhya Pradesh,Khandwa,2021-07-19,-0.61706,Abnormal (D0)
Madhya Pradesh,Dewas,2021-07-19,0.3692,Normal
Madhya Pradesh,Gwalior,2021-07-19,-0.55543,Abnormal (D0)
Madhya Pradesh,Sagar,2021-07-19,-0.34453,Normal
Madhya Pradesh,Jabalpur,2021-07-19,-0.69211,Abnormal (D0)
Madhya Pradesh,Chhindwara,2021-07-19,0.27711,Normal
Tripura,South Tripura,2021-07-19,-0.92474,Moderate (D1)
Chattisgarh,Bilaspur,2021-07-19,0.6214,Normal
Telangana,Siddipet,2021-07-19,3.014,Normal
West Bengal,Dakshin Dinajpur,2021-07-19,-1.2397,Moderate (D1)
West Bengal,Nadia,2021-07-19,-0.43791,Normal
Tamil Nadu,Ariyalur,2021-07-19,1.1416,Normal
Tamil Nadu,Cuddalore,2021-07-19,3.36,Normal
Tamil Nadu,Dharmapuri,2021-07-19,2.1044,Normal
Tamil Nadu,Dindigul,2021-07-19,0.51582,Normal
Tamil Nadu,Erode,2021-07-19,0.49755,Normal
Tamil Nadu,Kancheepuram,2021-07-19,1.6268,Normal
Tamil Nadu,Karur,2021-07-19,1.0453,Normal
Tamil Nadu,Krishnagiri,2021-07-19,3.1961,Normal
Tamil Nadu,Madurai,2021-07-19,0.31787,Normal
Tamil Nadu,Nagapattinam,2021-07-19,0.80897,Normal
Tamil Nadu,The Nilgiris,2021-07-19,1.0135,Normal
Tamil Nadu,Perambalur,2021-07-19,0.93721,Normal
Tamil Nadu,Pudukkottai,2021-07-19,-0.59014,Abnormal (D0)
Tamil Nadu,Ramanathapuram,2021-07-19,0.03512,Normal
Tamil Nadu,Salem,2021-07-19,0.27771,Normal
Tamil Nadu,Sivaganga,2021-07-19,0.2056,Normal
Tamil Nadu,Thanjavur,2021-07-19,0.33551,Normal
Tamil Nadu,Theni,2021-07-19,0.81737,Normal
Tamil Nadu,Thirunelveli,2021-07-19,1.1174,Normal
Tamil Nadu,Tuticorin,2021-07-19,-0.19438,Normal
Tamil Nadu,Thiruvannamalai,2021-07-19,0.41287,Normal
Tamil Nadu,Virudhunagar,2021-07-19,-0.16723,Normal
Tamil Nadu,Chengalpattu,2021-07-19,1.2087,Normal
Tamil Nadu,Kallakuruchi,2021-07-19,0.67815,Normal
Tamil Nadu,Ranipet,2021-07-19,1.526,Normal
Tamil Nadu,Tenkasi,2021-07-19,0.58344,Normal
Tamil Nadu,Thirupathur,2021-07-19,0.80897,Normal
Tamil Nadu,Thirupur,2021-07-19,1.1174,Normal
Assam,Darrang,2021-07-19,-1.4514,Severe (D2)
Assam,Nagaon,2021-07-19,-0.97919,Moderate (D1)
Assam,Barpeta,2021-07-19,-0.74839,Abnormal (D0)
Uttar Pradesh,Kaushambi,2021-07-19,1.6416,Normal
Uttar Pradesh,Shravasti,2021-07-19,1.8079,Normal
Madhya Pradesh,Guna,2021-07-19,-0.58979,Abnormal (D0)
Madhya Pradesh,Narsinghpur,2021-07-19,-0.37059,Normal
Madhya Pradesh,Hoshangabad,2021-07-19,0.15413,Normal
Madhya Pradesh,Ratlam,2021-07-19,0.11682,Normal
Madhya Pradesh,Shivpuri,2021-07-19,-0.018453,Normal
Madhya Pradesh,Dhar,2021-07-19,-0.02304,Normal
Madhya Pradesh,Satna,2021-07-19,0.60574,Normal
Madhya Pradesh,Jhabua,2021-07-19,-0.54186,Abnormal (D0)
Madhya Pradesh,Sehore,2021-07-19,-0.12756,Normal
Madhya Pradesh,Seoni,2021-07-19,-0.16902,Normal
Uttarakhand,Chamoli (Gopeshwar),2021-07-19,1.3028,Normal
Telangana,Sangareddy,2021-07-19,1.7068,Normal
Assam,Kamrup,2021-07-19,-1.0865,Moderate (D1)
Karnataka,Bangalore,2021-07-19,1.2392,Normal
Karnataka,Belgaum,2021-07-19,1.7528,Normal
Karnataka,Bijapur,2021-07-19,2.0804,Normal
Karnataka,Dharwad,2021-07-19,2.7362,Normal
Karnataka,Mysore,2021-07-19,1.2814,Normal
Karnataka,Raichur,2021-07-19,1.0549,Normal
Kerala,Ernakulam,2021-07-19,-0.086146,Normal
Kerala,Kannur,2021-07-19,-0.1702,Normal
Kerala,Kottayam,2021-07-19,0.94817,Normal
Kerala,Malappuram,2021-07-19,-0.072881,Normal
Kerala,Palakad,2021-07-19,0.055984,Normal
Maharashtra,Dhule,2021-07-19,-0.93916,Moderate (D1)
Maharashtra,Palghar,2021-07-19,-0.13258,Normal
Manipur,Imphal East,2021-07-19,-1.8945,Extreme (D3)
Madhya Pradesh,Neemuch,2021-07-19,-0.92194,Moderate (D1)
Madhya Pradesh,Ujjain,2021-07-19,-0.70167,Abnormal (D0)
Rajasthan,Pratapgarh,2021-07-19,-0.1772,Normal
West Bengal,Malda,2021-07-19,-0.18825,Normal
West Bengal,Uttar Dinajpur,2021-07-19,-0.58172,Abnormal (D0)
Bihar,Khagaria,2021-07-19,1.559,Normal
Gujarat,Kachchh,2021-07-19,0.43953,Normal
Kerala,Kozhikode(Calicut),2021-07-19,-0.031574,Normal
Madhya Pradesh,Mandsaur,2021-07-19,-1.1994,Moderate (D1)
Maharashtra,Buldhana,2021-07-19,-1.2309,Moderate (D1)
Punjab,Pathankot,2021-07-19,1.0952,Normal
Rajasthan,Jaisalmer,2021-07-19,1.3312,Normal
Karnataka,Chikmagalur,2021-07-19,1.7662,Normal
Karnataka,Kalburgi,2021-07-19,2.9103,Normal
Karnataka,Shimoga,2021-07-19,0.14118,Normal
Goa,North Goa,2021-07-19,0.45886,Normal
West Bengal,Murshidabad,2021-07-19,0.023843,Normal
Kerala,Idukki,2021-07-19,0.26898,Normal
Madhya Pradesh,Shajapur,2021-07-19,-0.36059,Normal
Manipur,Thoubal,2021-07-19,-1.9793,Extreme (D3)
Telangana,Medchal Malkajgiri,2021-07-19,3.2262,Normal
Maharashtra,Beed,2021-07-19,1.3795,Normal
Bihar,Madhubani,2021-07-19,1.0921,Normal
Rajasthan,Bikaner,2021-07-19,0.1783,Normal
Kerala,Alappuzha,2021-07-19,0.81088,Normal
Kerala,Kasargod,2021-07-19,-0.16266,Normal
Kerala,Thiruvananthapuram,2021-07-19,0.025775,Normal
Kerala,Kollam,2021-07-19,1.3311,Normal
Madhya Pradesh,Rajgarh,2021-07-19,-0.74647,Abnormal (D0)
Tripura,Dhalai,2021-07-19,-1.7935,Extreme (D3)
Jammu and Kashmir,Anantnag,2021-07-19,-0.19112,Normal
Bihar,Samastipur,2021-07-19,3.1009,Normal
Bihar,Sheohar,2021-07-19,2.5811,Normal
Manipur,Kakching,2021-07-19,-1.6582,Extreme (D3)
Madhya Pradesh,Chhatarpur,2021-07-19,-0.84546,Moderate (D1)
Andhra Pradesh,YSR Kadapa,2021-07-19,3.4895,Normal
Assam,Hailakandi,2021-07-19,-0.82358,Moderate (D1)
West Bengal,Kalimpong,2021-07-19,0.25079,Normal
West Bengal,Jhargram,2021-07-19,-0.11202,Normal
Telangana,Hyderabad,2021-07-26,2.0025,Normal
Telangana,Mahbubnagar,2021-07-26,1.0175,Normal
Telangana,Warangal,2021-07-26,1.7845,Normal
Chandigarh,Chandigarh,2021-07-26,-0.99974,Moderate (D1)
Gujarat,Bharuch,2021-07-26,-0.6791,Abnormal (D0)
Gujarat,Kheda,2021-07-26,-0.41685,Normal
Gujarat,Morbi,2021-07-26,-0.11826,Normal
Gujarat,Surat,2021-07-26,0.27258,Normal
Gujarat,Ahmedabad,2021-07-26,-0.28734,Normal
Himachal Pradesh,Kangra,2021-07-26,0.19568,Normal
Himachal Pradesh,Kullu,2021-07-26,0.28494,Normal
Himachal Pradesh,Solan,2021-07-26,-0.86136,Moderate (D1)
Haryana,Fatehabad,2021-07-26,0.050296,Normal
Haryana,Jind,2021-07-26,2.2996,Normal
Haryana,Kurukshetra,2021-07-26,-0.65933,Abnormal (D0)
Haryana,Sirsa,2021-07-26,-0.11818,Normal
Jammu and Kashmir,Srinagar,2021-07-26,0.041943,Normal
Jammu and Kashmir,Udhampur,2021-07-26,0.16487,Normal
Karnataka,Bengaluru,2021-07-26,1.0658,Normal
Karnataka,Davangere,2021-07-26,3.121,Normal
Karnataka,Kolar,2021-07-26,3.885,Normal
Karnataka,Mysuru,2021-07-26,1.6517,Normal
Keralam,Ernakulam,2021-07-26,0.242,Normal
Keralam,Kannur,2021-07-26,0.18319,Normal
Keralam,Kollam,2021-07-26,1.348,Normal
Keralam,Kottayam,2021-07-26,1.1637,Normal
Keralam,Malappuram,2021-07-26,0.30022,Normal
Keralam,Palakad,2021-07-26,0.028012,Normal
Maharashtra,Ahilyanagar,2021-07-26,0.97883,Normal
Maharashtra,Jalgaon,2021-07-26,-0.4949,Normal
Maharashtra,Kolhapur,2021-07-26,2.5922,Normal
Maharashtra,Mumbai,2021-07-26,-0.57445,Abnormal (D0)
Maharashtra,Nagpur,2021-07-26,-0.00033211,Normal
Maharashtra,Nashik,2021-07-26,0.73197,Normal
Maharashtra,Pune,2021-07-26,0.24941,Normal
Maharashtra,Solapur,2021-07-26,2.0757,Normal
Madhya Pradesh,Bhopal,2021-07-26,-0.12047,Normal
Madhya Pradesh,Indore,2021-07-26,-0.069901,Normal
Chattisgarh,Rajnandgaon,2021-07-26,-0.012016,Normal
Odisha,Bargarh,2021-07-26,-0.13865,Normal
Odisha,Bhadrak,2021-07-26,0.83647,Normal
Odisha,Bolangir,2021-07-26,-0.43703,Normal
Odisha,Kendrapara,2021-07-26,1.8398,Normal
Odisha,Kalahandi,2021-07-26,-0.85153,Moderate (D1)
Odisha,Rayagada,2021-07-26,-0.36388,Normal
Punjab,Fazilka,2021-07-26,-0.5415,Abnormal (D0)
Punjab,Ludhiana,2021-07-26,-0.63498,Abnormal (D0)
Punjab,Moga,2021-07-26,2.6714,Normal
Punjab,Muktsar,2021-07-26,0.17933,Normal
Punjab,Patiala,2021-07-26,-0.23241,Normal
Punjab,Barnala,2021-07-26,-0.94468,Moderate (D1)
Punjab,Sangrur,2021-07-26,-0.33851,Normal
Rajasthan,Alwar,2021-07-26,-0.6736,Abnormal (D0)
Rajasthan,Baran,2021-07-26,-0.77394,Abnormal (D0)
Rajasthan,Bhilwara,2021-07-26,-0.27271,Normal
Rajasthan,Jaipur,2021-07-26,0.11811,Normal
Rajasthan,Jodhpur,2021-07-26,-0.6174,Abnormal (D0)
Tamil Nadu,Villupuram,2021-07-26,2.2798,Normal
Tripura,Sepahijala,2021-07-26,-0.88142,Moderate (D1)
Tripura,Khowai,2021-07-26,-1.7349,Extreme (D3)
Uttar Pradesh,Agra,2021-07-26,0.029105,Normal
Uttar Pradesh,Prayagraj,2021-07-26,0.0015099,Normal
Uttar Pradesh,Bahraich,2021-07-26,1.3492,Normal
Uttar Pradesh,Ballia,2021-07-26,1.5963,Normal
Uttar Pradesh,Barabanki,2021-07-26,0.98026,Normal
Uttar Pradesh,Bareilly,2021-07-26,0.47983,Normal
Uttar Pradesh,Ghaziabad,2021-07-26,0.49197,Normal
Uttar Pradesh,Gorakhpur,2021-07-26,0.71309,Normal
Uttar Pradesh,Hardoi,2021-07-26,-0.67022,Abnormal (D0)
Uttar Pradesh,Etawah,2021-07-26,-1.572,Severe (D2)
Uttar Pradesh,Jaunpur,2021-07-26,-0.39023,Normal
Uttar Pradesh,Kanpur,2021-07-26,-1.1452,Moderate (D1)
Uttar Pradesh,Lakhimpur,2021-07-26,3.609,Normal
Uttar Pradesh,Lalitpur,2021-07-26,-0.85925,Moderate (D1)
Uttar Pradesh,Lucknow,2021-07-26,0.042789,Normal
Uttar Pradesh,Mainpuri,2021-07-26,-1.2729,Moderate (D1)
Uttar Pradesh,Meerut,2021-07-26,0.22163,Normal
Uttar Pradesh,Sambhal,2021-07-26,-1.1777,Moderate (D1)
Uttar Pradesh,Saharanpur,2021-07-26,-0.5668,Abnormal (D0)
Uttar Pradesh,Shahjahanpur,2021-07-26,-0.040507,Normal
Uttar Pradesh,Sitapur,2021-07-26,2.1404,Normal
West Bengal,North 24 Parganas,2021-07-26,1.4829,Normal
West Bengal,Purba Bardhaman,2021-07-26,-0.40621,Normal
West Bengal,Coochbehar,2021-07-26,-0.80121,Moderate (D1)
West Bengal,Hooghly,2021-07-26,0.57786,Normal
Chattisgarh,Durg,2021-07-26,0.0098645,Normal
Chattisgarh,Raigarh,2021-07-26,-0.24464,Normal
Gujarat,Surendranagar,2021-07-26,-0.38545,Normal
Haryana,Panipat,2021-07-26,-0.096939,Normal
Haryana,Sonipat,2021-07-26,0.076717,Normal
Haryana,Rohtak,2021-07-26,0.80211,Normal
Haryana,Rewari,2021-07-26,1.4439,Normal
Haryana,Gurgaon,2021-07-26,-0.44407,Normal
Himachal Pradesh,Una,2021-07-26,-0.53634,Abnormal (D0)
Himachal Pradesh,Chamba,2021-07-26,-0.65893,Abnormal (D0)
Himachal Pradesh,Bilaspur,2021-07-26,-0.69814,Abnormal (D0)
Himachal Pradesh,Mandi,2021-07-26,0.53278,Normal
Himachal Pradesh,Hamirpur,2021-07-26,-0.19241,Normal
Himachal Pradesh,Shimla,2021-07-26,-0.54369,Abnormal (D0)
Jammu and Kashmir,Jammu,2021-07-26,0.68833,Normal
Karnataka,Bengaluru Rural,2021-07-26,2.026,Normal
Karnataka,Chikkaballapur,2021-07-26,2.026,Normal
Karnataka,Chamarajanagar,2021-07-26,0.64522,Normal
Karnataka,Mandya,2021-07-26,2.1012,Normal
Keralam,Kozhikode(Calicut),2021-07-26,0.259,Normal
Madhya Pradesh,Morena,2021-07-26,-0.84471,Moderate (D1)
Odisha,Koraput,2021-07-26,-0.64435,Abnormal (D0)
Odisha,Nuapada,2021-07-26,-0.5768,Abnormal (D0)
Punjab,Gurdaspur,2021-07-26,-0.59656,Abnormal (D0)
Punjab,Bhatinda,2021-07-26,-0.24435,Normal
Punjab,Faridkot,2021-07-26,-0.69123,Abnormal (D0)
Punjab,Ferozpur,2021-07-26,-0.5415,Abnormal (D0)
Punjab,Kapurthala,2021-07-26,-0.37888,Normal
Punjab,Mansa,2021-07-26,-1.1053,Moderate (D1)
Punjab,Ropar (Rupnagar),2021-07-26,-0.30197,Normal
Rajasthan,Churu,2021-07-26,0.59636,Normal
Rajasthan,Jalore,2021-07-26,-0.46523,Normal
Rajasthan,Jhunjhunu,2021-07-26,0.15781,Normal
Rajasthan,Sikar,2021-07-26,-0.83537,Moderate (D1)
Rajasthan,Sirohi,2021-07-26,-0.57936,Abnormal (D0)
Uttar Pradesh,Bulandshahar,2021-07-26,-0.22344,Normal
Uttar Pradesh,Baghpat,2021-07-26,-0.2176,Normal
Uttar Pradesh,Shamli,2021-07-26,0.30814,Normal
Uttar Pradesh,Muzaffarnagar,2021-07-26,0.076226,Normal
Uttar Pradesh,Etah,2021-07-26,-0.97252,Moderate (D1)
Uttar Pradesh,Mathura,2021-07-26,0.10972,Normal
Uttar Pradesh,Rampur,2021-07-26,-0.40676,Normal
Uttar Pradesh,Badaun,2021-07-26,-0.20497,Normal
Uttar Pradesh,Raebarelli,2021-07-26,0.042789,Normal
Uttar Pradesh,Gonda,2021-07-26,1.2553,Normal
Uttar Pradesh,Amethi,2021-07-26,-0.72783,Abnormal (D0)
Uttar Pradesh,Pratapgarh,2021-07-26,0.070338,Normal
Uttar Pradesh,Deoria,2021-07-26,1.388,Normal
Uttar Pradesh,Basti,2021-07-26,0.72007,Normal
Uttar Pradesh,Azamgarh,2021-07-26,-0.2241,Normal
Uttar Pradesh,Mirzapur,2021-07-26,0.15226,Normal
Uttar Pradesh,Jhansi,2021-07-26,-1.0228,Moderate (D1)
West Bengal,Medinipur(W),2021-07-26,1.0479,Normal
West Bengal,Birbhum,2021-07-26,0.13102,Normal
West Bengal,Jalpaiguri,2021-07-26,-0.13613,Normal
West Bengal,Alipurduar,2021-07-26,-0.50357,Abnormal (D0)
Tripura,North Tripura,2021-07-26,-1.3368,Severe (D2)
Karnataka,Bengaluru South,2021-07-26,1.1588,Normal
Karnataka,Chikkamagaluru,2021-07-26,0.68057,Normal
Karnataka,Kalaburagi,2021-07-26,2.5761,Normal
Karnataka,Hassan,2021-07-26,0.913,Normal
Karnataka,Shivamogga,2021-07-26,1.1735,Normal
Punjab,Mohali,2021-07-26,-1.209,Moderate (D1)
Uttar Pradesh,Fatehpur,2021-07-26,-0.24412,Normal
Uttar Pradesh,Auraiya,2021-07-26,-0.87611,Moderate (D1)
Uttar Pradesh,Mahoba,2021-07-26,-0.82822,Moderate (D1)
West Bengal,Howrah,2021-07-26,1.0303,Normal
Uttar Pradesh,Firozabad,2021-07-26,-0.35021,Normal
Karnataka,Udupi,2021-07-26,0.29152,Normal
Telangana,Ranga Reddy,2021-07-26,2.2473,Normal
Andhra Pradesh,Kurnool,2021-07-26,1.3162,Normal
Andhra Pradesh,Annamayya,2021-07-26,2.3453,Normal
Telangana,Nalgonda,2021-07-26,1.8766,Normal
Tamil Nadu,Coimbatore,2021-07-26,1.204,Normal
Uttarakhand,Haridwar,2021-07-26,0.89227,Normal
