state,district,week_start,cdi,drought_category,fetch_status
Uttar Pradesh,Hardoi,2024-10-23,-0.92919,Moderate (D1),ok
Uttar Pradesh,Etawah,2024-10-23,-0.24528,Normal,ok
Uttar Pradesh,Jaunpur,2024-10-23,-0.77018,Abnormal (D0),ok
Uttar Pradesh,Kanpur,2024-10-23,-0.73243,Abnormal (D0),ok
Uttar Pradesh,Lakhimpur,2024-10-23,-0.40359,Normal,ok
Uttar Pradesh,Lalitpur,2024-10-23,0.60839,Normal,ok
Uttar Pradesh,Lucknow,2024-10-23,-0.24918,Normal,ok
Uttar Pradesh,Mainpuri,2024-10-23,0.099334,Normal,ok
Uttar Pradesh,Meerut,2024-10-23,-0.23229,Normal,ok
Uttar Pradesh,Sambhal,2024-10-23,-0.41175,Normal,ok
Uttar Pradesh,Saharanpur,2024-10-23,-0.94575,Moderate (D1),ok
Uttar Pradesh,Shahjahanpur,2024-10-23,-0.23614,Normal,ok
Uttar Pradesh,Sitapur,2024-10-23,-0.58555,Abnormal (D0),ok
West Bengal,North 24 Parganas,2024-10-23,1.1561,Normal,ok
West Bengal,Purba Bardhaman,2024-10-23,-0.5417,Abnormal (D0),ok
West Bengal,Coochbehar,2024-10-23,-0.34333,Normal,ok
West Bengal,Hooghly,2024-10-23,1.2977,Normal,ok
Chattisgarh,Durg,2024-10-23,-0.056372,Normal,ok
Chattisgarh,Raigarh,2024-10-23,-0.28523,Normal,ok
Gujarat,Surendranagar,2024-10-23,1.1681,Normal,ok
Haryana,Panipat,2024-10-23,-0.84461,Moderate (D1),ok
Haryana,Sonipat,2024-10-23,-0.44745,Normal,ok
Haryana,Rohtak,2024-10-23,-0.43845,Normal,ok
Haryana,Rewari,2024-10-23,1.2963,Normal,ok
Haryana,Gurgaon,2024-10-23,0.10057,Normal,ok
Himachal Pradesh,Una,2024-10-23,-0.83426,Moderate (D1),ok
Himachal Pradesh,Chamba,2024-10-23,-0.69429,Abnormal (D0),ok
Himachal Pradesh,Bilaspur,2024-10-23,0.39124,Normal,ok
Himachal Pradesh,Mandi,2024-10-23,-0.30916,Normal,ok
Himachal Pradesh,Hamirpur,2024-10-23,-0.12061,Normal,ok
Himachal Pradesh,Shimla,2024-10-23,0.61072,Normal,ok
Jammu and Kashmir,Jammu,2024-10-23,0.31753,Normal,ok
Karnataka,Bengaluru Rural,2024-10-23,0.18213,Normal,ok
Karnataka,Chikkaballapur,2024-10-23,0.18213,Normal,ok
Karnataka,Chamarajanagar,2024-10-23,0.71254,Normal,ok
Karnataka,Mandya,2024-10-23,2.2811,Normal,ok
Keralam,Kozhikode(Calicut),2024-10-23,0.40476,Normal,ok
Madhya Pradesh,Morena,2024-10-23,1.4248,Normal,ok
Odisha,Koraput,2024-10-23,0.11478,Normal,ok
Odisha,Nuapada,2024-10-23,-0.44501,Normal,ok
Punjab,Gurdaspur,2024-10-23,-0.97967,Moderate (D1),ok
Punjab,Bhatinda,2024-10-23,-0.35639,Normal,ok
Punjab,Faridkot,2024-10-23,-0.91462,Moderate (D1),ok
Punjab,Ferozpur,2024-10-23,-0.3832,Normal,ok
Punjab,Kapurthala,2024-10-23,-1.2482,Moderate (D1),ok
Punjab,Mansa,2024-10-23,-0.61757,Abnormal (D0),ok
Punjab,Ropar (Rupnagar),2024-10-23,-0.43858,Normal,ok
Rajasthan,Churu,2024-10-23,1.5074,Normal,ok
Rajasthan,Jalore,2024-10-23,0.70199,Normal,ok
Rajasthan,Jhunjhunu,2024-10-23,0.37752,Normal,ok
Rajasthan,Sikar,2024-10-23,0.67657,Normal,ok
Rajasthan,Sirohi,2024-10-23,0.60586,Normal,ok
Uttar Pradesh,Bulandshahar,2024-10-23,-0.78022,Abnormal (D0),ok
Uttar Pradesh,Baghpat,2024-10-23,-0.68387,Abnormal (D0),ok
Uttar Pradesh,Shamli,2024-10-23,-0.42673,Normal,ok
Uttar Pradesh,Muzaffarnagar,2024-10-23,-0.23998,Normal,ok
Uttar Pradesh,Etah,2024-10-23,0.55519,Normal,ok
Uttar Pradesh,Mathura,2024-10-23,1.6303,Normal,ok
Uttar Pradesh,Rampur,2024-10-23,0.73272,Normal,ok
Uttar Pradesh,Badaun,2024-10-23,-0.24776,Normal,ok
Uttar Pradesh,Raebarelli,2024-10-23,-0.24918,Normal,ok
Uttar Pradesh,Gonda,2024-10-23,0.99295,Normal,ok
Uttar Pradesh,Amethi,2024-10-23,-1.1194,Moderate (D1),ok
Uttar Pradesh,Pratapgarh,2024-10-23,1.4943,Normal,ok
Uttar Pradesh,Deoria,2024-10-23,-0.57301,Abnormal (D0),ok
Uttar Pradesh,Basti,2024-10-23,0.83118,Normal,ok
Uttar Pradesh,Azamgarh,2024-10-23,-0.43255,Normal,ok
Uttar Pradesh,Mirzapur,2024-10-23,-0.78752,Abnormal (D0),ok
Uttar Pradesh,Jhansi,2024-10-23,0.051481,Normal,ok
West Bengal,Medinipur(W),2024-10-23,0.5183,Normal,ok
West Bengal,Birbhum,2024-10-23,-0.81061,Moderate (D1),ok
West Bengal,Jalpaiguri,2024-10-23,0.38134,Normal,ok
West Bengal,Alipurduar,2024-10-23,-0.17033,Normal,ok
Tripura,North Tripura,2024-10-23,1.1776,Normal,ok
Karnataka,Bengaluru South,2024-10-23,-0.53399,Abnormal (D0),ok
Karnataka,Chikkamagaluru,2024-10-23,1.6431,Normal,ok
Karnataka,Kalaburagi,2024-10-23,-0.52917,Abnormal (D0),ok
Karnataka,Hassan,2024-10-23,1.5017,Normal,ok
Karnataka,Shivamogga,2024-10-23,0.91514,Normal,ok
Punjab,Mohali,2024-10-23,-0.57971,Abnormal (D0),ok
Uttar Pradesh,Fatehpur,2024-10-23,-0.96161,Moderate (D1),ok
Uttar Pradesh,Auraiya,2024-10-23,-0.039705,Normal,ok
Uttar Pradesh,Mahoba,2024-10-23,-0.2754,Normal,ok
West Bengal,Howrah,2024-10-23,1.1536,Normal,ok
Uttar Pradesh,Firozabad,2024-10-23,1.8781,Normal,ok
Karnataka,Udupi,2024-10-23,0.39354,Normal,ok
Telangana,Ranga Reddy,2024-10-23,-0.29914,Normal,ok
Andhra Pradesh,Kurnool,2024-10-23,1.4922,Normal,ok
Andhra Pradesh,Annamayya,2024-10-23,0.1134,Normal,ok
Telangana,Nalgonda,2024-10-23,1.0479,Normal,ok
Tamil Nadu,Coimbatore,2024-10-23,-0.99831,Moderate (D1),ok
Uttarakhand,Haridwar,2024-10-23,-1.7623,Extreme (D3),ok
Uttarakhand,Garhwal (Pauri),2024-10-23,2.1434,Normal,ok
Keralam,Idukki,2024-10-23,0.37101,Normal,ok
Haryana,Ambala,2024-10-23,-0.39778,Normal,ok
Haryana,Faridabad,2024-10-23,-0.33075,Normal,ok
Haryana,Mahendragarh-Narnaul,2024-10-23,1.3495,Normal,ok
Odisha,Nayagarh,2024-10-23,1.0791,Normal,ok
Odisha,Sundergarh,2024-10-23,-0.71738,Abnormal (D0),ok
Punjab,Fatehgarh,2024-10-23,-0.48705,Normal,ok
Rajasthan,Ajmer,2024-10-23,-0.18607,Normal,ok
Uttar Pradesh,Bijnor,2024-10-23,-0.66715,Abnormal (D0),ok
Uttar Pradesh,Kasganj,2024-10-23,0.39714,Normal,ok
Uttar Pradesh,Amroha,2024-10-23,-0.14112,Normal,ok
Uttar Pradesh,Kanpur Dehat,2024-10-23,-0.017268,Normal,ok
Uttar Pradesh,Unnao,2024-10-23,0.0067906,Normal,ok
Gujarat,Vadodara(Baroda),2024-10-23,0.77859,Normal,ok
Andhra Pradesh,Chittor,2024-10-23,0.73079,Normal,ok
Telangana,Hanumakonda,2024-10-23,0.65325,Normal,ok
Telangana,Karimnagar,2024-10-23,0.65269,Normal,ok
Telangana,Medak,2024-10-23,0.73877,Normal,ok
Odisha,Jharsuguda,2024-10-23,-0.24617,Normal,ok
Gujarat,Navsari,2024-10-23,2.2108,Normal,ok
Maharashtra,Sangli,2024-10-23,-0.072137,Normal,ok
Maharashtra,Satara,2024-10-23,-0.51768,Abnormal (D0),ok
Rajasthan,Beawar,2024-10-23,3.1865,Normal,ok
Rajasthan,Bharatpur,2024-10-23,1.0255,Normal,ok
Rajasthan,Hanumangarh,2024-10-23,1.0169,Normal,ok
Rajasthan,Ganganagar,2024-10-23,2.434,Normal,ok
Rajasthan,Chittorgarh,2024-10-23,0.75163,Normal,ok
Rajasthan,Rajsamand,2024-10-23,1.8776,Normal,ok
Punjab,Hoshiarpur,2024-10-23,-0.92541,Moderate (D1),ok
Punjab,Jalandhar,2024-10-23,-1.139,Moderate (D1),ok
Tamil Nadu,Vellore,2024-10-23,0.38609,Normal,ok
Odisha,Puri,2024-10-23,-0.8179,Moderate (D1),ok
Odisha,Gajapati,2024-10-23,-0.36657,Normal,ok
Odisha,Ganjam,2024-10-23,-0.65883,Abnormal (D0),ok
Odisha,Boudh,2024-10-23,0.12622,Normal,ok
Odisha,Balasore,2024-10-23,-0.068242,Normal,ok
Odisha,Dhenkanal,2024-10-23,-0.58468,Abnormal (D0),ok
Odisha,Keonjhar,2024-10-23,-0.75091,Abnormal (D0),ok
Odisha,Khurda,2024-10-23,0.56076,Normal,ok
Odisha,Sonepur,2024-10-23,-0.3293,Normal,ok
Gujarat,Porbandar,2024-10-23,2.2328,Normal,ok
Gujarat,Bhavnagar,2024-10-23,1.2652,Normal,ok
Punjab,Amritsar,2024-10-23,-0.48705,Normal,ok
Gujarat,Amreli,2024-10-23,1.4276,Normal,ok
Maharashtra,Raigad,2024-10-23,0.64134,Normal,ok
Maharashtra,Ratnagiri,2024-10-23,0.99399,Normal,ok
Tripura,West District,2024-10-23,-0.20887,Normal,ok
Tripura,Gomati,2024-10-23,0.26017,Normal,ok
Uttar Pradesh,Maharajganj,2024-10-23,-0.60704,Abnormal (D0),ok
Uttar Pradesh,Jalaun (Orai),2024-10-23,0.68294,Normal,ok
Uttar Pradesh,Sonbhadra,2024-10-23,0.80532,Normal,ok
Uttar Pradesh,Aligarh,2024-10-23,0.51764,Normal,ok
Uttar Pradesh,Balrampur,2024-10-23,0.444,Normal,ok
Uttar Pradesh,Chandauli,2024-10-23,-0.81065,Moderate (D1),ok
Uttar Pradesh,Banda,2024-10-23,0.23992,Normal,ok
Uttar Pradesh,Siddharth Nagar,2024-10-23,0.45274,Normal,ok
Uttar Pradesh,Gautam Budh Nagar,2024-10-23,0.056395,Normal,ok
Uttar Pradesh,Hathras,2024-10-23,1.5562,Normal,ok
Uttar Pradesh,Hamirpur,2024-10-23,0.3379,Normal,ok
Haryana,Panchkula,2024-10-23,-0.42569,Normal,ok
Haryana,Yamuna Nagar,2024-10-23,-1.164,Moderate (D1),ok
Haryana,Mewat,2024-10-23,0.26425,Normal,ok
Haryana,Hissar,2024-10-23,-0.50957,Abnormal (D0),ok
Haryana,Kaithal,2024-10-23,-0.50957,Abnormal (D0),ok
Haryana,Karnal,2024-10-23,-0.56143,Abnormal (D0),ok
Maharashtra,Nandurbar,2024-10-23,1.5695,Normal,ok
Uttar Pradesh,Chitrakut,2024-10-23,0.1002,Normal,ok
Keralam,Alappuzha,2024-10-23,-0.16128,Normal,ok
Keralam,Thiruvananthapuram,2024-10-23,-0.53822,Abnormal (D0),ok
Keralam,Kasargod,2024-10-23,-0.20311,Normal,ok
Maharashtra,Chandrapur,2024-10-23,0.7212,Normal,ok
Jammu and Kashmir,Kathua,2024-10-23,0.028618,Normal,ok
Uttar Pradesh,Ayodhya,2024-10-23,1.5105,Normal,ok
Uttar Pradesh,Sant Kabir Nagar,2024-10-23,0.31277,Normal,ok
Tamil Nadu,Thiruvarur,2024-10-23,0.21401,Normal,ok
West Bengal,Medinipur(E),2024-10-23,0.5183,Normal,ok
Rajasthan,Kota,2024-10-23,-0.0087038,Normal,ok
Punjab,Nawanshahr,2024-10-23,0.24645,Normal,ok
West Bengal,Darjeeling,2024-10-23,1.4845,Normal,ok
Gujarat,Rajkot,2024-10-23,1.7555,Normal,ok
Gujarat,Dahod,2024-10-23,1.6706,Normal,ok
Gujarat,Gandhinagar,2024-10-23,1.6433,Normal,ok
Gujarat,Sabarkantha,2024-10-23,1.0189,Normal,ok
Gujarat,Anand,2024-10-23,0.9097,Normal,ok
Rajasthan,Udaipur,2024-10-23,1.2264,Normal,ok
Gujarat,Mehsana,2024-10-23,0.93799,Normal,ok
West Bengal,Kolkata,2024-10-23,1.1536,Normal,ok
West Bengal,Bankura,2024-10-23,0.86725,Normal,ok
West Bengal,Paschim Bardhaman,2024-10-23,0.072199,Normal,ok
West Bengal,Puruliya,2024-10-23,1.3104,Normal,ok
Tamil Nadu,Namakkal,2024-10-23,0.50585,Normal,ok
Madhya Pradesh,Harda,2024-10-23,0.85699,Normal,ok
Madhya Pradesh,Khandwa,2024-10-23,0.33575,Normal,ok
Madhya Pradesh,Dewas,2024-10-23,0.0040352,Normal,ok
Madhya Pradesh,Gwalior,2024-10-23,1.8829,Normal,ok
Madhya Pradesh,Sagar,2024-10-23,0.38071,Normal,ok
Madhya Pradesh,Jabalpur,2024-10-23,-0.022643,Normal,ok
Madhya Pradesh,Chhindwara,2024-10-23,1.1478,Normal,ok
Tripura,South Tripura,2024-10-23,0.067073,Normal,ok
Chattisgarh,Bilaspur,2024-10-23,0.40088,Normal,ok
Telangana,Siddipet,2024-10-23,1.3983,Normal,ok
West Bengal,Dakshin Dinajpur,2024-10-23,-0.75894,Abnormal (D0),ok
West Bengal,Nadia,2024-10-23,0.11969,Normal,ok
Tamil Nadu,Ariyalur,2024-10-23,-0.55265,Abnormal (D0),ok
Tamil Nadu,Cuddalore,2024-10-23,0.39272,Normal,ok
Tamil Nadu,Dharmapuri,2024-10-23,0.83078,Normal,ok
Tamil Nadu,Dindigul,2024-10-23,0.25086,Normal,ok
Tamil Nadu,Erode,2024-10-23,0.29505,Normal,ok
Tamil Nadu,Kancheepuram,2024-10-23,0.96739,Normal,ok
Tamil Nadu,Karur,2024-10-23,-0.073204,Normal,ok
Tamil Nadu,Krishnagiri,2024-10-23,-0.39795,Normal,ok
Tamil Nadu,Madurai,2024-10-23,0.20019,Normal,ok
Tamil Nadu,Nagapattinam,2024-10-23,-0.87841,Moderate (D1),ok
Tamil Nadu,The Nilgiris,2024-10-23,1.3813,Normal,ok
Tamil Nadu,Perambalur,2024-10-23,-0.53689,Abnormal (D0),ok
Tamil Nadu,Pudukkottai,2024-10-23,-0.39644,Normal,ok
Tamil Nadu,Ramanathapuram,2024-10-23,1.1639,Normal,ok
Tamil Nadu,Salem,2024-10-23,-0.31162,Normal,ok
Tamil Nadu,Sivaganga,2024-10-23,1.2433,Normal,ok
Tamil Nadu,Thanjavur,2024-10-23,-0.23009,Normal,ok
Tamil Nadu,Theni,2024-10-23,0.81572,Normal,ok
Tamil Nadu,Thirunelveli,2024-10-23,1.88,Normal,ok
Tamil Nadu,Tuticorin,2024-10-23,-0.64806,Abnormal (D0),ok
Tamil Nadu,Thiruvannamalai,2024-10-23,-0.46207,Normal,ok
Tamil Nadu,Virudhunagar,2024-10-23,-0.10835,Normal,ok
Tamil Nadu,Chengalpattu,2024-10-23,0.050286,Normal,ok
Tamil Nadu,Kallakuruchi,2024-10-23,-0.80379,Moderate (D1),ok
Tamil Nadu,Ranipet,2024-10-23,0.82779,Normal,ok
Tamil Nadu,Tenkasi,2024-10-23,-0.46043,Normal,ok
Tamil Nadu,Thirupathur,2024-10-23,-0.87841,Moderate (D1),ok
Tamil Nadu,Thirupur,2024-10-23,1.88,Normal,ok
Assam,Darrang,2024-10-23,0.73294,Normal,ok
Assam,Nagaon,2024-10-23,-0.73334,Abnormal (D0),ok
Assam,Barpeta,2024-10-23,-0.73062,Abnormal (D0),ok
Uttar Pradesh,Kaushambi,2024-10-23,-0.47168,Normal,ok
Uttar Pradesh,Shravasti,2024-10-23,0.32141,Normal,ok
Madhya Pradesh,Guna,2024-10-23,0.73358,Normal,ok
Madhya Pradesh,Narsinghpur,2024-10-23,0.60915,Normal,ok
Madhya Pradesh,Hoshangabad,2024-10-23,0.53483,Normal,ok
Madhya Pradesh,Ratlam,2024-10-23,1.0673,Normal,ok
Madhya Pradesh,Shivpuri,2024-10-23,1.8485,Normal,ok
Madhya Pradesh,Dhar,2024-10-23,1.1844,Normal,ok
Madhya Pradesh,Satna,2024-10-23,-1.0768,Moderate (D1),ok
Madhya Pradesh,Jhabua,2024-10-23,1.5044,Normal,ok
Madhya Pradesh,Sehore,2024-10-23,1.1976,Normal,ok
Madhya Pradesh,Seoni,2024-10-23,1.6772,Normal,ok
Uttarakhand,Chamoli (Gopeshwar),2024-10-23,0.75377,Normal,ok
Telangana,Sangareddy,2024-10-23,0.60458,Normal,ok
Assam,Kamrup,2024-10-23,-0.61056,Abnormal (D0),ok
Karnataka,Bangalore,2024-10-23,-0.55014,Abnormal (D0),ok
Karnataka,Belgaum,2024-10-23,0.54327,Normal,ok
Karnataka,Bijapur,2024-10-23,0.44636,Normal,ok
Karnataka,Dharwad,2024-10-23,0.73881,Normal,ok
Karnataka,Mysore,2024-10-23,0.0074359,Normal,ok
Karnataka,Raichur,2024-10-23,0.48288,Normal,ok
Kerala,Ernakulam,2024-10-23,-0.038219,Normal,ok
Kerala,Kannur,2024-10-23,0.11191,Normal,ok
Kerala,Kottayam,2024-10-23,0.19293,Normal,ok
Kerala,Malappuram,2024-10-23,-0.3218,Normal,ok
Kerala,Palakad,2024-10-23,1.8212,Normal,ok
Maharashtra,Dhule,2024-10-23,1.4569,Normal,ok
Maharashtra,Palghar,2024-10-23,1.6472,Normal,ok
Manipur,Imphal East,2024-10-23,0.4545,Normal,ok
Madhya Pradesh,Neemuch,2024-10-23,0.51058,Normal,ok
Madhya Pradesh,Ujjain,2024-10-23,0.53805,Normal,ok
Rajasthan,Pratapgarh,2024-10-23,0.78759,Normal,ok
West Bengal,Malda,2024-10-23,-0.20161,Normal,ok
West Bengal,Uttar Dinajpur,2024-10-23,-0.35446,Normal,ok
Bihar,Khagaria,2024-10-23,-0.19194,Normal,ok
Gujarat,Kachchh,2024-10-23,1.1403,Normal,ok
Kerala,Kozhikode(Calicut),2024-10-23,0.40476,Normal,ok
Madhya Pradesh,Mandsaur,2024-10-23,0.29445,Normal,ok
Maharashtra,Buldhana,2024-10-23,1.6863,Normal,ok
Punjab,Pathankot,2024-10-23,0.028618,Normal,ok
Rajasthan,Jaisalmer,2024-10-23,1.6286,Normal,ok
Karnataka,Chikmagalur,2024-10-23,1.8894,Normal,ok
Karnataka,Kalburgi,2024-10-23,1.1187,Normal,ok
Karnataka,Shimoga,2024-10-23,1.7034,Normal,ok
Goa,North Goa,2024-10-23,1.2733,Normal,ok
West Bengal,Murshidabad,2024-10-23,-0.8528,Moderate (D1),ok
Kerala,Idukki,2024-10-23,0.37101,Normal,ok
Madhya Pradesh,Shajapur,2024-10-23,0.37318,Normal,ok
Manipur,Thoubal,2024-10-23,0.56605,Normal,ok
Telangana,Medchal Malkajgiri,2024-10-23,0.8508,Normal,ok
Maharashtra,Beed,2024-10-23,-0.12983,Normal,ok
Bihar,Madhubani,2024-10-23,-0.91496,Moderate (D1),ok
Rajasthan,Bikaner,2024-10-23,2.9988,Normal,ok
Kerala,Alappuzha,2024-10-23,-0.16128,Normal,ok
Kerala,Kasargod,2024-10-23,-0.20311,Normal,ok
Kerala,Thiruvananthapuram,2024-10-23,-0.53822,Abnormal (D0),ok
Kerala,Kollam,2024-10-23,-0.21033,Normal,ok
Madhya Pradesh,Rajgarh,2024-10-23,0.83957,Normal,ok
Tripura,Dhalai,2024-10-23,0.65456,Normal,ok
Jammu and Kashmir,Anantnag,2024-10-23,-1.1632,Moderate (D1),ok
Bihar,Samastipur,2024-10-23,-1.1308,Moderate (D1),ok
Bihar,Sheohar,2024-10-23,-0.92811,Moderate (D1),ok
Manipur,Kakching,2024-10-23,-0.29145,Normal,ok
Madhya Pradesh,Chhatarpur,2024-10-23,0.043188,Normal,ok
Andhra Pradesh,YSR Kadapa,2024-10-23,-0.022393,Normal,ok
Assam,Hailakandi,2024-10-23,-0.74359,Abnormal (D0),ok
West Bengal,Kalimpong,2024-10-23,1.4845,Normal,ok
West Bengal,Jhargram,2024-10-23,0.26395,Normal,ok
Telangana,Hyderabad,2024-10-30,0.12013,Normal,ok
Telangana,Mahbubnagar,2024-10-30,1.4353,Normal,ok
Telangana,Warangal,2024-10-30,0.74999,Normal,ok
Chandigarh,Chandigarh,2024-10-30,-0.49007,Normal,ok
Gujarat,Bharuch,2024-10-30,2.1911,Normal,ok
Gujarat,Kheda,2024-10-30,0.79643,Normal,ok
Gujarat,Morbi,2024-10-30,1.5293,Normal,ok
Gujarat,Surat,2024-10-30,0.31422,Normal,ok
Gujarat,Ahmedabad,2024-10-30,1.5566,Normal,ok
Himachal Pradesh,Kangra,2024-10-30,-0.051453,Normal,ok
Himachal Pradesh,Kullu,2024-10-30,-0.35915,Normal,ok
Himachal Pradesh,Solan,2024-10-30,0.3947,Normal,ok
Haryana,Fatehabad,2024-10-30,-0.45268,Normal,ok
Haryana,Jind,2024-10-30,-0.67858,Abnormal (D0),ok
Haryana,Kurukshetra,2024-10-30,-1.5955,Severe (D2),ok
Haryana,Sirsa,2024-10-30,-0.44077,Normal,ok
Jammu and Kashmir,Srinagar,2024-10-30,-0.92341,Moderate (D1),ok
Jammu and Kashmir,Udhampur,2024-10-30,-0.53168,Abnormal (D0),ok
Karnataka,Bengaluru,2024-10-30,-0.36843,Normal,ok
Karnataka,Davangere,2024-10-30,2.2549,Normal,ok
Karnataka,Kolar,2024-10-30,-0.1416,Normal,ok
Karnataka,Mysuru,2024-10-30,-0.14399,Normal,ok
Keralam,Ernakulam,2024-10-30,-0.15181,Normal,ok
Keralam,Kannur,2024-10-30,-0.12009,Normal,ok
Keralam,Kollam,2024-10-30,-0.25281,Normal,ok
Keralam,Kottayam,2024-10-30,0.23171,Normal,ok
Keralam,Malappuram,2024-10-30,-0.6028,Abnormal (D0),ok
Keralam,Palakad,2024-10-30,1.7991,Normal,ok
Maharashtra,Ahilyanagar,2024-10-30,0.36539,Normal,ok
Maharashtra,Jalgaon,2024-10-30,1.9381,Normal,ok
Maharashtra,Kolhapur,2024-10-30,0.81784,Normal,ok
Maharashtra,Mumbai,2024-10-30,1.6045,Normal,ok
Maharashtra,Nagpur,2024-10-30,0.18135,Normal,ok
Maharashtra,Nashik,2024-10-30,1.64,Normal,ok
Maharashtra,Pune,2024-10-30,0.13245,Normal,ok
Maharashtra,Solapur,2024-10-30,-0.61853,Abnormal (D0),ok
Madhya Pradesh,Bhopal,2024-10-30,0.30267,Normal,ok
Madhya Pradesh,Indore,2024-10-30,0.57111,Normal,ok
Chattisgarh,Rajnandgaon,2024-10-30,-0.6667,Abnormal (D0),ok
Odisha,Bargarh,2024-10-30,-0.57119,Abnormal (D0),ok
Odisha,Bhadrak,2024-10-30,-0.39446,Normal,ok
Odisha,Bolangir,2024-10-30,-0.5029,Abnormal (D0),ok
Odisha,Kendrapara,2024-10-30,-0.064656,Normal,ok
Odisha,Kalahandi,2024-10-30,-0.25759,Normal,ok
Odisha,Rayagada,2024-10-30,-0.95304,Moderate (D1),ok
Punjab,Fazilka,2024-10-30,-0.35269,Normal,ok
Punjab,Ludhiana,2024-10-30,-0.75679,Abnormal (D0),ok
Punjab,Moga,2024-10-30,0.17783,Normal,ok
Punjab,Muktsar,2024-10-30,-0.24011,Normal,ok
Punjab,Patiala,2024-10-30,-0.77442,Abnormal (D0),ok
Punjab,Barnala,2024-10-30,-0.48256,Normal,ok
Punjab,Sangrur,2024-10-30,-0.44629,Normal,ok
Rajasthan,Alwar,2024-10-30,1.3006,Normal,ok
Rajasthan,Baran,2024-10-30,1.1659,Normal,ok
Rajasthan,Bhilwara,2024-10-30,1.7737,Normal,ok
Rajasthan,Jaipur,2024-10-30,3.0405,Normal,ok
Rajasthan,Jodhpur,2024-10-30,1.2478,Normal,ok
Tamil Nadu,Villupuram,2024-10-30,0.49008,Normal,ok
Tripura,Sepahijala,2024-10-30,-0.046775,Normal,ok
Tripura,Khowai,2024-10-30,-0.13028,Normal,ok
Uttar Pradesh,Agra,2024-10-30,1.4732,Normal,ok
Uttar Pradesh,Prayagraj,2024-10-30,-0.77202,Abnormal (D0),ok
Uttar Pradesh,Bahraich,2024-10-30,-0.10934,Normal,ok
Uttar Pradesh,Ballia,2024-10-30,-1.0076,Moderate (D1),ok
Uttar Pradesh,Barabanki,2024-10-30,-1.1466,Moderate (D1),ok
Uttar Pradesh,Bareilly,2024-10-30,0.28496,Normal,ok
Uttar Pradesh,Ghaziabad,2024-10-30,-0.19657,Normal,ok
Uttar Pradesh,Gorakhpur,2024-10-30,-1.0262,Moderate (D1),ok
Uttar Pradesh,Hardoi,2024-10-30,-0.96244,Moderate (D1),ok
Uttar Pradesh,Etawah,2024-10-30,-0.26347,Normal,ok
Uttar Pradesh,Jaunpur,2024-10-30,-0.92613,Moderate (D1),ok
Uttar Pradesh,Kanpur,2024-10-30,-0.77442,Abnormal (D0),ok
Uttar Pradesh,Lakhimpur,2024-10-30,-0.5144,Abnormal (D0),ok
Uttar Pradesh,Lalitpur,2024-10-30,0.40298,Normal,ok
Uttar Pradesh,Lucknow,2024-10-30,-0.36911,Normal,ok
Uttar Pradesh,Mainpuri,2024-10-30,-0.0051648,Normal,ok
Uttar Pradesh,Meerut,2024-10-30,-0.22716,Normal,ok
Uttar Pradesh,Sambhal,2024-10-30,-0.45731,Normal,ok
Uttar Pradesh,Saharanpur,2024-10-30,-0.99805,Moderate (D1),ok
Uttar Pradesh,Shahjahanpur,2024-10-30,-0.28895,Normal,ok
Uttar Pradesh,Sitapur,2024-10-30,-0.71104,Abnormal (D0),ok
West Bengal,North 24 Parganas,2024-10-30,1.5424,Normal,ok
West Bengal,Purba Bardhaman,2024-10-30,-0.2106,Normal,ok
West Bengal,Coochbehar,2024-10-30,-0.41443,Normal,ok
West Bengal,Hooghly,2024-10-30,1.5649,Normal,ok
Chattisgarh,Durg,2024-10-30,-0.13616,Normal,ok
Chattisgarh,Raigarh,2024-10-30,-0.70561,Abnormal (D0),ok
Gujarat,Surendranagar,2024-10-30,0.69894,Normal,ok
Haryana,Panipat,2024-10-30,-0.83247,Moderate (D1),ok
Haryana,Sonipat,2024-10-30,-0.48294,Normal,ok
Haryana,Rohtak,2024-10-30,-0.47813,Normal,ok
Haryana,Rewari,2024-10-30,1.3737,Normal,ok
Haryana,Gurgaon,2024-10-30,0.049357,Normal,ok
Himachal Pradesh,Una,2024-10-30,-1.0836,Moderate (D1),ok
Himachal Pradesh,Chamba,2024-10-30,-0.74197,Abnormal (D0),ok
Himachal Pradesh,Bilaspur,2024-10-30,0.26781,Normal,ok
Himachal Pradesh,Mandi,2024-10-30,-0.37899,Normal,ok
Himachal Pradesh,Hamirpur,2024-10-30,-0.26328,Normal,ok
Himachal Pradesh,Shimla,2024-10-30,0.54723,Normal,ok
Jammu and Kashmir,Jammu,2024-10-30,0.22175,Normal,ok
Karnataka,Bengaluru Rural,2024-10-30,0.11605,Normal,ok
Karnataka,Chikkaballapur,2024-10-30,0.11605,Normal,ok
Karnataka,Chamarajanagar,2024-10-30,0.69806,Normal,ok
Karnataka,Mandya,2024-10-30,2.0696,Normal,ok
Keralam,Kozhikode(Calicut),2024-10-30,0.16702,Normal,ok
Madhya Pradesh,Morena,2024-10-30,1.3383,Normal,ok
Odisha,Koraput,2024-10-30,-0.023946,Normal,ok
Odisha,Nuapada,2024-10-30,-0.85187,Moderate (D1),ok
Punjab,Gurdaspur,2024-10-30,-0.96161,Moderate (D1),ok
Punjab,Bhatinda,2024-10-30,-0.33987,Normal,ok
Punjab,Faridkot,2024-10-30,-0.86678,Moderate (D1),ok
Punjab,Ferozpur,2024-10-30,-0.35269,Normal,ok
