crop,market_id,market,horizon_weeks,n,mape,wape,diff_pts
tomato,218.0,Fazilka APMC,26,215,37.79,37.84,-0.05
tomato,219.0,Jalalabad APMC,1,240,26.92,25.75,1.17
tomato,219.0,Jalalabad APMC,4,237,41.52,38.78,2.74
tomato,219.0,Jalalabad APMC,13,228,38.85,38.04,0.8
tomato,219.0,Jalalabad APMC,26,215,42.64,40.06,2.58
tomato,226.0,Khanna APMC,1,240,21.46,22.87,-1.41
tomato,226.0,Khanna APMC,4,237,27.82,30.05,-2.22
tomato,226.0,Khanna APMC,13,228,28.55,31.09,-2.55
tomato,226.0,Khanna APMC,26,215,30.54,32.19,-1.65
tomato,227.0,Jagraon APMC,1,160,26.71,25.46,1.25
tomato,227.0,Jagraon APMC,4,151,37.94,37.0,0.94
tomato,227.0,Jagraon APMC,13,124,31.77,33.81,-2.04
tomato,227.0,Jagraon APMC,26,98,37.88,37.68,0.19
tomato,228.0,Baghapurana APMC,1,229,23.21,22.6,0.61
tomato,228.0,Baghapurana APMC,4,223,35.14,33.44,1.7
tomato,228.0,Baghapurana APMC,13,210,32.43,33.3,-0.86
tomato,228.0,Baghapurana APMC,26,197,32.32,34.17,-1.85
tomato,230.0,Muktsar APMC,1,186,30.65,34.14,-3.49
tomato,230.0,Muktsar APMC,4,183,39.14,43.2,-4.07
tomato,230.0,Muktsar APMC,13,174,40.81,43.98,-3.17
tomato,230.0,Muktsar APMC,26,161,41.51,43.12,-1.61
tomato,231.0,Malout APMC,1,240,31.19,30.5,0.69
tomato,231.0,Malout APMC,4,237,38.04,37.23,0.81
tomato,231.0,Malout APMC,13,228,37.24,38.07,-0.83
tomato,231.0,Malout APMC,26,215,37.96,38.11,-0.16
tomato,233.0,Patran APMC,1,240,28.49,27.23,1.26
tomato,233.0,Patran APMC,4,237,45.97,37.93,8.04
tomato,233.0,Patran APMC,13,228,46.74,37.85,8.89
tomato,233.0,Patran APMC,26,215,52.64,42.54,10.1
tomato,234.0,Samana APMC,1,223,26.9,25.26,1.63
tomato,234.0,Samana APMC,4,217,39.07,37.4,1.67
tomato,234.0,Samana APMC,13,199,38.37,37.35,1.02
tomato,234.0,Samana APMC,26,189,44.32,40.51,3.82
tomato,235.0,Nabha APMC,1,213,30.96,31.44,-0.48
tomato,235.0,Nabha APMC,4,207,46.26,42.23,4.03
tomato,235.0,Nabha APMC,13,189,43.43,42.06,1.37
tomato,235.0,Nabha APMC,26,165,39.22,40.18,-0.96
tomato,236.0,Barnala APMC,1,181,33.37,30.91,2.46
tomato,236.0,Barnala APMC,4,178,49.37,41.34,8.03
tomato,236.0,Barnala APMC,13,169,41.7,38.71,2.99
tomato,236.0,Barnala APMC,26,156,47.17,41.95,5.23
tomato,237.0,Dhuri APMC,1,213,30.64,26.97,3.67
tomato,237.0,Dhuri APMC,4,207,38.91,31.79,7.11
tomato,237.0,Dhuri APMC,13,189,40.48,33.6,6.88
tomato,237.0,Dhuri APMC,26,165,47.74,36.99,10.75
tomato,238.0,Malerkotla APMC,1,174,22.67,20.66,2.01
tomato,238.0,Malerkotla APMC,4,167,32.6,29.23,3.37
tomato,238.0,Malerkotla APMC,13,156,28.12,25.43,2.69
tomato,238.0,Malerkotla APMC,26,143,34.6,29.76,4.85
tomato,239.0,Sunam APMC,1,204,28.19,25.27,2.92
tomato,239.0,Sunam APMC,4,195,39.31,31.45,7.86
tomato,239.0,Sunam APMC,13,170,40.66,35.47,5.19
tomato,239.0,Sunam APMC,26,152,41.31,34.3,7.02
tomato,240.0,Bhawanigarh APMC,1,240,24.13,24.36,-0.23
tomato,240.0,Bhawanigarh APMC,4,237,34.47,35.2,-0.73
tomato,240.0,Bhawanigarh APMC,13,228,32.03,34.08,-2.04
tomato,240.0,Bhawanigarh APMC,26,215,36.19,36.48,-0.3
tomato,244.0,Alwar APMC,1,39,24.31,26.82,-2.5
tomato,244.0,Alwar APMC,4,36,27.64,27.92,-0.28
tomato,244.0,Alwar APMC,13,27,29.01,29.73,-0.72
tomato,244.0,Alwar APMC,26,14,14.84,15.29,-0.45
tomato,247.0,Baran APMC,1,116,31.11,26.97,4.14
tomato,247.0,Baran APMC,4,110,63.8,45.5,18.3
tomato,247.0,Baran APMC,13,94,83.17,44.02,39.14
tomato,247.0,Baran APMC,26,89,112.21,58.12,54.09
tomato,250.0,Bhilwara APMC,1,240,29.22,29.42,-0.2
tomato,250.0,Bhilwara APMC,4,237,39.24,38.12,1.12
tomato,250.0,Bhilwara APMC,13,228,39.84,40.14,-0.3
tomato,250.0,Bhilwara APMC,26,215,42.81,39.29,3.51
tomato,261.0,Jaipur (F&V) APMC,1,229,29.4,30.24,-0.84
tomato,261.0,Jaipur (F&V) APMC,4,223,43.49,43.6,-0.11
tomato,261.0,Jaipur (F&V) APMC,13,210,44.24,44.39,-0.15
tomato,261.0,Jaipur (F&V) APMC,26,197,50.9,46.22,4.68
tomato,266.0,Jodhpur (F&V) APMC,1,34,18.68,19.72,-1.04
tomato,266.0,Jodhpur (F&V) APMC,4,31,21.05,20.6,0.45
tomato,266.0,Jodhpur (F&V) APMC,13,22,31.7,28.97,2.73
tomato,292.0,Ulundurpettai APMC,1,111,35.94,26.4,9.54
tomato,292.0,Ulundurpettai APMC,4,108,31.67,33.72,-2.05
tomato,292.0,Ulundurpettai APMC,13,99,34.47,37.51,-3.04
tomato,292.0,Ulundurpettai APMC,26,86,34.4,34.52,-0.12
tomato,295.0,Bishalgarh APMC,1,215,20.84,23.04,-2.2
tomato,295.0,Bishalgarh APMC,4,209,32.36,37.6,-5.24
tomato,295.0,Bishalgarh APMC,13,191,32.43,38.41,-5.98
tomato,295.0,Bishalgarh APMC,26,169,32.78,37.56,-4.78
tomato,296.0,Teliamura APMC,1,231,21.97,19.61,2.36
tomato,296.0,Teliamura APMC,4,225,32.27,29.99,2.28
tomato,296.0,Teliamura APMC,13,214,31.03,28.4,2.63
tomato,296.0,Teliamura APMC,26,201,38.13,31.55,6.58
tomato,297.0,Agra APMC,1,240,25.07,25.84,-0.77
tomato,297.0,Agra APMC,4,237,41.35,39.08,2.27
tomato,297.0,Agra APMC,13,228,40.39,38.54,1.85
tomato,297.0,Agra APMC,26,215,45.9,40.5,5.4
tomato,298.0,Prayagraj APMC,1,240,21.29,21.31,-0.02
tomato,298.0,Prayagraj APMC,4,237,36.08,35.05,1.04
tomato,298.0,Prayagraj APMC,13,228,38.07,36.73,1.34
tomato,298.0,Prayagraj APMC,26,215,40.79,35.93,4.86
tomato,299.0,Bahraich APMC,1,240,24.62,26.06,-1.44
tomato,299.0,Bahraich APMC,4,237,38.07,39.42,-1.35
tomato,299.0,Bahraich APMC,13,228,37.87,40.23,-2.36
tomato,299.0,Bahraich APMC,26,215,44.89,42.68,2.22
tomato,300.0,Ballia APMC,1,224,24.54,25.34,-0.8
tomato,300.0,Ballia APMC,4,218,43.16,41.54,1.62
tomato,300.0,Ballia APMC,13,202,44.87,43.71,1.16
tomato,300.0,Ballia APMC,26,193,51.0,44.19,6.81
tomato,301.0,Barabanki APMC,1,240,22.72,23.21,-0.48
tomato,301.0,Barabanki APMC,4,237,39.99,39.23,0.76
tomato,301.0,Barabanki APMC,13,228,42.32,41.11,1.21
tomato,301.0,Barabanki APMC,26,215,47.99,42.31,5.67
tomato,302.0,Bareilly APMC,1,240,22.84,24.06,-1.22
tomato,302.0,Bareilly APMC,4,237,39.44,38.91,0.53
tomato,302.0,Bareilly APMC,13,228,41.38,40.74,0.64
tomato,302.0,Bareilly APMC,26,215,43.43,41.25,2.18
tomato,303.0,Dehradoon APMC,1,218,26.33,28.05,-1.72
tomato,303.0,Dehradoon APMC,4,212,38.68,39.19,-0.5
tomato,303.0,Dehradoon APMC,13,194,34.47,37.22,-2.76
tomato,303.0,Dehradoon APMC,26,175,43.68,43.68,-0.0
tomato,305.0,Farukhabad APMC,1,227,21.93,23.41,-1.49
tomato,305.0,Farukhabad APMC,4,221,38.81,38.24,0.58
tomato,305.0,Farukhabad APMC,13,208,39.72,39.74,-0.02
tomato,305.0,Farukhabad APMC,26,204,49.96,41.43,8.53
tomato,306.0,Ghaziabad APMC,1,226,20.89,21.98,-1.09
tomato,306.0,Ghaziabad APMC,4,220,36.04,35.22,0.81
tomato,306.0,Ghaziabad APMC,13,204,36.01,36.15,-0.14
tomato,306.0,Ghaziabad APMC,26,193,38.34,36.98,1.37
tomato,307.0,Gorakhpur APMC,1,240,25.6,26.04,-0.44
tomato,307.0,Gorakhpur APMC,4,237,44.71,41.38,3.33
tomato,307.0,Gorakhpur APMC,13,228,43.83,41.08,2.75
tomato,307.0,Gorakhpur APMC,26,215,52.44,44.01,8.44
tomato,308.0,Hardoi APMC,1,226,20.29,22.13,-1.84
tomato,308.0,Hardoi APMC,4,220,38.24,37.5,0.74
tomato,308.0,Hardoi APMC,13,204,38.54,39.04,-0.51
tomato,308.0,Hardoi APMC,26,192,41.61,38.48,3.13
tomato,309.0,Etawah APMC,1,240,21.82,23.08,-1.26
tomato,309.0,Etawah APMC,4,237,35.85,36.87,-1.02
tomato,309.0,Etawah APMC,13,228,36.58,37.79,-1.21
tomato,309.0,Etawah APMC,26,215,41.26,39.46,1.8
tomato,310.0,Jaunpur APMC,1,240,25.31,25.52,-0.21
tomato,310.0,Jaunpur APMC,4,237,42.69,41.04,1.64
tomato,310.0,Jaunpur APMC,13,228,43.93,41.88,2.05
tomato,310.0,Jaunpur APMC,26,215,49.3,43.17,6.13
tomato,311.0,Kanpur(Grain) APMC,1,240,22.83,23.94,-1.11
tomato,311.0,Kanpur(Grain) APMC,4,237,35.82,36.88,-1.06
tomato,311.0,Kanpur(Grain) APMC,13,228,35.71,37.65,-1.94
tomato,311.0,Kanpur(Grain) APMC,26,215,38.28,38.21,0.07
tomato,313.0,Lakhimpur APMC,1,239,20.37,22.02,-1.64
tomato,313.0,Lakhimpur APMC,4,236,36.17,37.23,-1.06
tomato,313.0,Lakhimpur APMC,13,227,37.59,38.59,-1.0
tomato,313.0,Lakhimpur APMC,26,214,43.99,40.83,3.16
tomato,314.0,Lalitpur APMC,1,221,24.22,24.94,-0.72
tomato,314.0,Lalitpur APMC,4,215,40.24,38.22,2.02
tomato,314.0,Lalitpur APMC,13,211,43.45,41.18,2.27
tomato,314.0,Lalitpur APMC,26,198,47.7,41.43,6.27
tomato,315.0,Lucknow APMC,1,240,22.49,23.77,-1.28
tomato,315.0,Lucknow APMC,4,237,37.47,38.22,-0.75
tomato,315.0,Lucknow APMC,13,228,38.02,38.86,-0.84
tomato,315.0,Lucknow APMC,26,215,43.14,39.63,3.51
tomato,316.0,Mainpuri APMC,1,209,23.27,24.4,-1.13
tomato,316.0,Mainpuri APMC,4,206,40.7,38.82,1.88
tomato,316.0,Mainpuri APMC,13,197,39.59,38.59,1.0
tomato,316.0,Mainpuri APMC,26,184,43.68,39.34,4.33
tomato,317.0,Meerut APMC,1,224,22.38,24.81,-2.43
tomato,317.0,Meerut APMC,4,218,38.05,38.91,-0.86
tomato,317.0,Meerut APMC,13,202,36.97,39.91,-2.94
tomato,317.0,Meerut APMC,26,193,37.09,36.09,1.0
tomato,318.0,Muradabad APMC,1,228,26.07,25.24,0.83
tomato,318.0,Muradabad APMC,4,222,44.59,40.58,4.01
tomato,318.0,Muradabad APMC,13,208,44.72,41.9,2.82
tomato,318.0,Muradabad APMC,26,196,48.3,42.05,6.24
tomato,319.0,Kashipur APMC,1,238,22.83,23.65,-0.82
tomato,319.0,Kashipur APMC,4,235,30.86,30.85,0.01
tomato,319.0,Kashipur APMC,13,226,33.5,34.72,-1.21
tomato,319.0,Kashipur APMC,26,213,32.54,32.25,0.29
tomato,320.0,Pilibhit APMC,1,240,23.25,24.21,-0.96
tomato,320.0,Pilibhit APMC,4,237,41.25,40.34,0.91
tomato,320.0,Pilibhit APMC,13,228,43.47,42.29,1.18
tomato,320.0,Pilibhit APMC,26,215,47.68,43.58,4.1
tomato,321.0,Saharanpur APMC,1,224,23.25,23.18,0.07
tomato,321.0,Saharanpur APMC,4,218,40.07,38.91,1.16
tomato,321.0,Saharanpur APMC,13,201,38.01,39.08,-1.06
tomato,321.0,Saharanpur APMC,26,191,42.29,39.9,2.39
tomato,322.0,Shahjahanpur APMC,1,224,22.84,23.88,-1.04
tomato,322.0,Shahjahanpur APMC,4,218,40.97,39.63,1.34
tomato,322.0,Shahjahanpur APMC,13,201,38.33,39.68,-1.35
tomato,322.0,Shahjahanpur APMC,26,190,52.28,42.92,9.36
tomato,324.0,Sitapur APMC,1,230,20.43,22.11,-1.68
tomato,324.0,Sitapur APMC,4,224,37.69,38.11,-0.42
tomato,324.0,Sitapur APMC,13,212,40.83,39.91,0.92
tomato,324.0,Sitapur APMC,26,200,49.12,41.37,7.75
tomato,326.0,Rudrapur APMC,1,235,31.23,31.3,-0.08
tomato,326.0,Rudrapur APMC,4,232,49.31,43.87,5.44
tomato,326.0,Rudrapur APMC,13,223,52.0,44.85,7.14
tomato,326.0,Rudrapur APMC,26,210,62.52,48.12,14.41
tomato,328.0,Barasat APMC,1,240,20.55,22.11,-1.56
tomato,328.0,Barasat APMC,4,237,33.34,36.61,-3.27
tomato,328.0,Barasat APMC,13,228,32.51,35.16,-2.65
tomato,328.0,Barasat APMC,26,215,42.36,38.59,3.77
tomato,331.0,Kalna APMC,1,240,22.31,23.65,-1.34
tomato,331.0,Kalna APMC,4,237,35.65,38.23,-2.58
tomato,331.0,Kalna APMC,13,228,34.73,38.33,-3.6
tomato,331.0,Kalna APMC,26,215,44.98,40.36,4.62
tomato,333.0,Coochbehar APMC,1,240,21.13,20.35,0.77
tomato,333.0,Coochbehar APMC,4,237,38.12,36.18,1.94
tomato,333.0,Coochbehar APMC,13,228,37.9,36.74,1.16
tomato,333.0,Coochbehar APMC,26,215,53.61,40.87,12.74
tomato,334.0,Pandua APMC,1,240,23.07,23.23,-0.16
tomato,334.0,Pandua APMC,4,237,37.46,38.52,-1.06
tomato,334.0,Pandua APMC,13,228,36.0,36.74,-0.73
tomato,334.0,Pandua APMC,26,215,45.12,38.63,6.49
tomato,406.0,Durg APMC,1,240,34.41,31.43,2.97
tomato,406.0,Durg APMC,4,237,49.33,42.71,6.63
tomato,406.0,Durg APMC,13,228,56.53,48.08,8.46
tomato,406.0,Durg APMC,26,215,73.84,52.16,21.68
tomato,414.0,Raigarh APMC,1,240,24.93,25.19,-0.26
tomato,414.0,Raigarh APMC,4,237,35.46,39.01,-3.55
tomato,414.0,Raigarh APMC,13,228,36.38,39.39,-3.02
tomato,414.0,Raigarh APMC,26,215,47.44,44.48,2.96
tomato,423.0,APMC Keshopur,1,240,25.78,27.08,-1.3
tomato,423.0,APMC Keshopur,4,237,38.6,38.35,0.25
tomato,423.0,APMC Keshopur,13,228,35.7,37.84,-2.15
tomato,423.0,APMC Keshopur,26,215,46.44,41.88,4.56
tomato,424.0,APMC Shahdara,1,199,33.16,31.26,1.89
tomato,424.0,APMC Shahdara,4,196,54.21,45.58,8.64
tomato,424.0,APMC Shahdara,13,187,53.1,45.5,7.6
tomato,424.0,APMC Shahdara,26,174,61.62,46.16,15.46
tomato,434.0,Ankleshwar APMC,1,240,29.23,29.31,-0.08
tomato,434.0,Ankleshwar APMC,4,237,43.35,39.98,3.37
tomato,434.0,Ankleshwar APMC,13,228,47.97,43.96,4.01
tomato,434.0,Ankleshwar APMC,26,215,53.69,45.35,8.33
tomato,450.0,Vadhvan APMC,1,240,28.51,29.69,-1.18
tomato,450.0,Vadhvan APMC,4,237,41.86,43.35,-1.49
tomato,450.0,Vadhvan APMC,13,228,42.63,44.11,-1.49
tomato,450.0,Vadhvan APMC,26,215,49.26,46.15,3.11
tomato,452.0,Panipat APMC,1,240,24.17,22.83,1.34
tomato,452.0,Panipat APMC,4,237,39.33,32.43,6.9
tomato,452.0,Panipat APMC,13,228,49.38,38.09,11.3
tomato,452.0,Panipat APMC,26,215,53.94,39.25,14.7
tomato,454.0,Sonepat APMC,1,239,26.31,25.91,0.4
tomato,454.0,Sonepat APMC,4,236,36.41,36.75,-0.33
tomato,454.0,Sonepat APMC,13,227,38.91,37.2,1.71
tomato,454.0,Sonepat APMC,26,214,41.54,39.42,2.12
tomato,455.0,Rohtak APMC,1,236,28.57,29.18,-0.62
tomato,455.0,Rohtak APMC,4,233,45.25,41.23,4.03
tomato,455.0,Rohtak APMC,13,224,56.55,46.54,10.01
tomato,455.0,Rohtak APMC,26,211,55.14,44.79,10.35
tomato,456.0,Jhajjar APMC,1,240,26.05,27.63,-1.59
tomato,456.0,Jhajjar APMC,4,237,38.18,42.93,-4.75
tomato,456.0,Jhajjar APMC,13,228,39.63,43.67,-4.04
tomato,456.0,Jhajjar APMC,26,215,41.3,45.28,-3.97
tomato,457.0,Rewari APMC,1,240,26.05,25.88,0.17
tomato,457.0,Rewari APMC,4,237,39.81,36.03,3.79
tomato,457.0,Rewari APMC,13,228,51.97,43.79,8.18
tomato,457.0,Rewari APMC,26,215,52.11,43.48,8.63
tomato,459.0,Gurgaon APMC,1,240,24.88,26.83,-1.95
tomato,459.0,Gurgaon APMC,4,237,35.27,34.57,0.7
tomato,459.0,Gurgaon APMC,13,228,44.43,41.02,3.4
tomato,459.0,Gurgaon APMC,26,215,45.35,41.22,4.13
tomato,462.0,PMY Una,1,240,23.03,25.36,-2.33
tomato,462.0,PMY Una,4,237,33.76,38.18,-4.42
tomato,462.0,PMY Una,13,228,36.28,38.1,-1.82
tomato,462.0,PMY Una,26,215,36.42,39.28,-2.86
tomato,463.0,PMY Chamba,1,240,20.67,23.61,-2.94
tomato,463.0,PMY Chamba,4,237,30.25,36.75,-6.51
tomato,463.0,PMY Chamba,13,228,29.47,35.3,-5.83
tomato,463.0,PMY Chamba,26,215,30.11,35.86,-5.75
tomato,464.0,PMY Bilaspur,1,240,22.04,23.08,-1.04
tomato,464.0,PMY Bilaspur,4,237,31.84,34.71,-2.87
tomato,464.0,PMY Bilaspur,13,228,31.05,33.23,-2.18
tomato,464.0,PMY Bilaspur,26,215,30.62,33.5,-2.87
tomato,465.0,SMY Dhanotu,1,240,25.51,25.34,0.17
tomato,465.0,SMY Dhanotu,4,237,36.01,36.43,-0.42
tomato,465.0,SMY Dhanotu,13,228,38.62,36.53,2.09
tomato,465.0,SMY Dhanotu,26,215,38.99,37.73,1.26
tomato,466.0,PMY Hamirpur,1,240,21.47,24.51,-3.04
tomato,466.0,PMY Hamirpur,4,237,32.02,37.94,-5.91
tomato,466.0,PMY Hamirpur,13,228,32.73,37.5,-4.77
tomato,466.0,PMY Hamirpur,26,215,31.65,37.37,-5.72
tomato,467.0,PMY Dhalli Shimla,1,240,26.02,26.27,-0.25
tomato,467.0,PMY Dhalli Shimla,4,237,32.34,35.29,-2.95
tomato,467.0,PMY Dhalli Shimla,13,228,35.74,36.02,-0.28
tomato,467.0,PMY Dhalli Shimla,26,215,36.95,37.07,-0.12
tomato,468.0,SMY Palampur,1,240,23.22,24.33,-1.11
tomato,468.0,SMY Palampur,4,237,31.75,35.58,-3.83
tomato,468.0,SMY Palampur,13,228,34.57,36.27,-1.7
tomato,468.0,SMY Palampur,26,215,34.12,36.28,-2.16
tomato,471.0,SMY Bhuntar,1,240,26.59,24.91,1.68
tomato,471.0,SMY Bhuntar,4,237,34.02,33.4,0.62
tomato,471.0,SMY Bhuntar,13,228,37.2,34.97,2.24
tomato,471.0,SMY Bhuntar,26,215,34.51,33.07,1.44
tomato,472.0,Narwal Jammu (F&V),1,240,74.37,26.8,47.58
tomato,472.0,Narwal Jammu (F&V),4,237,96.65,37.7,58.95
tomato,472.0,Narwal Jammu (F&V),13,228,99.98,37.86,62.12
tomato,472.0,Narwal Jammu (F&V),26,215,110.27,37.78,72.48
tomato,489.0,Doddaballapur APMC,1,214,32.18,32.46,-0.28
tomato,489.0,Doddaballapur APMC,4,208,44.36,43.67,0.69
tomato,489.0,Doddaballapur APMC,13,190,39.79,41.42,-1.63
tomato,489.0,Doddaballapur APMC,26,167,45.42,45.02,0.39
tomato,491.0,Srinivasapur APMC,1,206,45.02,38.94,6.08
tomato,491.0,Srinivasapur APMC,4,194,72.44,54.68,17.77
tomato,491.0,Srinivasapur APMC,13,172,66.67,55.31,11.36
tomato,491.0,Srinivasapur APMC,26,178,71.05,55.19,15.87
tomato,492.0,Gauribidanur APMC,1,215,32.05,29.22,2.83
tomato,492.0,Gauribidanur APMC,4,209,47.28,40.02,7.26
tomato,492.0,Gauribidanur APMC,13,191,54.65,46.14,8.5
tomato,492.0,Gauribidanur APMC,26,169,54.05,45.09,8.96
tomato,497.0,Gundlupet APMC,1,240,42.06,36.6,5.46
tomato,497.0,Gundlupet APMC,4,237,61.28,50.13,11.15
tomato,497.0,Gundlupet APMC,13,228,56.58,50.36,6.23
tomato,497.0,Gundlupet APMC,26,215,63.04,52.07,10.98
tomato,499.0,K.R. Pet APMC,1,240,31.5,32.22,-0.72
tomato,499.0,K.R. Pet APMC,4,237,45.14,42.6,2.54
tomato,499.0,K.R. Pet APMC,13,228,43.03,41.51,1.52
tomato,499.0,K.R. Pet APMC,26,215,51.63,46.68,4.95
tomato,515.0,Palayam Market,1,240,30.95,29.47,1.49
tomato,515.0,Palayam Market,4,237,42.5,37.8,4.7
tomato,515.0,Palayam Market,13,228,36.04,34.12,1.92
tomato,515.0,Palayam Market,26,215,45.96,40.9,5.06
tomato,530.0,Morena APMC,1,137,30.36,27.33,3.03
tomato,530.0,Morena APMC,4,134,38.68,34.85,3.83
tomato,530.0,Morena APMC,13,125,44.93,40.3,4.63
tomato,530.0,Morena APMC,26,112,61.92,46.96,14.97
tomato,555.0,Pandharpur APMC,1,209,32.38,31.6,0.79
tomato,555.0,Pandharpur APMC,4,197,51.5,45.01,6.5
tomato,555.0,Pandharpur APMC,13,189,46.29,39.81,6.48
tomato,555.0,Pandharpur APMC,26,167,71.22,53.92,17.3
tomato,557.0,Chattrapati Sambhajinagar APMC,1,240,39.42,36.0,3.41
tomato,557.0,Chattrapati Sambhajinagar APMC,4,237,57.98,48.59,9.39
tomato,557.0,Chattrapati Sambhajinagar APMC,13,228,59.0,51.51,7.49
tomato,557.0,Chattrapati Sambhajinagar APMC,26,215,70.87,55.01,15.86
tomato,591.0,Koraput APMC,1,205,17.99,19.17,-1.19
tomato,591.0,Koraput APMC,4,196,27.91,31.33,-3.42
tomato,591.0,Koraput APMC,13,174,27.96,30.22,-2.26
tomato,591.0,Koraput APMC,26,163,35.97,36.48,-0.51
tomato,592.0,Baripada APMC,1,240,21.86,23.83,-1.97
tomato,592.0,Baripada APMC,4,237,32.87,38.27,-5.4
tomato,592.0,Baripada APMC,13,228,31.81,37.68,-5.87
tomato,592.0,Baripada APMC,26,215,42.45,43.45,-1.0
tomato,593.0,Padampur APMC,1,167,25.53,26.96,-1.43
tomato,593.0,Padampur APMC,4,160,37.21,34.72,2.49
tomato,593.0,Padampur APMC,13,154,48.01,44.65,3.36
tomato,593.0,Padampur APMC,26,144,54.76,44.67,10.09
tomato,594.0,Khariar Road APMC,1,240,19.8,23.33,-3.54
tomato,594.0,Khariar Road APMC,4,237,31.24,37.17,-5.92
tomato,594.0,Khariar Road APMC,13,228,34.32,38.87,-4.55
tomato,594.0,Khariar Road APMC,26,215,43.91,43.86,0.05
tomato,595.0,Bolangir APMC,1,173,26.6,29.08,-2.48
tomato,595.0,Bolangir APMC,4,166,35.13,39.84,-4.71
tomato,595.0,Bolangir APMC,13,148,35.77,42.08,-6.31
tomato,595.0,Bolangir APMC,26,124,41.85,46.71,-4.87
tomato,598.0,Patti APMC,1,240,68.89,27.94,40.95
tomato,598.0,Patti APMC,4,237,131.85,40.51,91.34
tomato,598.0,Patti APMC,13,228,225.47,41.25,184.21
tomato,598.0,Patti APMC,26,215,223.76,38.28,185.48
tomato,600.0,Gurdaspur APMC,1,180,20.68,19.99,0.69
tomato,600.0,Gurdaspur APMC,4,169,34.37,34.31,0.06
tomato,600.0,Gurdaspur APMC,13,160,32.92,34.75,-1.83
tomato,600.0,Gurdaspur APMC,26,134,38.01,37.05,0.97
tomato,603.0,Bathinda APMC,1,240,30.37,25.9,4.47
tomato,603.0,Bathinda APMC,4,237,52.3,42.45,9.86
tomato,603.0,Bathinda APMC,13,228,46.48,39.42,7.07
tomato,603.0,Bathinda APMC,26,215,49.61,40.94,8.67
tomato,605.0,Raman APMC,1,240,26.06,25.23,0.83
tomato,605.0,Raman APMC,4,237,40.73,37.39,3.34
tomato,605.0,Raman APMC,13,228,37.28,36.59,0.7
tomato,605.0,Raman APMC,26,215,40.64,38.87,1.77
tomato,606.0,Faridkot APMC,1,167,26.62,27.36,-0.73
tomato,606.0,Faridkot APMC,4,158,42.67,38.16,4.51
tomato,606.0,Faridkot APMC,13,132,46.09,37.91,8.18
tomato,606.0,Faridkot APMC,26,122,52.78,40.78,12.0
tomato,608.0,Firozepur City APMC,1,224,32.23,31.22,1.01
tomato,608.0,Firozepur City APMC,4,218,47.1,42.29,4.81
tomato,608.0,Firozepur City APMC,13,200,41.15,42.03,-0.88
tomato,608.0,Firozepur City APMC,26,199,41.34,41.08,0.26
tomato,613.0,Samrala APMC,1,210,23.99,24.93,-0.94
tomato,613.0,Samrala APMC,4,204,32.72,34.98,-2.26
tomato,613.0,Samrala APMC,13,186,30.52,35.13,-4.62
tomato,613.0,Samrala APMC,26,160,29.37,35.1,-5.73
tomato,614.0,Phagwara APMC,1,221,28.33,26.91,1.42
tomato,614.0,Phagwara APMC,4,215,39.97,36.47,3.5
tomato,614.0,Phagwara APMC,13,197,39.46,36.8,2.65
tomato,614.0,Phagwara APMC,26,181,40.67,39.45,1.22
tomato,615.0,Budalada APMC,1,239,23.1,22.64,0.46
tomato,615.0,Budalada APMC,4,236,34.8,34.46,0.34
tomato,615.0,Budalada APMC,13,227,32.71,34.15,-1.44
tomato,615.0,Budalada APMC,26,214,35.8,35.26,0.53
tomato,617.0,Giddarbaha APMC,1,207,21.08,22.22,-1.15
tomato,617.0,Giddarbaha APMC,4,198,29.06,32.12,-3.06
tomato,617.0,Giddarbaha APMC,13,185,28.85,31.68,-2.83
tomato,617.0,Giddarbaha APMC,26,164,31.68,34.96,-3.28
tomato,619.0,Dudhansadhan APMC,1,240,26.86,25.95,0.91
tomato,619.0,Dudhansadhan APMC,4,237,37.17,36.99,0.18
tomato,619.0,Dudhansadhan APMC,13,228,37.29,38.66,-1.37
tomato,619.0,Dudhansadhan APMC,26,215,39.75,37.8,1.95
tomato,621.0,Ropar APMC,1,37,18.75,23.61,-4.85
tomato,621.0,Ropar APMC,4,34,23.4,29.66,-6.26
tomato,621.0,Ropar APMC,13,25,19.8,21.98,-2.18
tomato,621.0,Ropar APMC,26,12,13.61,12.89,0.72
tomato,627.0,Churu APMC,1,240,20.06,21.03,-0.96
tomato,627.0,Churu APMC,4,237,30.19,31.67,-1.48
tomato,627.0,Churu APMC,13,228,27.59,31.51,-3.92
tomato,627.0,Churu APMC,26,215,28.13,31.23,-3.09
tomato,631.0,Jalore APMC,1,240,23.24,23.05,0.18
tomato,631.0,Jalore APMC,4,237,37.67,35.98,1.69
tomato,631.0,Jalore APMC,13,228,41.53,40.45,1.08
tomato,631.0,Jalore APMC,26,215,47.9,41.77,6.13
tomato,636.0,Jhunjhunu APMC,1,193,28.21,29.16,-0.95
tomato,636.0,Jhunjhunu APMC,4,187,34.34,35.17,-0.83
tomato,636.0,Jhunjhunu APMC,13,169,34.23,34.81,-0.58
tomato,636.0,Jhunjhunu APMC,26,143,37.21,38.38,-1.17
tomato,638.0,Sikar APMC,1,240,26.54,27.2,-0.66
tomato,638.0,Sikar APMC,4,237,37.88,35.02,2.87
tomato,638.0,Sikar APMC,13,228,41.33,38.07,3.26
tomato,638.0,Sikar APMC,26,215,47.06,40.72,6.34
