crop,market_id,state,horizon_weeks,market_wape_raw,market_n,market_wape_shrunk,state_wape_raw,state_n,state_wape_shrunk,crop_wape_raw
onion,298,Uttar Pradesh,26,60.1,60,56.5,52.6,6502,52.3,35.4
onion,299,Uttar Pradesh,1,14.3,85,14.3,14.3,9936,14.3,14.8
onion,299,Uttar Pradesh,4,20.3,82,20.4,20.6,9444,20.6,21.3
onion,299,Uttar Pradesh,13,30.9,73,30.5,30.0,8089,30.0,29.8
onion,299,Uttar Pradesh,26,62.7,60,57.9,52.6,6502,52.3,35.4
onion,301,Uttar Pradesh,1,13.0,70,13.5,14.3,9936,14.3,14.8
onion,301,Uttar Pradesh,4,18.9,64,19.7,20.6,9444,20.6,21.3
onion,301,Uttar Pradesh,13,26.3,47,28.2,30.0,8089,30.0,29.8
onion,301,Uttar Pradesh,26,57.4,34,54.3,52.6,6502,52.3,35.4
onion,302,Uttar Pradesh,1,22.1,74,18.9,14.3,9936,14.3,14.8
onion,302,Uttar Pradesh,4,25.2,68,23.2,20.6,9444,20.6,21.3
onion,302,Uttar Pradesh,13,32.7,55,31.4,30.0,8089,30.0,29.8
onion,302,Uttar Pradesh,26,62.0,42,56.7,52.6,6502,52.3,35.4
onion,303,Uttarakhand,1,12.3,84,12.5,12.6,1189,12.8,14.8
onion,303,Uttarakhand,4,16.3,81,17.4,19.0,1146,19.2,21.3
onion,303,Uttarakhand,13,34.5,72,36.2,39.4,1020,38.5,29.8
onion,303,Uttarakhand,26,61.9,59,60.6,62.0,838,59.2,35.4
onion,305,Uttar Pradesh,1,15.8,85,15.2,14.3,9936,14.3,14.8
onion,305,Uttar Pradesh,4,22.2,82,21.6,20.6,9444,20.6,21.3
onion,305,Uttar Pradesh,13,29.1,73,29.5,30.0,8089,30.0,29.8
onion,305,Uttar Pradesh,26,50.2,60,51.2,52.6,6502,52.3,35.4
onion,306,Uttar Pradesh,1,15.3,72,14.9,14.3,9936,14.3,14.8
onion,306,Uttar Pradesh,4,23.9,66,22.4,20.6,9444,20.6,21.3
onion,306,Uttar Pradesh,13,35.8,51,32.8,30.0,8089,30.0,29.8
onion,306,Uttar Pradesh,26,57.3,38,54.4,52.6,6502,52.3,35.4
onion,307,Uttar Pradesh,1,11.7,85,12.7,14.3,9936,14.3,14.8
onion,307,Uttar Pradesh,4,17.6,82,18.8,20.6,9444,20.6,21.3
onion,307,Uttar Pradesh,13,25.5,73,27.4,30.0,8089,30.0,29.8
onion,307,Uttar Pradesh,26,56.1,60,54.4,52.6,6502,52.3,35.4
onion,308,Uttar Pradesh,1,9.9,71,11.7,14.3,9936,14.3,14.8
onion,308,Uttar Pradesh,4,15.3,65,17.7,20.6,9444,20.6,21.3
onion,308,Uttar Pradesh,13,24.7,49,27.4,30.0,8089,30.0,29.8
onion,308,Uttar Pradesh,26,59.6,36,55.3,52.6,6502,52.3,35.4
onion,309,Uttar Pradesh,1,14.5,73,14.4,14.3,9936,14.3,14.8
onion,309,Uttar Pradesh,4,23.1,67,22.0,20.6,9444,20.6,21.3
onion,309,Uttar Pradesh,13,34.0,53,32.0,30.0,8089,30.0,29.8
onion,309,Uttar Pradesh,26,68.4,40,59.3,52.6,6502,52.3,35.4
onion,310,Uttar Pradesh,1,14.9,85,14.6,14.3,9936,14.3,14.8
onion,310,Uttar Pradesh,4,21.4,82,21.1,20.6,9444,20.6,21.3
onion,310,Uttar Pradesh,13,27.7,73,28.6,30.0,8089,30.0,29.8
onion,310,Uttar Pradesh,26,50.1,60,51.1,52.6,6502,52.3,35.4
onion,311,Uttar Pradesh,1,16.7,85,15.8,14.3,9936,14.3,14.8
onion,311,Uttar Pradesh,4,25.3,82,23.5,20.6,9444,20.6,21.3
onion,311,Uttar Pradesh,13,32.3,73,31.3,30.0,8089,30.0,29.8
onion,311,Uttar Pradesh,26,54.8,60,53.7,52.6,6502,52.3,35.4
onion,313,Uttar Pradesh,1,12.6,85,13.2,14.3,9936,14.3,14.8
onion,313,Uttar Pradesh,4,18.8,82,19.5,20.6,9444,20.6,21.3
onion,313,Uttar Pradesh,13,26.0,73,27.7,30.0,8089,30.0,29.8
onion,313,Uttar Pradesh,26,55.1,60,53.8,52.6,6502,52.3,35.4
onion,314,Uttar Pradesh,1,10.7,76,12.2,14.3,9936,14.3,14.8
onion,314,Uttar Pradesh,4,17.5,73,18.8,20.6,9444,20.6,21.3
onion,314,Uttar Pradesh,13,26.5,64,28.1,30.0,8089,30.0,29.8
onion,314,Uttar Pradesh,26,52.4,51,52.4,52.6,6502,52.3,35.4
onion,315,Uttar Pradesh,1,17.9,85,16.5,14.3,9936,14.3,14.8
onion,315,Uttar Pradesh,4,24.7,82,23.1,20.6,9444,20.6,21.3
onion,315,Uttar Pradesh,13,31.0,73,30.6,30.0,8089,30.0,29.8
onion,315,Uttar Pradesh,26,46.7,60,49.3,52.6,6502,52.3,35.4
onion,317,Uttar Pradesh,1,18.9,69,16.9,14.3,9936,14.3,14.8
onion,317,Uttar Pradesh,4,25.8,63,23.4,20.6,9444,20.6,21.3
onion,317,Uttar Pradesh,13,37.1,45,33.3,30.0,8089,30.0,29.8
onion,317,Uttar Pradesh,26,55.4,34,53.5,52.6,6502,52.3,35.4
onion,318,Uttar Pradesh,1,13.4,73,13.8,14.3,9936,14.3,14.8
onion,318,Uttar Pradesh,4,20.0,67,20.2,20.6,9444,20.6,21.3
onion,318,Uttar Pradesh,13,30.4,53,30.2,30.0,8089,30.0,29.8
onion,318,Uttar Pradesh,26,77.2,40,63.1,52.6,6502,52.3,35.4
onion,319,Uttarakhand,1,11.8,85,12.2,12.6,1189,12.8,14.8
onion,319,Uttarakhand,4,18.2,82,18.6,19.0,1146,19.2,21.3
onion,319,Uttarakhand,13,41.1,73,40.0,39.4,1020,38.5,29.8
onion,319,Uttarakhand,26,68.5,60,64.2,62.0,838,59.2,35.4
onion,320,Uttar Pradesh,1,14.4,85,14.4,14.3,9936,14.3,14.8
onion,320,Uttar Pradesh,4,21.7,82,21.3,20.6,9444,20.6,21.3
onion,320,Uttar Pradesh,13,29.1,73,29.5,30.0,8089,30.0,29.8
onion,320,Uttar Pradesh,26,57.3,60,55.0,52.6,6502,52.3,35.4
onion,321,Uttar Pradesh,1,14.5,71,14.4,14.3,9936,14.3,14.8
onion,321,Uttar Pradesh,4,21.8,65,21.3,20.6,9444,20.6,21.3
onion,321,Uttar Pradesh,13,34.9,49,32.4,30.0,8089,30.0,29.8
onion,321,Uttar Pradesh,26,80.9,36,64.0,52.6,6502,52.3,35.4
onion,324,Uttar Pradesh,1,13.0,75,13.5,14.3,9936,14.3,14.8
onion,324,Uttar Pradesh,4,19.4,69,19.9,20.6,9444,20.6,21.3
onion,324,Uttar Pradesh,13,30.4,57,30.2,30.0,8089,30.0,29.8
onion,324,Uttar Pradesh,26,69.9,44,60.4,52.6,6502,52.3,35.4
onion,325,Uttarakhand,1,12.4,85,12.6,12.6,1189,12.8,14.8
onion,325,Uttarakhand,4,22.3,82,21.1,19.0,1146,19.2,21.3
onion,325,Uttarakhand,13,65.0,73,54.0,39.4,1020,38.5,29.8
onion,325,Uttarakhand,26,117.2,60,90.3,62.0,838,59.2,35.4
onion,326,Uttarakhand,1,13.4,85,13.1,12.6,1189,12.8,14.8
onion,326,Uttarakhand,4,21.3,82,20.5,19.0,1146,19.2,21.3
onion,326,Uttarakhand,13,37.6,73,38.0,39.4,1020,38.5,29.8
onion,326,Uttarakhand,26,58.1,60,58.6,62.0,838,59.2,35.4
onion,328,West Bengal,1,15.5,85,15.2,14.7,4167,14.7,14.8
onion,328,West Bengal,4,24.7,82,23.4,21.4,3999,21.4,21.3
onion,328,West Bengal,13,29.8,73,28.4,26.3,3517,26.4,29.8
onion,328,West Bengal,26,26.6,60,26.1,25.2,2864,25.5,35.4
onion,329,West Bengal,1,12.8,85,13.5,14.7,4167,14.7,14.8
onion,329,West Bengal,4,19.2,82,20.1,21.4,3999,21.4,21.3
onion,329,West Bengal,13,23.7,73,24.8,26.3,3517,26.4,29.8
onion,329,West Bengal,26,24.4,60,24.9,25.2,2864,25.5,35.4
onion,330,West Bengal,1,13.3,85,13.9,14.7,4167,14.7,14.8
onion,330,West Bengal,4,19.0,82,19.9,21.4,3999,21.4,21.3
onion,330,West Bengal,13,26.6,73,26.5,26.3,3517,26.4,29.8
onion,330,West Bengal,26,16.7,60,20.8,25.2,2864,25.5,35.4
onion,331,West Bengal,1,13.8,85,14.1,14.7,4167,14.7,14.8
onion,331,West Bengal,4,22.4,82,22.0,21.4,3999,21.4,21.3
onion,331,West Bengal,13,26.8,73,26.6,26.3,3517,26.4,29.8
onion,331,West Bengal,26,31.5,60,28.7,25.2,2864,25.5,35.4
onion,332,West Bengal,1,11.2,85,12.5,14.7,4167,14.7,14.8
onion,332,West Bengal,4,15.9,82,18.0,21.4,3999,21.4,21.3
onion,332,West Bengal,13,19.7,73,22.5,26.3,3517,26.4,29.8
onion,332,West Bengal,26,17.8,60,21.4,25.2,2864,25.5,35.4
onion,334,West Bengal,1,13.5,85,14.0,14.7,4167,14.7,14.8
onion,334,West Bengal,4,18.8,82,19.8,21.4,3999,21.4,21.3
onion,334,West Bengal,13,22.3,73,24.0,26.3,3517,26.4,29.8
onion,334,West Bengal,26,31.5,60,28.7,25.2,2864,25.5,35.4
onion,335,West Bengal,1,14.6,85,14.6,14.7,4167,14.7,14.8
onion,335,West Bengal,4,21.9,82,21.7,21.4,3999,21.4,21.3
onion,335,West Bengal,13,28.5,73,27.6,26.3,3517,26.4,29.8
onion,335,West Bengal,26,19.1,60,22.1,25.2,2864,25.5,35.4
onion,336,West Bengal,1,12.2,85,13.2,14.7,4167,14.7,14.8
onion,336,West Bengal,4,17.8,82,19.2,21.4,3999,21.4,21.3
onion,336,West Bengal,13,23.9,73,24.9,26.3,3517,26.4,29.8
onion,336,West Bengal,26,23.5,60,24.4,25.2,2864,25.5,35.4
onion,337,West Bengal,1,14.0,73,14.3,14.7,4167,14.7,14.8
onion,337,West Bengal,4,21.6,67,21.5,21.4,3999,21.4,21.3
onion,337,West Bengal,13,25.3,53,25.9,26.3,3517,26.4,29.8
onion,337,West Bengal,26,33.1,40,28.8,25.2,2864,25.5,35.4
onion,338,West Bengal,1,13.6,85,14.0,14.7,4167,14.7,14.8
onion,338,West Bengal,4,19.4,82,20.2,21.4,3999,21.4,21.3
onion,338,West Bengal,13,23.5,73,24.7,26.3,3517,26.4,29.8
onion,338,West Bengal,26,34.5,60,30.3,25.2,2864,25.5,35.4
onion,341,West Bengal,1,17.1,85,16.2,14.7,4167,14.7,14.8
onion,341,West Bengal,4,25.4,82,23.9,21.4,3999,21.4,21.3
onion,341,West Bengal,13,28.8,73,27.8,26.3,3517,26.4,29.8
onion,341,West Bengal,26,24.4,60,24.9,25.2,2864,25.5,35.4
onion,342,West Bengal,1,15.4,85,15.1,14.7,4167,14.7,14.8
onion,342,West Bengal,4,23.6,82,22.7,21.4,3999,21.4,21.3
onion,342,West Bengal,13,24.0,73,25.0,26.3,3517,26.4,29.8
onion,342,West Bengal,26,24.9,60,25.2,25.2,2864,25.5,35.4
onion,343,West Bengal,1,16.8,40,15.6,14.7,4167,14.7,14.8
onion,343,West Bengal,4,26.7,37,23.6,21.4,3999,21.4,21.3
onion,343,West Bengal,13,27.3,28,26.7,26.3,3517,26.4,29.8
onion,343,West Bengal,26,30.6,15,26.6,25.2,2864,25.5,35.4
onion,403,Bihar,1,29.2,10,18.2,16.2,774,16.1,14.8
onion,403,Bihar,4,46.1,7,28.0,26.1,741,25.5,21.3
onion,406,Chattisgarh,1,15.0,242,15.2,16.1,955,16.0,14.8
onion,406,Chattisgarh,4,22.5,239,22.7,24.1,940,23.8,21.3
onion,406,Chattisgarh,13,36.4,230,36.3,36.8,898,36.1,29.8
onion,406,Chattisgarh,26,41.3,217,41.0,40.4,846,39.8,35.4
onion,414,Chattisgarh,1,13.4,242,13.9,16.1,955,16.0,14.8
onion,414,Chattisgarh,4,20.9,239,21.4,24.1,940,23.8,21.3
onion,414,Chattisgarh,13,30.3,230,31.4,36.8,898,36.1,29.8
onion,414,Chattisgarh,26,34.7,217,35.7,40.4,846,39.8,35.4
onion,423,NCT of Delhi,1,16.0,242,16.0,16.3,723,16.1,14.8
onion,423,NCT of Delhi,4,23.6,239,23.7,24.2,711,23.9,21.3
onion,423,NCT of Delhi,13,33.0,230,33.5,36.2,675,35.4,29.8
onion,423,NCT of Delhi,26,39.5,217,39.7,41.5,623,40.6,35.4
onion,424,NCT of Delhi,1,16.6,199,16.5,16.3,723,16.1,14.8
onion,424,NCT of Delhi,4,24.6,196,24.5,24.2,711,23.9,21.3
onion,424,NCT of Delhi,13,37.1,187,36.7,36.2,675,35.4,29.8
onion,424,NCT of Delhi,26,41.1,174,41.0,41.5,623,40.6,35.4
onion,441,Gujarat,1,19.1,162,18.9,18.3,3886,18.2,14.8
onion,441,Gujarat,4,29.7,156,29.0,27.1,3820,27.0,21.3
onion,441,Gujarat,13,39.2,138,38.7,37.6,3657,37.4,29.8
onion,441,Gujarat,26,47.7,127,46.5,43.6,3442,43.4,35.4
onion,450,Gujarat,1,21.6,224,20.9,18.3,3886,18.2,14.8
onion,450,Gujarat,4,27.1,218,27.0,27.1,3820,27.0,21.3
onion,450,Gujarat,13,34.0,207,34.7,37.6,3657,37.4,29.8
onion,450,Gujarat,26,38.8,194,39.8,43.6,3442,43.4,35.4
onion,452,Haryana,1,17.9,242,17.6,16.1,9862,16.1,14.8
onion,452,Haryana,4,25.2,239,25.0,24.1,9699,24.1,21.3
onion,452,Haryana,13,36.5,230,36.0,34.1,9252,34.1,29.8
onion,452,Haryana,26,42.7,217,41.7,37.7,8668,37.7,35.4
onion,454,Haryana,1,16.9,242,16.8,16.1,9862,16.1,14.8
onion,454,Haryana,4,26.4,239,26.0,24.1,9699,24.1,21.3
onion,454,Haryana,13,37.4,230,36.8,34.1,9252,34.1,29.8
onion,454,Haryana,26,43.2,217,42.1,37.7,8668,37.7,35.4
onion,455,Haryana,1,21.2,238,20.3,16.1,9862,16.1,14.8
onion,455,Haryana,4,28.7,235,27.8,24.1,9699,24.1,21.3
onion,455,Haryana,13,36.8,226,36.3,34.1,9252,34.1,29.8
onion,455,Haryana,26,41.9,213,41.0,37.7,8668,37.7,35.4
onion,456,Haryana,1,15.8,242,15.9,16.1,9862,16.1,14.8
onion,456,Haryana,4,26.3,239,25.9,24.1,9699,24.1,21.3
onion,456,Haryana,13,36.4,230,35.9,34.1,9252,34.1,29.8
onion,456,Haryana,26,40.9,217,40.3,37.7,8668,37.7,35.4
onion,457,Haryana,1,13.4,242,13.8,16.1,9862,16.1,14.8
onion,457,Haryana,4,21.1,239,21.6,24.1,9699,24.1,21.3
onion,457,Haryana,13,30.4,230,31.1,34.1,9252,34.1,29.8
onion,457,Haryana,26,35.7,217,36.0,37.7,8668,37.7,35.4
onion,459,Haryana,1,17.1,242,16.9,16.1,9862,16.1,14.8
onion,459,Haryana,4,24.1,239,24.1,24.1,9699,24.1,21.3
onion,459,Haryana,13,35.6,230,35.3,34.1,9252,34.1,29.8
onion,459,Haryana,26,37.3,217,37.4,37.7,8668,37.7,35.4
onion,462,Himachal Pradesh,1,13.1,242,13.1,13.2,4644,13.2,14.8
onion,462,Himachal Pradesh,4,21.3,239,21.1,20.0,4563,20.1,21.3
onion,462,Himachal Pradesh,13,32.9,230,32.4,30.2,4334,30.2,29.8
onion,462,Himachal Pradesh,26,37.0,217,36.5,34.2,4046,34.3,35.4
onion,463,Himachal Pradesh,1,12.6,242,12.7,13.2,4644,13.2,14.8
onion,463,Himachal Pradesh,4,19.0,239,19.2,20.0,4563,20.1,21.3
onion,463,Himachal Pradesh,13,29.2,230,29.4,30.2,4334,30.2,29.8
onion,463,Himachal Pradesh,26,33.1,217,33.3,34.2,4046,34.3,35.4
onion,464,Himachal Pradesh,1,13.1,242,13.1,13.2,4644,13.2,14.8
onion,464,Himachal Pradesh,4,20.4,239,20.4,20.0,4563,20.1,21.3
onion,464,Himachal Pradesh,13,31.6,230,31.4,30.2,4334,30.2,29.8
onion,464,Himachal Pradesh,26,36.5,217,36.1,34.2,4046,34.3,35.4
onion,465,Himachal Pradesh,1,14.1,242,13.9,13.2,4644,13.2,14.8
onion,465,Himachal Pradesh,4,21.6,239,21.3,20.0,4563,20.1,21.3
onion,465,Himachal Pradesh,13,33.9,230,33.2,30.2,4334,30.2,29.8
onion,465,Himachal Pradesh,26,37.8,217,37.1,34.2,4046,34.3,35.4
onion,466,Himachal Pradesh,1,12.6,242,12.7,13.2,4644,13.2,14.8
onion,466,Himachal Pradesh,4,18.9,239,19.1,20.0,4563,20.1,21.3
onion,466,Himachal Pradesh,13,28.6,230,28.9,30.2,4334,30.2,29.8
onion,466,Himachal Pradesh,26,32.9,217,33.1,34.2,4046,34.3,35.4
onion,467,Himachal Pradesh,1,14.4,242,14.2,13.2,4644,13.2,14.8
onion,467,Himachal Pradesh,4,20.0,239,20.0,20.0,4563,20.1,21.3
onion,467,Himachal Pradesh,13,28.8,230,29.0,30.2,4334,30.2,29.8
onion,467,Himachal Pradesh,26,33.8,217,33.9,34.2,4046,34.3,35.4
onion,468,Himachal Pradesh,1,13.2,242,13.2,13.2,4644,13.2,14.8
onion,468,Himachal Pradesh,4,19.8,239,19.8,20.0,4563,20.1,21.3
onion,468,Himachal Pradesh,13,29.6,230,29.7,30.2,4334,30.2,29.8
onion,468,Himachal Pradesh,26,34.1,217,34.2,34.2,4046,34.3,35.4
onion,471,Himachal Pradesh,1,12.3,242,12.5,13.2,4644,13.2,14.8
onion,471,Himachal Pradesh,4,18.4,239,18.7,20.0,4563,20.1,21.3
onion,471,Himachal Pradesh,13,28.2,230,28.6,30.2,4334,30.2,29.8
onion,471,Himachal Pradesh,26,32.4,217,32.7,34.2,4046,34.3,35.4
onion,472,Jammu and Kashmir,1,14.8,242,14.8,14.3,1058,14.4,14.8
onion,472,Jammu and Kashmir,4,22.3,239,22.1,21.0,1031,21.0,21.3
onion,472,Jammu and Kashmir,13,34.6,230,34.0,31.7,964,31.5,29.8
onion,472,Jammu and Kashmir,26,39.6,217,38.8,35.9,900,35.9,35.4
onion,489,Karnataka,1,15.8,202,16.1,17.6,3105,17.5,14.8
onion,489,Karnataka,4,21.4,196,22.2,25.5,3035,25.4,21.3
onion,489,Karnataka,13,30.6,178,31.3,33.7,2842,33.5,29.8
onion,489,Karnataka,26,34.6,152,35.3,37.5,2587,37.5,35.4
onion,515,Kerala,1,14.0,242,13.9,13.3,13763,13.3,14.8
onion,515,Kerala,4,21.2,239,20.8,18.9,13568,18.9,21.3
onion,515,Kerala,13,32.8,230,31.5,25.6,12994,25.6,29.8
onion,515,Kerala,26,40.8,217,39.1,31.8,12196,31.8,35.4
onion,522,Madhya Pradesh,1,26.8,242,26.4,24.4,5802,24.2,14.8
onion,522,Madhya Pradesh,4,40.6,239,39.6,35.0,5565,34.8,21.3
onion,522,Madhya Pradesh,13,56.3,230,55.3,51.5,4974,51.0,29.8
onion,522,Madhya Pradesh,26,64.0,217,64.1,64.9,4372,64.2,35.4
onion,523,Madhya Pradesh,1,26.9,139,26.2,24.4,5802,24.2,14.8
onion,523,Madhya Pradesh,4,30.2,136,31.5,35.0,5565,34.8,21.3
onion,523,Madhya Pradesh,13,56.7,127,55.0,51.5,4974,51.0,29.8
onion,523,Madhya Pradesh,26,92.1,114,83.3,64.9,4372,64.2,35.4
onion,526,Madhya Pradesh,1,27.1,242,26.6,24.4,5802,24.2,14.8
onion,526,Madhya Pradesh,4,37.6,239,37.1,35.0,5565,34.8,21.3
onion,526,Madhya Pradesh,13,50.3,230,50.5,51.5,4974,51.0,29.8
onion,526,Madhya Pradesh,26,52.7,217,55.0,64.9,4372,64.2,35.4
onion,530,Madhya Pradesh,1,24.6,139,24.5,24.4,5802,24.2,14.8
onion,530,Madhya Pradesh,4,29.2,136,30.7,35.0,5565,34.8,21.3
onion,530,Madhya Pradesh,13,41.5,127,44.3,51.5,4974,51.0,29.8
onion,530,Madhya Pradesh,26,54.6,114,57.6,64.9,4372,64.2,35.4
onion,550,Maharashtra,1,21.5,242,21.1,19.7,16426,19.6,14.8
onion,550,Maharashtra,4,31.0,239,30.7,29.0,16144,29.0,21.3
onion,550,Maharashtra,13,41.7,230,41.3,39.8,15380,39.7,29.8
onion,550,Maharashtra,26,48.1,217,47.8,46.5,14466,46.5,35.4
onion,551,Maharashtra,1,21.5,242,21.2,19.7,16426,19.6,14.8
onion,551,Maharashtra,4,30.9,239,30.5,29.0,16144,29.0,21.3
onion,551,Maharashtra,13,41.4,230,41.1,39.8,15380,39.7,29.8
onion,551,Maharashtra,26,47.4,217,47.2,46.5,14466,46.5,35.4
onion,553,Maharashtra,1,19.9,242,19.9,19.7,16426,19.6,14.8
onion,553,Maharashtra,4,27.7,239,27.9,29.0,16144,29.0,21.3
onion,553,Maharashtra,13,35.6,230,36.4,39.8,15380,39.7,29.8
onion,553,Maharashtra,26,40.8,217,41.9,46.5,14466,46.5,35.4
onion,554,Maharashtra,1,17.8,242,18.1,19.7,16426,19.6,14.8
onion,554,Maharashtra,4,26.3,239,26.8,29.0,16144,29.0,21.3
onion,554,Maharashtra,13,37.2,230,37.7,39.8,15380,39.7,29.8
onion,554,Maharashtra,26,43.5,217,44.1,46.5,14466,46.5,35.4
onion,555,Maharashtra,1,19.9,151,19.8,19.7,16426,19.6,14.8
onion,555,Maharashtra,4,33.1,138,32.0,29.0,16144,29.0,21.3
onion,555,Maharashtra,13,35.5,116,36.8,39.8,15380,39.7,29.8
onion,555,Maharashtra,26,44.9,117,45.4,46.5,14466,46.5,35.4
onion,557,Maharashtra,1,22.9,242,22.3,19.7,16426,19.6,14.8
onion,557,Maharashtra,4,37.2,239,35.7,29.0,16144,29.0,21.3
onion,557,Maharashtra,13,49.6,230,47.8,39.8,15380,39.7,29.8
onion,557,Maharashtra,26,58.9,217,56.5,46.5,14466,46.5,35.4
onion,574,Maharashtra,1,24.3,242,23.5,19.7,16426,19.6,14.8
onion,574,Maharashtra,4,37.4,239,35.9,29.0,16144,29.0,21.3
onion,574,Maharashtra,13,48.0,230,46.5,39.8,15380,39.7,29.8
onion,574,Maharashtra,26,56.8,217,54.8,46.5,14466,46.5,35.4
onion,594,Odisha,1,15.0,242,14.8,14.0,5267,14.0,14.8
onion,594,Odisha,4,20.3,239,20.2,19.7,5149,19.7,21.3
onion,594,Odisha,13,29.4,230,29.3,28.5,4861,28.6,29.8
onion,594,Odisha,26,34.9,217,34.7,33.5,4535,33.6,35.4
onion,595,Odisha,1,15.8,174,15.4,14.0,5267,14.0,14.8
onion,595,Odisha,4,21.0,168,20.7,19.7,5149,19.7,21.3
onion,595,Odisha,13,24.6,150,25.6,28.5,4861,28.6,29.8
onion,595,Odisha,26,26.3,124,28.5,33.5,4535,33.6,35.4
onion,598,Punjab,1,24.7,75,20.9,15.4,4832,15.3,14.8
onion,598,Punjab,4,38.1,72,31.6,22.6,4631,22.6,21.3
onion,598,Punjab,13,50.2,63,40.1,27.7,4076,27.8,29.8
onion,598,Punjab,26,63.9,50,48.2,33.0,3323,33.1,35.4
onion,599,Punjab,1,12.2,75,13.5,15.4,4832,15.3,14.8
onion,599,Punjab,4,22.3,69,22.5,22.6,4631,22.6,21.3
onion,599,Punjab,13,27.4,65,27.6,27.7,4076,27.8,29.8
onion,599,Punjab,26,38.6,52,35.9,33.0,3323,33.1,35.4
onion,600,Punjab,1,14.7,85,14.9,15.4,4832,15.3,14.8
onion,600,Punjab,4,21.3,82,21.8,22.6,4631,22.6,21.3
onion,600,Punjab,13,22.7,73,24.8,27.7,4076,27.8,29.8
onion,600,Punjab,26,36.6,60,35.0,33.0,3323,33.1,35.4
onion,603,Punjab,1,15.0,85,15.1,15.4,4832,15.3,14.8
onion,603,Punjab,4,22.5,82,22.6,22.6,4631,22.6,21.3
onion,603,Punjab,13,24.6,73,25.9,27.7,4076,27.8,29.8
onion,603,Punjab,26,23.1,60,27.7,33.0,3323,33.1,35.4
onion,605,Punjab,1,15.9,85,15.7,15.4,4832,15.3,14.8
onion,605,Punjab,4,26.2,82,24.8,22.6,4631,22.6,21.3
onion,605,Punjab,13,28.0,73,27.9,27.7,4076,27.8,29.8
onion,605,Punjab,26,32.9,60,33.0,33.0,3323,33.1,35.4
onion,611,Punjab,1,13.7,84,14.4,15.4,4832,15.3,14.8
onion,611,Punjab,4,20.5,81,21.3,22.6,4631,22.6,21.3
onion,611,Punjab,13,24.7,72,26.0,27.7,4076,27.8,29.8
onion,611,Punjab,26,31.7,59,32.3,33.0,3323,33.1,35.4
onion,612,Punjab,1,22.1,10,16.4,15.4,4832,15.3,14.8
onion,612,Punjab,4,37.7,7,24.4,22.6,4631,22.6,21.3
onion,614,Punjab,1,14.9,85,15.0,15.4,4832,15.3,14.8
onion,614,Punjab,4,23.0,82,22.9,22.6,4631,22.6,21.3
onion,614,Punjab,13,26.9,73,27.3,27.7,4076,27.8,29.8
onion,614,Punjab,26,38.3,60,35.9,33.0,3323,33.1,35.4
onion,615,Punjab,1,13.9,85,14.4,15.4,4832,15.3,14.8
onion,615,Punjab,4,22.2,82,22.3,22.6,4631,22.6,21.3
onion,615,Punjab,13,24.2,73,25.7,27.7,4076,27.8,29.8
onion,615,Punjab,26,30.2,60,31.5,33.0,3323,33.1,35.4
onion,617,Punjab,1,17.6,84,16.7,15.4,4832,15.3,14.8
onion,617,Punjab,4,25.4,81,24.3,22.6,4631,22.6,21.3
onion,617,Punjab,13,26.5,72,27.1,27.7,4076,27.8,29.8
onion,617,Punjab,26,33.2,59,33.1,33.0,3323,33.1,35.4
onion,619,Punjab,1,13.0,85,13.9,15.4,4832,15.3,14.8
onion,619,Punjab,4,21.5,82,21.9,22.6,4631,22.6,21.3
onion,619,Punjab,13,25.9,73,26.7,27.7,4076,27.8,29.8
onion,619,Punjab,26,24.5,60,28.5,33.0,3323,33.1,35.4
onion,621,Punjab,1,15.3,85,15.3,15.4,4832,15.3,14.8
onion,621,Punjab,4,22.6,82,22.6,22.6,4631,22.6,21.3
onion,621,Punjab,13,24.7,73,26.0,27.7,4076,27.8,29.8
onion,621,Punjab,26,29.5,60,31.2,33.0,3323,33.1,35.4
onion,627,Rajasthan,1,14.7,85,15.0,15.4,2207,15.4,14.8
onion,627,Rajasthan,4,27.0,82,26.1,24.8,2111,24.7,21.3
onion,627,Rajasthan,13,68.1,73,64.2,60.1,1836,58.6,29.8
onion,627,Rajasthan,26,100.2,60,93.3,88.7,1472,85.3,35.4
onion,630,Rajasthan,1,11.0,76,12.8,15.4,2207,15.4,14.8
onion,630,Rajasthan,4,17.8,73,20.6,24.8,2111,24.7,21.3
onion,630,Rajasthan,13,41.2,64,49.0,60.1,1836,58.6,29.8
onion,630,Rajasthan,26,71.5,51,78.5,88.7,1472,85.3,35.4
onion,636,Rajasthan,1,17.5,40,16.3,15.4,2207,15.4,14.8
onion,636,Rajasthan,4,24.0,37,24.4,24.8,2111,24.7,21.3
onion,636,Rajasthan,13,58.8,28,58.7,60.1,1836,58.6,29.8
onion,636,Rajasthan,26,49.6,15,77.3,88.7,1472,85.3,35.4
onion,638,Rajasthan,1,19.4,85,17.9,15.4,2207,15.4,14.8
onion,638,Rajasthan,4,29.1,82,27.4,24.8,2111,24.7,21.3
onion,638,Rajasthan,13,91.7,73,77.9,60.1,1836,58.6,29.8
onion,638,Rajasthan,26,145.5,60,117.6,88.7,1472,85.3,35.4
onion,647,Uttar Pradesh,1,11.6,85,12.6,14.3,9936,14.3,14.8
onion,647,Uttar Pradesh,4,18.8,82,19.5,20.6,9444,20.6,21.3
onion,647,Uttar Pradesh,13,26.0,73,27.6,30.0,8089,30.0,29.8
