state,state_code,district_raw,district_norm,date,trigger1,fetch_status
Maharashtra,C91S20,RATNAGIRI,RATNAGIRI,2022-06-16,No,ok
Maharashtra,C91S20,SANGLI,SANGLI,2022-06-16,No,ok
Maharashtra,C91S20,SATARA,SATARA,2022-06-16,No,ok
Maharashtra,C91S20,SINDHUDURG,SINDHUDURG,2022-06-16,No,ok
Maharashtra,C91S20,SOLAPUR,SOLAPUR,2022-06-16,No,ok
Maharashtra,C91S20,MUMBAI SUBURBAN,MUMBAI SUBURBAN,2022-06-16,Yes,ok
Maharashtra,C91S20,THANE,THANE,2022-06-16,Yes,ok
Maharashtra,C91S20,DHARASHIV,DHARASHIV,2022-06-16,No,ok
Maharashtra,C91S20,WASHIM,WASHIM,2022-06-16,No,ok
Maharashtra,C91S20,WARDHA,WARDHA,2022-06-16,Yes,ok
Maharashtra,C91S20,YAVATMAL,YAVATMAL,2022-06-16,No,ok
Maharashtra,C91S20,AKOLA,AKOLA,2022-06-16,No,ok
Maharashtra,C91S20,AMRAVATI,AMRAVATI,2022-06-16,Yes,ok
Maharashtra,C91S20,BULDHANA,BULDHANA,2022-06-16,No,ok
Maharashtra,C91S20,PARBHANI,PARBHANI,2022-06-16,No,ok
Maharashtra,C91S20,JALNA,JALNA,2022-06-16,No,ok
Maharashtra,C91S20,CHHATRAPATI SAMBHAJINAGAR,CHHATRAPATI SAMBHAJINAGAR,2022-06-16,No,ok
Maharashtra,C91S20,AHMEDNAGAR,AHMEDNAGAR,2022-07-01,No,ok
Maharashtra,C91S20,BEED,BEED,2022-07-01,No,ok
Maharashtra,C91S20,BHANDARA,BHANDARA,2022-07-01,No,ok
Maharashtra,C91S20,CHANDRAPUR,CHANDRAPUR,2022-07-01,No,ok
Maharashtra,C91S20,DHULE,DHULE,2022-07-01,No,ok
Maharashtra,C91S20,GADCHIROLI,GADCHIROLI,2022-07-01,No,ok
Maharashtra,C91S20,GONDIA,GONDIA,2022-07-01,No,ok
Maharashtra,C91S20,HINGOLI,HINGOLI,2022-07-01,Yes,ok
Maharashtra,C91S20,JALGAON,JALGAON,2022-07-01,No,ok
Maharashtra,C91S20,KOLHAPUR,KOLHAPUR,2022-07-01,No,ok
Maharashtra,C91S20,LATUR,LATUR,2022-07-01,No,ok
Maharashtra,C91S20,MUMBAI,MUMBAI,2022-07-01,No,ok
Maharashtra,C91S20,NAGPUR,NAGPUR,2022-07-01,No,ok
Maharashtra,C91S20,NANDED,NANDED,2022-07-01,No,ok
Maharashtra,C91S20,NASHIK,NASHIK,2022-07-01,No,ok
Maharashtra,C91S20,NANDURBAR,NANDURBAR,2022-07-01,No,ok
Maharashtra,C91S20,PALGHAR,PALGHAR,2022-07-01,No,ok
Maharashtra,C91S20,PUNE,PUNE,2022-07-01,No,ok
Maharashtra,C91S20,RAIGARH,RAIGARH,2022-07-01,Yes,ok
Maharashtra,C91S20,RATNAGIRI,RATNAGIRI,2022-07-01,No,ok
Maharashtra,C91S20,SANGLI,SANGLI,2022-07-01,No,ok
Maharashtra,C91S20,SATARA,SATARA,2022-07-01,No,ok
Maharashtra,C91S20,SINDHUDURG,SINDHUDURG,2022-07-01,No,ok
Maharashtra,C91S20,SOLAPUR,SOLAPUR,2022-07-01,No,ok
Maharashtra,C91S20,MUMBAI SUBURBAN,MUMBAI SUBURBAN,2022-07-01,No,ok
Maharashtra,C91S20,THANE,THANE,2022-07-01,No,ok
Maharashtra,C91S20,DHARASHIV,DHARASHIV,2022-07-01,No,ok
Maharashtra,C91S20,WASHIM,WASHIM,2022-07-01,No,ok
Maharashtra,C91S20,WARDHA,WARDHA,2022-07-01,No,ok
Maharashtra,C91S20,YAVATMAL,YAVATMAL,2022-07-01,No,ok
Maharashtra,C91S20,AKOLA,AKOLA,2022-07-01,No,ok
Maharashtra,C91S20,AMRAVATI,AMRAVATI,2022-07-01,No,ok
Maharashtra,C91S20,BULDHANA,BULDHANA,2022-07-01,No,ok
Maharashtra,C91S20,PARBHANI,PARBHANI,2022-07-01,No,ok
Maharashtra,C91S20,JALNA,JALNA,2022-07-01,No,ok
Maharashtra,C91S20,CHHATRAPATI SAMBHAJINAGAR,CHHATRAPATI SAMBHAJINAGAR,2022-07-01,No,ok
Maharashtra,C91S20,AHMEDNAGAR,AHMEDNAGAR,2022-07-16,No,ok
Maharashtra,C91S20,BEED,BEED,2022-07-16,No,ok
Maharashtra,C91S20,BHANDARA,BHANDARA,2022-07-16,No,ok
Maharashtra,C91S20,CHANDRAPUR,CHANDRAPUR,2022-07-16,No,ok
Maharashtra,C91S20,DHULE,DHULE,2022-07-16,No,ok
Maharashtra,C91S20,GADCHIROLI,GADCHIROLI,2022-07-16,No,ok
Maharashtra,C91S20,GONDIA,GONDIA,2022-07-16,No,ok
Maharashtra,C91S20,HINGOLI,HINGOLI,2022-07-16,Yes,ok
Maharashtra,C91S20,JALGAON,JALGAON,2022-07-16,No,ok
Maharashtra,C91S20,KOLHAPUR,KOLHAPUR,2022-07-16,No,ok
Maharashtra,C91S20,LATUR,LATUR,2022-07-16,No,ok
Maharashtra,C91S20,MUMBAI,MUMBAI,2022-07-16,No,ok
Maharashtra,C91S20,NAGPUR,NAGPUR,2022-07-16,No,ok
Maharashtra,C91S20,NANDED,NANDED,2022-07-16,No,ok
Maharashtra,C91S20,NASHIK,NASHIK,2022-07-16,No,ok
Maharashtra,C91S20,NANDURBAR,NANDURBAR,2022-07-16,No,ok
Maharashtra,C91S20,PALGHAR,PALGHAR,2022-07-16,No,ok
Maharashtra,C91S20,PUNE,PUNE,2022-07-16,No,ok
Maharashtra,C91S20,RAIGARH,RAIGARH,2022-07-16,Yes,ok
Maharashtra,C91S20,RATNAGIRI,RATNAGIRI,2022-07-16,No,ok
Maharashtra,C91S20,SANGLI,SANGLI,2022-07-16,No,ok
Maharashtra,C91S20,SATARA,SATARA,2022-07-16,No,ok
Maharashtra,C91S20,SINDHUDURG,SINDHUDURG,2022-07-16,No,ok
Maharashtra,C91S20,SOLAPUR,SOLAPUR,2022-07-16,No,ok
Maharashtra,C91S20,MUMBAI SUBURBAN,MUMBAI SUBURBAN,2022-07-16,No,ok
Maharashtra,C91S20,THANE,THANE,2022-07-16,No,ok
Maharashtra,C91S20,DHARASHIV,DHARASHIV,2022-07-16,No,ok
Maharashtra,C91S20,WASHIM,WASHIM,2022-07-16,No,ok
Maharashtra,C91S20,WARDHA,WARDHA,2022-07-16,No,ok
Maharashtra,C91S20,YAVATMAL,YAVATMAL,2022-07-16,No,ok
Maharashtra,C91S20,AKOLA,AKOLA,2022-07-16,No,ok
Maharashtra,C91S20,AMRAVATI,AMRAVATI,2022-07-16,No,ok
Maharashtra,C91S20,BULDHANA,BULDHANA,2022-07-16,No,ok
Maharashtra,C91S20,PARBHANI,PARBHANI,2022-07-16,No,ok
Maharashtra,C91S20,JALNA,JALNA,2022-07-16,No,ok
Maharashtra,C91S20,CHHATRAPATI SAMBHAJINAGAR,CHHATRAPATI SAMBHAJINAGAR,2022-07-16,No,ok
Maharashtra,C91S20,AHMEDNAGAR,AHMEDNAGAR,2022-08-01,No,ok
Maharashtra,C91S20,BEED,BEED,2022-08-01,No,ok
Maharashtra,C91S20,BHANDARA,BHANDARA,2022-08-01,No,ok
Maharashtra,C91S20,CHANDRAPUR,CHANDRAPUR,2022-08-01,No,ok
Maharashtra,C91S20,DHULE,DHULE,2022-08-01,No,ok
Maharashtra,C91S20,GADCHIROLI,GADCHIROLI,2022-08-01,No,ok
Maharashtra,C91S20,GONDIA,GONDIA,2022-08-01,No,ok
Maharashtra,C91S20,HINGOLI,HINGOLI,2022-08-01,Yes,ok
Maharashtra,C91S20,JALGAON,JALGAON,2022-08-01,No,ok
Maharashtra,C91S20,KOLHAPUR,KOLHAPUR,2022-08-01,No,ok
Maharashtra,C91S20,LATUR,LATUR,2022-08-01,No,ok
Maharashtra,C91S20,MUMBAI,MUMBAI,2022-08-01,No,ok
Maharashtra,C91S20,NAGPUR,NAGPUR,2022-08-01,No,ok
Maharashtra,C91S20,NANDED,NANDED,2022-08-01,No,ok
Maharashtra,C91S20,NASHIK,NASHIK,2022-08-01,No,ok
Maharashtra,C91S20,NANDURBAR,NANDURBAR,2022-08-01,No,ok
Maharashtra,C91S20,PALGHAR,PALGHAR,2022-08-01,No,ok
Maharashtra,C91S20,PUNE,PUNE,2022-08-01,No,ok
Maharashtra,C91S20,RAIGARH,RAIGARH,2022-08-01,Yes,ok
Maharashtra,C91S20,RATNAGIRI,RATNAGIRI,2022-08-01,No,ok
Maharashtra,C91S20,SANGLI,SANGLI,2022-08-01,No,ok
Maharashtra,C91S20,SATARA,SATARA,2022-08-01,No,ok
Maharashtra,C91S20,SINDHUDURG,SINDHUDURG,2022-08-01,No,ok
Maharashtra,C91S20,SOLAPUR,SOLAPUR,2022-08-01,No,ok
Maharashtra,C91S20,MUMBAI SUBURBAN,MUMBAI SUBURBAN,2022-08-01,No,ok
Maharashtra,C91S20,THANE,THANE,2022-08-01,No,ok
Maharashtra,C91S20,DHARASHIV,DHARASHIV,2022-08-01,No,ok
Maharashtra,C91S20,WASHIM,WASHIM,2022-08-01,No,ok
Maharashtra,C91S20,WARDHA,WARDHA,2022-08-01,No,ok
Maharashtra,C91S20,YAVATMAL,YAVATMAL,2022-08-01,No,ok
Maharashtra,C91S20,AKOLA,AKOLA,2022-08-01,No,ok
Maharashtra,C91S20,AMRAVATI,AMRAVATI,2022-08-01,No,ok
Maharashtra,C91S20,BULDHANA,BULDHANA,2022-08-01,No,ok
Maharashtra,C91S20,PARBHANI,PARBHANI,2022-08-01,No,ok
Maharashtra,C91S20,JALNA,JALNA,2022-08-01,No,ok
Maharashtra,C91S20,CHHATRAPATI SAMBHAJINAGAR,CHHATRAPATI SAMBHAJINAGAR,2022-08-01,No,ok
Maharashtra,C91S20,AHMEDNAGAR,AHMEDNAGAR,2022-08-16,No,ok
Maharashtra,C91S20,BEED,BEED,2022-08-16,No,ok
Maharashtra,C91S20,BHANDARA,BHANDARA,2022-08-16,No,ok
Maharashtra,C91S20,CHANDRAPUR,CHANDRAPUR,2022-08-16,No,ok
Maharashtra,C91S20,DHULE,DHULE,2022-08-16,No,ok
Maharashtra,C91S20,GADCHIROLI,GADCHIROLI,2022-08-16,No,ok
Maharashtra,C91S20,GONDIA,GONDIA,2022-08-16,No,ok
Maharashtra,C91S20,HINGOLI,HINGOLI,2022-08-16,Yes,ok
Maharashtra,C91S20,JALGAON,JALGAON,2022-08-16,No,ok
Maharashtra,C91S20,KOLHAPUR,KOLHAPUR,2022-08-16,Yes,ok
Maharashtra,C91S20,LATUR,LATUR,2022-08-16,No,ok
Maharashtra,C91S20,MUMBAI,MUMBAI,2022-08-16,No,ok
Maharashtra,C91S20,NAGPUR,NAGPUR,2022-08-16,No,ok
Maharashtra,C91S20,NANDED,NANDED,2022-08-16,No,ok
Maharashtra,C91S20,NASHIK,NASHIK,2022-08-16,No,ok
Maharashtra,C91S20,NANDURBAR,NANDURBAR,2022-08-16,No,ok
Maharashtra,C91S20,PALGHAR,PALGHAR,2022-08-16,No,ok
Maharashtra,C91S20,PUNE,PUNE,2022-08-16,No,ok
Maharashtra,C91S20,RAIGARH,RAIGARH,2022-08-16,Yes,ok
Maharashtra,C91S20,RATNAGIRI,RATNAGIRI,2022-08-16,Yes,ok
Maharashtra,C91S20,SANGLI,SANGLI,2022-08-16,No,ok
Maharashtra,C91S20,SATARA,SATARA,2022-08-16,No,ok
Maharashtra,C91S20,SINDHUDURG,SINDHUDURG,2022-08-16,Yes,ok
Maharashtra,C91S20,SOLAPUR,SOLAPUR,2022-08-16,No,ok
Maharashtra,C91S20,MUMBAI SUBURBAN,MUMBAI SUBURBAN,2022-08-16,No,ok
Maharashtra,C91S20,THANE,THANE,2022-08-16,No,ok
Maharashtra,C91S20,DHARASHIV,DHARASHIV,2022-08-16,No,ok
Maharashtra,C91S20,WASHIM,WASHIM,2022-08-16,No,ok
Maharashtra,C91S20,WARDHA,WARDHA,2022-08-16,No,ok
Maharashtra,C91S20,YAVATMAL,YAVATMAL,2022-08-16,No,ok
Maharashtra,C91S20,AKOLA,AKOLA,2022-08-16,No,ok
Maharashtra,C91S20,AMRAVATI,AMRAVATI,2022-08-16,No,ok
Maharashtra,C91S20,BULDHANA,BULDHANA,2022-08-16,No,ok
Maharashtra,C91S20,PARBHANI,PARBHANI,2022-08-16,No,ok
Maharashtra,C91S20,JALNA,JALNA,2022-08-16,No,ok
Maharashtra,C91S20,CHHATRAPATI SAMBHAJINAGAR,CHHATRAPATI SAMBHAJINAGAR,2022-08-16,No,ok
Maharashtra,C91S20,AHMEDNAGAR,AHMEDNAGAR,2022-09-01,No,ok
Maharashtra,C91S20,BEED,BEED,2022-09-01,Yes,ok
Maharashtra,C91S20,BHANDARA,BHANDARA,2022-09-01,No,ok
Maharashtra,C91S20,CHANDRAPUR,CHANDRAPUR,2022-09-01,Yes,ok
Maharashtra,C91S20,DHULE,DHULE,2022-09-01,No,ok
Maharashtra,C91S20,GADCHIROLI,GADCHIROLI,2022-09-01,No,ok
Maharashtra,C91S20,GONDIA,GONDIA,2022-09-01,No,ok
Maharashtra,C91S20,HINGOLI,HINGOLI,2022-09-01,Yes,ok
Maharashtra,C91S20,JALGAON,JALGAON,2022-09-01,Yes,ok
Maharashtra,C91S20,KOLHAPUR,KOLHAPUR,2022-09-01,Yes,ok
Maharashtra,C91S20,LATUR,LATUR,2022-09-01,Yes,ok
Maharashtra,C91S20,MUMBAI,MUMBAI,2022-09-01,No,ok
Maharashtra,C91S20,NAGPUR,NAGPUR,2022-09-01,Yes,ok
Maharashtra,C91S20,NANDED,NANDED,2022-09-01,Yes,ok
Maharashtra,C91S20,NASHIK,NASHIK,2022-09-01,No,ok
Maharashtra,C91S20,NANDURBAR,NANDURBAR,2022-09-01,No,ok
Maharashtra,C91S20,PALGHAR,PALGHAR,2022-09-01,No,ok
Maharashtra,C91S20,PUNE,PUNE,2022-09-01,No,ok
Maharashtra,C91S20,RAIGARH,RAIGARH,2022-09-01,Yes,ok
Maharashtra,C91S20,RATNAGIRI,RATNAGIRI,2022-09-01,Yes,ok
Maharashtra,C91S20,SANGLI,SANGLI,2022-09-01,No,ok
Maharashtra,C91S20,SATARA,SATARA,2022-09-01,No,ok
Maharashtra,C91S20,SINDHUDURG,SINDHUDURG,2022-09-01,Yes,ok
Maharashtra,C91S20,SOLAPUR,SOLAPUR,2022-09-01,Yes,ok
Maharashtra,C91S20,MUMBAI SUBURBAN,MUMBAI SUBURBAN,2022-09-01,No,ok
Maharashtra,C91S20,THANE,THANE,2022-09-01,No,ok
Maharashtra,C91S20,DHARASHIV,DHARASHIV,2022-09-01,Yes,ok
Maharashtra,C91S20,WASHIM,WASHIM,2022-09-01,Yes,ok
Maharashtra,C91S20,WARDHA,WARDHA,2022-09-01,Yes,ok
Maharashtra,C91S20,YAVATMAL,YAVATMAL,2022-09-01,Yes,ok
Maharashtra,C91S20,AKOLA,AKOLA,2022-09-01,Yes,ok
Maharashtra,C91S20,AMRAVATI,AMRAVATI,2022-09-01,Yes,ok
Maharashtra,C91S20,BULDHANA,BULDHANA,2022-09-01,Yes,ok
Maharashtra,C91S20,PARBHANI,PARBHANI,2022-09-01,Yes,ok
Maharashtra,C91S20,JALNA,JALNA,2022-09-01,Yes,ok
Maharashtra,C91S20,CHHATRAPATI SAMBHAJINAGAR,CHHATRAPATI SAMBHAJINAGAR,2022-09-01,Yes,ok
Maharashtra,C91S20,AHMEDNAGAR,AHMEDNAGAR,2022-09-16,No,ok
Maharashtra,C91S20,BEED,BEED,2022-09-16,Yes,ok
Maharashtra,C91S20,BHANDARA,BHANDARA,2022-09-16,No,ok
Maharashtra,C91S20,CHANDRAPUR,CHANDRAPUR,2022-09-16,Yes,ok
Maharashtra,C91S20,DHULE,DHULE,2022-09-16,No,ok
Maharashtra,C91S20,GADCHIROLI,GADCHIROLI,2022-09-16,No,ok
Maharashtra,C91S20,GONDIA,GONDIA,2022-09-16,No,ok
Maharashtra,C91S20,HINGOLI,HINGOLI,2022-09-16,Yes,ok
Maharashtra,C91S20,JALGAON,JALGAON,2022-09-16,Yes,ok
Maharashtra,C91S20,KOLHAPUR,KOLHAPUR,2022-09-16,Yes,ok
Maharashtra,C91S20,LATUR,LATUR,2022-09-16,Yes,ok
Maharashtra,C91S20,MUMBAI,MUMBAI,2022-09-16,Yes,ok
Maharashtra,C91S20,NAGPUR,NAGPUR,2022-09-16,Yes,ok
Maharashtra,C91S20,NANDED,NANDED,2022-09-16,Yes,ok
Maharashtra,C91S20,NASHIK,NASHIK,2022-09-16,No,ok
Maharashtra,C91S20,NANDURBAR,NANDURBAR,2022-09-16,No,ok
Maharashtra,C91S20,PALGHAR,PALGHAR,2022-09-16,No,ok
Maharashtra,C91S20,PUNE,PUNE,2022-09-16,No,ok
Maharashtra,C91S20,RAIGARH,RAIGARH,2022-09-16,Yes,ok
Maharashtra,C91S20,RATNAGIRI,RATNAGIRI,2022-09-16,Yes,ok
Maharashtra,C91S20,SANGLI,SANGLI,2022-09-16,No,ok
Maharashtra,C91S20,SATARA,SATARA,2022-09-16,No,ok
Maharashtra,C91S20,SINDHUDURG,SINDHUDURG,2022-09-16,Yes,ok
Maharashtra,C91S20,SOLAPUR,SOLAPUR,2022-09-16,Yes,ok
Maharashtra,C91S20,MUMBAI SUBURBAN,MUMBAI SUBURBAN,2022-09-16,Yes,ok
Maharashtra,C91S20,THANE,THANE,2022-09-16,No,ok
Maharashtra,C91S20,DHARASHIV,DHARASHIV,2022-09-16,Yes,ok
Maharashtra,C91S20,WASHIM,WASHIM,2022-09-16,Yes,ok
Maharashtra,C91S20,WARDHA,WARDHA,2022-09-16,Yes,ok
Maharashtra,C91S20,YAVATMAL,YAVATMAL,2022-09-16,Yes,ok
Maharashtra,C91S20,AKOLA,AKOLA,2022-09-16,Yes,ok
Maharashtra,C91S20,AMRAVATI,AMRAVATI,2022-09-16,Yes,ok
Maharashtra,C91S20,BULDHANA,BULDHANA,2022-09-16,Yes,ok
Maharashtra,C91S20,PARBHANI,PARBHANI,2022-09-16,Yes,ok
Maharashtra,C91S20,JALNA,JALNA,2022-09-16,Yes,ok
Maharashtra,C91S20,CHHATRAPATI SAMBHAJINAGAR,CHHATRAPATI SAMBHAJINAGAR,2022-09-16,Yes,ok
Maharashtra,C91S20,AHMEDNAGAR,AHMEDNAGAR,2022-10-01,No,ok
Maharashtra,C91S20,BEED,BEED,2022-10-01,Yes,ok
Maharashtra,C91S20,BHANDARA,BHANDARA,2022-10-01,No,ok
Maharashtra,C91S20,CHANDRAPUR,CHANDRAPUR,2022-10-01,Yes,ok
Maharashtra,C91S20,DHULE,DHULE,2022-10-01,No,ok
Maharashtra,C91S20,GADCHIROLI,GADCHIROLI,2022-10-01,No,ok
Maharashtra,C91S20,GONDIA,GONDIA,2022-10-01,No,ok
Maharashtra,C91S20,HINGOLI,HINGOLI,2022-10-01,Yes,ok
Maharashtra,C91S20,JALGAON,JALGAON,2022-10-01,Yes,ok
Maharashtra,C91S20,KOLHAPUR,KOLHAPUR,2022-10-01,Yes,ok
Maharashtra,C91S20,LATUR,LATUR,2022-10-01,Yes,ok
Maharashtra,C91S20,MUMBAI,MUMBAI,2022-10-01,Yes,ok
Maharashtra,C91S20,NAGPUR,NAGPUR,2022-10-01,Yes,ok
Maharashtra,C91S20,NANDED,NANDED,2022-10-01,Yes,ok
Maharashtra,C91S20,NASHIK,NASHIK,2022-10-01,No,ok
Maharashtra,C91S20,NANDURBAR,NANDURBAR,2022-10-01,No,ok
Maharashtra,C91S20,PALGHAR,PALGHAR,2022-10-01,No,ok
Maharashtra,C91S20,PUNE,PUNE,2022-10-01,No,ok
Maharashtra,C91S20,RAIGARH,RAIGARH,2022-10-01,Yes,ok
Maharashtra,C91S20,RATNAGIRI,RATNAGIRI,2022-10-01,Yes,ok
Maharashtra,C91S20,SANGLI,SANGLI,2022-10-01,Yes,ok
Maharashtra,C91S20,SATARA,SATARA,2022-10-01,No,ok
Maharashtra,C91S20,SINDHUDURG,SINDHUDURG,2022-10-01,Yes,ok
Maharashtra,C91S20,SOLAPUR,SOLAPUR,2022-10-01,Yes,ok
Maharashtra,C91S20,MUMBAI SUBURBAN,MUMBAI SUBURBAN,2022-10-01,Yes,ok
Maharashtra,C91S20,THANE,THANE,2022-10-01,No,ok
Maharashtra,C91S20,DHARASHIV,DHARASHIV,2022-10-01,Yes,ok
Maharashtra,C91S20,WASHIM,WASHIM,2022-10-01,Yes,ok
Maharashtra,C91S20,WARDHA,WARDHA,2022-10-01,Yes,ok
Maharashtra,C91S20,YAVATMAL,YAVATMAL,2022-10-01,Yes,ok
Maharashtra,C91S20,AKOLA,AKOLA,2022-10-01,Yes,ok
Maharashtra,C91S20,AMRAVATI,AMRAVATI,2022-10-01,Yes,ok
Maharashtra,C91S20,BULDHANA,BULDHANA,2022-10-01,Yes,ok
Maharashtra,C91S20,PARBHANI,PARBHANI,2022-10-01,Yes,ok
Maharashtra,C91S20,JALNA,JALNA,2022-10-01,Yes,ok
Maharashtra,C91S20,CHHATRAPATI SAMBHAJINAGAR,CHHATRAPATI SAMBHAJINAGAR,2022-10-01,Yes,ok
Maharashtra,C91S20,AHMEDNAGAR,AHMEDNAGAR,2022-10-16,No,ok
Maharashtra,C91S20,BEED,BEED,2022-10-16,Yes,ok
Maharashtra,C91S20,BHANDARA,BHANDARA,2022-10-16,No,ok
Maharashtra,C91S20,CHANDRAPUR,CHANDRAPUR,2022-10-16,Yes,ok
Maharashtra,C91S20,DHULE,DHULE,2022-10-16,Yes,ok
Maharashtra,C91S20,GADCHIROLI,GADCHIROLI,2022-10-16,No,ok
Maharashtra,C91S20,GONDIA,GONDIA,2022-10-16,No,ok
Maharashtra,C91S20,HINGOLI,HINGOLI,2022-10-16,Yes,ok
Maharashtra,C91S20,JALGAON,JALGAON,2022-10-16,Yes,ok
Maharashtra,C91S20,KOLHAPUR,KOLHAPUR,2022-10-16,Yes,ok
Maharashtra,C91S20,LATUR,LATUR,2022-10-16,Yes,ok
Maharashtra,C91S20,MUMBAI,MUMBAI,2022-10-16,Yes,ok
Maharashtra,C91S20,NAGPUR,NAGPUR,2022-10-16,Yes,ok
Maharashtra,C91S20,NANDED,NANDED,2022-10-16,Yes,ok
Maharashtra,C91S20,NASHIK,NASHIK,2022-10-16,No,ok
Maharashtra,C91S20,NANDURBAR,NANDURBAR,2022-10-16,Yes,ok
Maharashtra,C91S20,PALGHAR,PALGHAR,2022-10-16,No,ok
Maharashtra,C91S20,PUNE,PUNE,2022-10-16,No,ok
Maharashtra,C91S20,RAIGARH,RAIGARH,2022-10-16,Yes,ok
Maharashtra,C91S20,RATNAGIRI,RATNAGIRI,2022-10-16,Yes,ok
Maharashtra,C91S20,SANGLI,SANGLI,2022-10-16,Yes,ok
Maharashtra,C91S20,SATARA,SATARA,2022-10-16,No,ok
Maharashtra,C91S20,SINDHUDURG,SINDHUDURG,2022-10-16,Yes,ok
Maharashtra,C91S20,SOLAPUR,SOLAPUR,2022-10-16,Yes,ok
Maharashtra,C91S20,MUMBAI SUBURBAN,MUMBAI SUBURBAN,2022-10-16,Yes,ok
Maharashtra,C91S20,THANE,THANE,2022-10-16,No,ok
Maharashtra,C91S20,DHARASHIV,DHARASHIV,2022-10-16,Yes,ok
Maharashtra,C91S20,WASHIM,WASHIM,2022-10-16,Yes,ok
Maharashtra,C91S20,WARDHA,WARDHA,2022-10-16,Yes,ok
Maharashtra,C91S20,YAVATMAL,YAVATMAL,2022-10-16,Yes,ok
Maharashtra,C91S20,AKOLA,AKOLA,2022-10-16,Yes,ok
Maharashtra,C91S20,AMRAVATI,AMRAVATI,2022-10-16,Yes,ok
Maharashtra,C91S20,BULDHANA,BULDHANA,2022-10-16,Yes,ok
Maharashtra,C91S20,PARBHANI,PARBHANI,2022-10-16,Yes,ok
Maharashtra,C91S20,JALNA,JALNA,2022-10-16,Yes,ok
Maharashtra,C91S20,CHHATRAPATI SAMBHAJINAGAR,CHHATRAPATI SAMBHAJINAGAR,2022-10-16,Yes,ok
Maharashtra,C91S20,AHMEDNAGAR,AHMEDNAGAR,2023-06-16,Yes,ok
Maharashtra,C91S20,BEED,BEED,2023-06-16,Yes,ok
Maharashtra,C91S20,BHANDARA,BHANDARA,2023-06-16,Yes,ok
Maharashtra,C91S20,CHANDRAPUR,CHANDRAPUR,2023-06-16,Yes,ok
Maharashtra,C91S20,DHULE,DHULE,2023-06-16,Yes,ok
Maharashtra,C91S20,GADCHIROLI,GADCHIROLI,2023-06-16,Yes,ok
Maharashtra,C91S20,GONDIA,GONDIA,2023-06-16,Yes,ok
Maharashtra,C91S20,HINGOLI,HINGOLI,2023-06-16,Yes,ok
Maharashtra,C91S20,JALGAON,JALGAON,2023-06-16,Yes,ok
Maharashtra,C91S20,KOLHAPUR,KOLHAPUR,2023-06-16,Yes,ok
Maharashtra,C91S20,LATUR,LATUR,2023-06-16,Yes,ok
Maharashtra,C91S20,MUMBAI,MUMBAI,2023-06-16,Yes,ok
Maharashtra,C91S20,NAGPUR,NAGPUR,2023-06-16,Yes,ok
Maharashtra,C91S20,NANDED,NANDED,2023-06-16,Yes,ok
Maharashtra,C91S20,NASHIK,NASHIK,2023-06-16,Yes,ok
Maharashtra,C91S20,NANDURBAR,NANDURBAR,2023-06-16,Yes,ok
Maharashtra,C91S20,PALGHAR,PALGHAR,2023-06-16,Yes,ok
Maharashtra,C91S20,PUNE,PUNE,2023-06-16,Yes,ok
Maharashtra,C91S20,RAIGARH,RAIGARH,2023-06-16,Yes,ok
Maharashtra,C91S20,RATNAGIRI,RATNAGIRI,2023-06-16,Yes,ok
Maharashtra,C91S20,SANGLI,SANGLI,2023-06-16,Yes,ok
Maharashtra,C91S20,SATARA,SATARA,2023-06-16,Yes,ok
Maharashtra,C91S20,SINDHUDURG,SINDHUDURG,2023-06-16,Yes,ok
Maharashtra,C91S20,SOLAPUR,SOLAPUR,2023-06-16,Yes,ok
Maharashtra,C91S20,MUMBAI SUBURBAN,MUMBAI SUBURBAN,2023-06-16,Yes,ok
Maharashtra,C91S20,THANE,THANE,2023-06-16,Yes,ok
Maharashtra,C91S20,DHARASHIV,DHARASHIV,2023-06-16,Yes,ok
Maharashtra,C91S20,WASHIM,WASHIM,2023-06-16,Yes,ok
Maharashtra,C91S20,WARDHA,WARDHA,2023-06-16,Yes,ok
Maharashtra,C91S20,YAVATMAL,YAVATMAL,2023-06-16,Yes,ok
Maharashtra,C91S20,AKOLA,AKOLA,2023-06-16,Yes,ok
Maharashtra,C91S20,AMRAVATI,AMRAVATI,2023-06-16,Yes,ok
Maharashtra,C91S20,BULDHANA,BULDHANA,2023-06-16,Yes,ok
Maharashtra,C91S20,PARBHANI,PARBHANI,2023-06-16,Yes,ok
Maharashtra,C91S20,JALNA,JALNA,2023-06-16,Yes,ok
Maharashtra,C91S20,CHHATRAPATI SAMBHAJINAGAR,CHHATRAPATI SAMBHAJINAGAR,2023-06-16,Yes,ok
Maharashtra,C91S20,AHMEDNAGAR,AHMEDNAGAR,2023-07-01,Yes,ok
Maharashtra,C91S20,BEED,BEED,2023-07-01,Yes,ok
Maharashtra,C91S20,BHANDARA,BHANDARA,2023-07-01,Yes,ok
Maharashtra,C91S20,CHANDRAPUR,CHANDRAPUR,2023-07-01,Yes,ok
Maharashtra,C91S20,DHULE,DHULE,2023-07-01,Yes,ok
Maharashtra,C91S20,GADCHIROLI,GADCHIROLI,2023-07-01,Yes,ok
Maharashtra,C91S20,GONDIA,GONDIA,2023-07-01,Yes,ok
Maharashtra,C91S20,HINGOLI,HINGOLI,2023-07-01,Yes,ok
Maharashtra,C91S20,JALGAON,JALGAON,2023-07-01,Yes,ok
